null 0:6.634205382132818 5:2.1431385458886854 6:1.8105043722539962 
null 2:6.986169744763345 3:5.464841130030766 0:3.754024783225196 
null 2:8.346842815953849 3:5.745021290890016 6:3.4399435178151077 
null 2:4.7963141339133655 3:1.470297408838996 8:0.6534120462713916 
null 2:7.563368556754543 0:7.499248236249094 5:5.892121787031379 
null 2:4.476938018159195 8:4.023305223443863 3:2.843061363500331 
null 2:5.586522774109843 3:4.049844542737871 8:2.4714783504003064 
null 6:1.6912821729015413 4:1.6136889604965312 5:1.3618561969380285 
null 2:5.0903736641239306 6:2.3688467360404335 3:2.330202390238954 
null 2:7.533460785609098 6:2.8965944846956324 8:2.350689271441584 
null 2:4.890468523415268 8:2.83157811448652 3:2.702055373603462 
null 2:3.0202658203867645 1:1.7032540835138303 3:1.4843472937229372 
null 2:7.660814599811444 3:4.811861357633966 5:2.4036813886434274 
null 2:9.313278799945408 3:7.258040186094222 6:3.371858417207775 
null 2:5.456820232042467 8:3.067226444402061 0:1.9094241239825873 
null 2:4.483302554990768 3:2.075432875994383 8:0.9878581575792716 
null 2:5.358862622469313 3:4.123525367154589 8:0.6641325177690598 
null 8:4.774083568614814 2:3.6141448544475985 3:2.2077295591488206 
null 2:7.379126726610268 6:4.431958244408394 3:3.299457500292105 
null 2:5.017688375928728 3:4.338705448774327 8:1.6579526161073044 
null 8:2.281988736484226 7:1.9524232552494099 2:1.883037259453279 
null 2:4.711207372564929 3:3.6771154024981274 8:2.5155838304426203 
null 2:7.1644182938175724 6:3.927191074995794 8:2.613325880627079 
null 2:11.050503899680848 3:5.963492406747525 6:4.648374476935943 
null 2:7.803473593882389 8:2.400458209238726 3:2.373899223797315 
null 2:8.394948491723833 3:4.3087213206131345 8:2.3015406255231508 
null 2:2.5562686689079257 6:1.689513853453218 8:0.861795861029009 
null 2:5.23092859546545 8:2.666206299963853 3:1.6463401676360763 
null 2:5.562378170683621 6:3.5792659250237624 8:1.9048537358875852 
null 2:5.3486771601058605 8:2.4279597033164073 3:1.4688875573527196 
null 2:8.264463753127092 6:4.084177638141329 3:2.3311460485322257 
null 3:5.420351539012059 2:4.329666110674676 0:3.213023585819868 
null 2:3.8932296770831543 8:1.5370363410785057 3:1.4128419067497884 
null 2:8.106847747500076 3:5.402872656566689 6:3.3161011948094274 
null 2:10.55498847680663 0:9.024133664390943 6:5.874709235697142 
null 2:5.988024164189715 8:4.009194153833956 3:3.842128850874632 
null 2:5.08574552476028 8:3.1511804072624234 3:2.401707198011511 
null 2:4.198265895642509 3:2.7571672778026386 7:1.8155758659326795 
null 2:7.452685570354071 3:4.849676276951967 8:3.3177170870447696 
null 2:6.146369403726568 8:2.9984831665630503 6:2.5152867824168244 
null 2:7.811625239632346 6:3.0673299263462366 8:2.4542099984306316 
null 2:4.643328568275105 3:3.3177986400836246 5:1.4066621636197252 
null 2:8.18143941472862 3:5.693337843096355 5:1.6158616186026282 
null 2:5.737012953869166 1:5.421644936659186 8:3.3582814935147027 
null 2:5.936519469764418 9:1.7109835370801596 8:1.319732335096939 
null 2:6.07325340135714 3:3.8548413962032075 8:1.1598026828085684 
null 2:7.405468064646729 3:6.130309038081642 8:4.812782951350239 
null 2:6.0960641418043755 6:4.053673708642317 8:2.138573751798569 
null 2:5.625765273655559 8:3.834081375868428 3:2.6574512718165857 
null 2:4.630536464661075 7:3.622387654102835 3:2.8410095705991125 
null 2:4.605162115722986 6:1.428263418582146 8:1.3229956301289294 
null 2:10.294752949709224 3:5.30711458816216 6:3.7044077794920427 
null 2:6.786770678173156 3:4.408539917012262 8:3.687228596050742 
null 2:5.287797274261948 6:3.51394325738842 8:1.9360107354164704 
null 2:6.510066342568217 3:4.005958790156219 6:1.8295770997712426 
null 2:7.452319050622281 6:4.141559852703215 3:1.7423217795957828 
null 2:6.372726317730293 3:4.396794820286442 8:2.5221883256303883 
null 2:4.025910758071151 8:2.475468817456454 3:2.393635670064044 
null 2:5.699341520806228 6:3.4104506609814003 3:2.483036105991952 
null 3:3.012544466732226 2:2.995879916988241 0:2.824709976145329 
null 2:9.11572300350358 3:4.710618036198604 8:3.9127490557583835 
null 2:4.713727545949115 3:3.1747058561548345 8:2.5353098086086945 
null 2:6.325513385165216 3:2.202609063078368 6:2.196766265494982 
null 2:7.143111436119528 6:3.5970454086961015 8:3.582927304810756 
null 2:2.5678648507512203 8:1.91013022534367 3:1.6665503454896864 
null 2:3.2029803350538546 3:2.7083426860965383 7:2.177795789938367 
null 2:6.563043586345974 8:4.698950152946661 3:3.751087417972681 
null 2:7.544904105781891 3:4.46707387582146 8:3.858852694408149 
null 2:7.816047340053842 6:4.65501574533052 8:3.0193687689948856 
null 2:4.553029819618935 3:3.409506990367671 1:2.8247820659411613 
null 2:4.851749378566167 8:1.231988332874803 9:0.7710518439973457 
null 2:7.59053153973833 8:1.924232987796312 3:1.7752801411013368 
null 2:7.785298780736854 3:6.02003143807989 6:2.3173197518157784 
null 2:6.101767752055577 3:4.389424616212986 8:1.98299031612972 
null 2:4.873597444081558 6:3.5734428637547393 3:1.7637535898768175 
null 2:8.35484739940457 3:5.7231253671215265 8:2.1998451385213262 
null 2:6.854208939106363 3:3.9472287820047325 8:2.469600041986935 
null 2:6.161497301761575 3:3.883174488161722 6:3.148947587370746 
null 2:4.777668776356051 8:3.4121717585496376 3:2.3870622733146254 
null 2:6.3550583981152595 3:4.166901170694357 8:1.6628018656678851 
null 2:4.357916409258054 6:2.2590333465367043 3:1.3620465204395051 
null 8:1.802135377883992 2:1.2199885142404507 3:0.9504995783212241 
null 2:10.170208548691974 3:5.5183318430368695 8:3.8516821180492573 
null 2:7.637159150021695 3:5.3442745645724035 6:4.557017554615526 
null 2:5.956134150243001 1:3.122296060800254 3:2.8768738554512305 
null 2:7.334190519064078 3:5.891217422423304 8:2.615792762831207 
null 3:3.5531207331589942 0:3.287584639432109 2:2.9633477405101742 
null 2:4.519373160748786 3:2.4020674961264077 7:2.261967997320593 
null 2:2.7871560146232377 3:2.09778443668339 8:1.5444390348123773 
null 2:8.251743743557222 3:4.117917775999639 8:2.714629678164827 
null 2:8.871793472712676 3:6.920455755159583 8:2.8970814577921686 
null 2:4.930481166211824 3:2.67420345959074 8:2.6624966670518124 
null 2:4.129270200082165 5:3.4365913347499752 6:3.1876836353387685 
null 2:5.78313733593254 3:3.243634819363184 8:2.26563089126256 
null 2:4.1473116628277875 8:2.1577624240584528 3:1.2054101993878925 
null 2:5.0024811754597795 3:3.488453281237792 6:2.1881549879598445 
null 1:2.406827911103036 2:1.8790780456511265 7:1.162694815830395 
null 2:2.4066782740667803 3:1.7355886804035439 8:1.3542386350090674 
null 2:5.4363611838889785 6:1.8113344562452272 8:1.6750530985131609 
null 2:6.156560466305972 3:4.487591083520464 8:3.9010751171938116 
null 2:5.959919671939941 3:2.6479011579336222 8:1.6572054227375503 
null 2:4.795705012439675 3:4.075027484808487 1:3.0820339220900306 
null 2:4.214684252277561 7:2.72776367997085 0:2.681956497220647 
null 2:7.222011457577163 3:2.717708186850002 8:2.671484368728461 
null 2:4.876225160614622 3:4.247494739913772 8:3.7212636758562465 
null 2:6.071283199106181 3:5.680532814415523 1:2.4744290205570847 
null 2:4.947803236222253 3:3.9068149136276498 0:2.2024044566804415 
null 2:6.125120975610202 3:4.185065731179635 1:4.12976264089163 
null 2:3.4729354012062315 8:2.4561489593347523 3:1.6584084011588525 
null 2:2.7518429207344246 1:1.7903231372940436 7:1.2961361794901383 
null 3:2.40867121727722 2:2.21887943339037 7:0.9063631901179177 
null 2:4.9960316609623145 3:4.118195016561339 8:4.054320624131344 
null 2:9.161218703031647 3:6.8074218452897135 8:3.713858507283991 
null 2:7.708426308246876 8:3.1913426632105057 3:2.9671063681765175 
null 2:5.900627836832546 3:4.065847899105602 1:3.9520262262197456 
null 2:4.987047182503712 8:2.9845190617458264 3:2.004776891400361 
null 2:5.023198999044494 6:2.3567852817762303 8:1.8199899702148172 
null 2:10.537980432903272 3:3.5432606015099144 6:2.832682765918628 
null 2:8.243224734007656 6:3.8103686503589302 3:2.989456671411545 
null 5:5.298644146147643 0:4.808591718339812 3:3.9207265781384355 
null 2:4.680752892436707 6:4.502712029967037 3:0.8830461827017907 
null 2:5.069546324508594 1:3.6523808661745165 3:2.127990520804695 
null 2:4.192210056440382 3:3.4298163552225454 8:3.0619479375400895 
null 2:5.540977022007282 1:3.6970078158671904 3:2.762801195099087 
null 2:9.174075078164178 3:7.424828150611168 8:2.39959676127871 
null 2:9.109285401548364 3:4.51760043401018 0:3.81705529423987 
null 2:5.911671313118317 3:4.944890449638557 8:3.49412268661362 
null 2:4.013383817633015 3:3.173193628254899 6:1.4893083910190685 
null 2:8.232414158926822 6:5.401208276687583 8:2.7978663273230717 
null 2:2.743085279935359 1:1.6562665123075175 8:1.6196647849150396 
null 8:2.2761368258123804 1:1.8399640918674427 2:1.774826230822797 
null 2:6.87214529677645 3:3.950833394008115 8:1.9751045754044874 
null 3:2.6431601511851657 4:1.960917595880428 5:1.293680040102749 
null 8:4.516838307753649 5:3.539144713775252 4:2.5190473375435447 
null 2:7.31214681846214 8:3.4106029082693685 0:3.320669942798479 
null 2:3.7254278576987896 7:2.4526445582833314 9:1.4340314280463564 
null 2:4.794927293086275 8:4.192141143559378 3:2.5900951400244603 
null 2:5.408065424559152 3:2.888790487653665 6:1.6595117408773084 
null 3:5.008662802778101 2:4.029250543782648 7:0.1700970722156535 
null 0:2.96507869426634 8:2.590240446527767 5:2.053776974251215 
null 2:5.989156721093315 3:2.8091617655755448 8:1.309916045078412 
null 2:4.904015534701335 3:2.780536712359829 8:2.2929387044638845 
null 2:4.314453261856075 3:3.07934716907167 8:0.8464759177701635 
null 2:3.9905304705110374 6:1.5744298632011595 5:1.5663384741796644 
null 2:5.3808514064771975 6:3.3589304545320573 3:1.441236585769195 
null 2:4.828789689092207 8:2.791502917526856 5:1.5577510752882457 
null 2:6.718943811732429 3:3.192533016158867 8:2.7050276074813695 
null 2:8.484477350226033 3:3.976022135775447 8:2.989638805954591 
null 2:6.580347525065517 3:2.53160765315809 8:2.3737780140785896 
null 8:3.024832179862179 3:1.8293232020562562 2:1.5980296600868484 
null 2:6.134036912764142 3:3.9678610792422977 6:2.187765237901701 
null 2:5.581783296211239 3:4.577823142517759 8:1.6509420357172038 
null 1:5.393992879139563 2:5.048304574789226 3:4.578003600023236 
null 2:4.8787322312198675 3:3.777991753618543 8:2.7360825684283894 
null 2:8.649561992012469 3:6.527257307738801 8:4.165573235814603 
null 2:7.533322098879333 3:4.035573862080803 8:3.4403871797768426 
null 2:7.798849233120203 8:2.4441315860792083 9:2.1007068494225227 
null 2:7.226024552747117 3:6.485526296960413 8:4.798784722371882 
null 2:5.893627810549742 3:2.692545268524373 8:2.309225163042828 
null 2:7.605099105456307 3:3.7353417972934646 6:3.3152365275941977 
null 2:2.827981110887816 3:0.8229296008622385 5:0.5026054991859698 
null 2:6.212955036925311 3:4.069115979287784 6:2.1128235358657137 
null 2:5.311377121672039 3:2.595727444553401 1:1.8027144434663964 
null 2:6.931465808881315 6:3.568395280354724 8:3.2411512000080083 
null 2:3.2290391571427226 6:1.8987427330134552 3:1.2480241980795905 
null 2:7.1455713916316235 3:5.804781824932124 0:2.7477225283580404 
null 8:4.505849281989897 3:4.399714210633742 2:3.978914928883819 
null 2:4.881379893821954 6:2.9972111058292934 3:1.5725381321493637 
null 2:4.209961364413539 8:2.784008939703649 3:2.5547806797925876 
null 2:2.9529713643431235 4:2.230655716809983 6:1.2538475804466458 
null 4:3.217086457328983 6:2.7814311725681646 8:2.6009113274557407 
null 2:3.5647810933088127 3:3.470189493739184 8:2.915845288246551 
null 2:2.1902841171552945 4:1.1342591984893597 6:1.02794236932591 
null 2:4.875124118204322 8:2.1744847779484733 3:1.409162664472159 
null 2:7.850923839661027 3:4.430638269171316 6:4.08569795622066 
null 3:2.478417844688327 6:2.4304056505360223 7:1.2261518953328399 
null 2:5.529930122951528 3:2.432726843117892 8:2.2028555224233908 
null 2:6.430382003515899 3:3.1579487723876634 8:1.4669780737317781 
null 4:1.8811663944827424 8:1.4166982091682672 2:0.9910871565858178 
null 2:6.023115125873135 3:5.045402487103116 5:1.309389381096804 
null 2:4.418567508905899 3:4.107300369091542 7:0.5860078918153747 
null 2:5.722356896392413 3:4.391450869985727 1:4.127475422785092 
null 2:6.711953236058598 8:3.472143708088912 3:3.106599793759678 
null 2:6.5563993639990015 4:1.8721721373584788 8:1.0468820060144772 
null 7:5.0433941736628185 9:2.8075130936811297 8:2.436661276753618 
null 2:6.700382069270058 6:4.184283386073732 8:2.072656662122613 
null 2:4.385914798091013 6:3.1736937095337616 8:1.0939186967898635 
null 2:3.6133833589065345 3:2.7209448353752204 8:1.4430578363944266 
null 2:2.817649763690176 3:2.66292621669364 8:0.9798478881146765 
null 2:5.5544996529375865 8:1.6408276021859964 3:1.1328346038629613 
null 2:6.567208855539579 3:2.2380786660885543 0:1.3626788180700962 
null 2:4.1620521995090405 8:3.14381962183802 3:2.5346845891610004 
null 2:4.009562333238032 3:3.2019992677467406 8:1.4920955141991832 
null 2:7.980670058088969 6:4.915334531793364 3:3.356641620951616 
null 2:4.42283064729229 8:2.712594528000541 3:2.262751720895022 
null 2:5.37706450717215 3:3.915432912658086 8:3.095424575556191 
null 2:5.762273381733155 3:3.7212340692845105 6:2.5555844156746317 
null 2:4.020008325172121 3:1.4528818894916986 8:1.4418164860074532 
null 2:6.822639657964079 3:3.3671912877999195 1:1.660638580064002 
null 2:7.1040201189734935 0:6.242562938023235 6:3.640846684592874 
null 2:8.400587419647906 3:3.4015203035887707 8:2.8511436372257055 
null 8:3.5667334340520123 2:2.9729229190959354 3:2.4373125947882315 
null 2:6.010894974082212 6:3.886983847508646 1:3.0108907449255993 
null 2:5.707433757518258 6:4.131906812958547 8:1.3710332754768515 
null 8:1.8806724500453895 2:1.119237542220358 5:0.6298394090284269 
null 2:5.850502837109651 3:3.8029536371672505 8:3.438793732206555 
null 2:5.107544955985927 3:3.692082232385811 6:3.186806406919459 
null 2:6.434741926459603 3:5.18111382802337 0:4.143689641764869 
null 2:5.538375792496485 3:4.505676642881278 1:4.077745581642469 
null 0:2.6713879803624354 5:2.6552671584668612 2:1.9235348411247002 
null 2:5.43405701359112 0:3.724492854172867 3:2.785729802630579 
null 2:7.379258436547237 8:3.0583800443329268 5:3.002813035207822 
null 2:9.408734675802965 3:5.566951940154456 6:2.7816150667217405 
null 2:4.392545540594264 7:3.4983530860276013 9:2.1715769346406826 
null 2:3.9300453870588465 8:3.4307804276664897 3:2.365589932379991 
null 2:5.601155134475635 3:3.3699262417629035 6:1.375263159802213 
null 2:7.294918445944512 3:3.5466205043880303 8:3.0170451598411687 
null 2:8.09391897399535 6:3.9689517260353537 0:3.4744004085875786 
null 2:4.6548894602664115 3:3.679960870677391 0:2.233063917489036 
null 2:4.452412684490593 6:2.109537209463885 1:2.003139025619131 
null 2:2.8299202321427748 3:1.8551218175170237 0:1.212441797324386 
null 4:6.974383153569269 9:2.9329448971994196 6:2.680713497437146 
null 2:4.129688421097431 3:3.0272312798254926 8:2.4991858898331523 
null 2:4.643680950766892 6:2.412924363250176 1:2.3693858309384312 
null 2:6.49271327458945 8:3.4478258809822804 3:3.4124174846653705 
null 2:3.2228988660558913 9:2.5259301435118044 7:2.5046035006104495 
null 2:5.577955120320777 8:3.7672258336546207 3:3.6032438999514396 
null 2:4.341757432951182 3:2.600439814537709 1:1.499813548931874 
null 2:4.2489836602140905 8:1.9654252581960812 6:0.9892872216695212 
null 2:7.011752765761053 3:4.09941743900184 6:3.5038285221653815 
null 2:7.1067678270948775 3:5.954404330644501 0:3.9055591076294713 
null 2:6.398470552909834 3:4.908250274572222 8:4.837053933275533 
null 2:7.729637694719681 6:4.900422248970207 3:4.638358494820279 
null 2:5.119494893838874 8:2.799382228459848 6:1.3490085042191873 
null 2:5.148013624194801 3:1.479616765536728 7:1.3712439489057018 
null 2:5.2786266247865985 3:3.04604686352555 8:0.7426946163471029 
null 2:5.719820199353084 8:3.420097037033911 1:2.6972125875288464 
null 2:8.156434760436648 3:4.924103645818896 6:3.18625430025717 
null 2:5.295234793107252 6:2.6102999309368746 8:2.0723147190928946 
null 2:5.018194392716254 3:2.7642955149855126 1:1.929279097434438 
null 2:4.594039766504915 1:4.4794971591511725 3:3.5036984749418325 
null 2:3.7521064618352313 5:2.4121754610141597 6:2.2289120773695315 
null 2:5.332741092239822 8:4.040605960580196 3:3.7197435312359834 
null 2:8.115463234362673 3:3.022414206332476 8:2.233175627641375 
null 4:3.2531036890664335 6:2.729177897403819 2:1.6971572710467453 
null 2:3.946214895976044 3:3.1394830056066625 0:2.7858318293411815 
null 2:7.292091973262933 3:5.683060012948204 8:3.2393376461681838 
null 2:3.64241042176253 8:2.275601245159939 6:1.1063251692046225 
null 2:5.119662835769009 8:2.620399059393641 3:2.5605250983149017 
null 2:9.08040783367918 8:3.4526537386920775 3:2.3409968258009 
null 3:3.0364105102824275 2:2.5618809129568567 8:1.1665941547177459 
null 2:4.941187997053535 6:3.8893206257977804 3:3.804657915072975 
null 2:3.6632472897120882 8:3.624208232828642 7:1.6923568120077328 
null 2:7.96980773715479 3:2.664464250080787 8:2.111383839447844 
null 3:3.15066417426132 5:2.0704897324448437 2:2.00673697973463 
null 2:4.78730026119204 8:2.9777951731081536 3:2.5386039636238342 
null 2:5.556801574399864 8:3.95781187005742 3:2.7705966890476543 
null 2:7.98852062849929 6:4.8938836843348215 3:4.823857520057203 
null 2:4.918768567287821 1:4.4144758096763095 6:3.5187283314842284 
null 2:7.903918468452814 3:4.978720709922012 8:4.351757975031899 
null 2:3.765326065246624 3:2.8374575423781074 8:0.7835059325641542 
null 3:6.779165092928307 2:6.483270284870174 8:3.7896806813781594 
null 2:5.634854333216778 6:2.967980157003275 3:1.5444572294486536 
null 2:3.9365292190047203 3:3.7323034762384157 6:2.0632174359550723 
null 2:3.5157444994041884 3:2.712464319067944 6:2.5925600750527478 
null 2:8.680772875137482 3:2.7765201579805607 0:2.16683085448051 
null 2:8.36261126993954 3:5.096417888510091 6:1.975656083242832 
null 2:9.141914748193871 8:2.823412347055184 3:2.045643516255925 
null 2:10.525706530321152 8:3.721805358842956 3:3.6136184673660137 
null 2:5.9534634677129254 3:2.442619987428056 9:2.037185801391723 
null 2:3.7931837936874078 9:3.596071465653887 8:2.8099512211487307 
null 2:4.940026103410048 8:2.7501115107645955 3:1.8288583105818041 
null 2:9.557915670100314 0:3.7564413108211197 3:2.501600013318639 
null 2:5.7471967527865955 8:2.620215156873399 3:2.147947994141895 
null 2:5.050251408534369 8:3.474405027334403 5:1.7863745577660144 
null 2:6.526821526353786 8:3.2439910663331126 3:3.1835659145683666 
null 2:6.656961701016015 8:2.6242727872459612 3:1.8808301023007303 
null 2:6.712878290533034 8:3.138366507848198 5:1.7278148827896447 
null 2:5.275384954346283 8:1.5025017812432202 7:1.0780607487360043 
null 2:8.991911553857111 3:5.5714029315662685 8:4.6518294603706964 
null 2:7.0034261381389955 8:4.418026570737906 3:3.800937569719034 
null 2:7.524492491688254 3:6.289354547607301 8:3.339710969457686 
null 2:7.982822219978324 3:5.215324866285218 8:4.472708600618523 
null 2:4.448135431679059 8:2.58919262470259 1:1.6296587143813521 
null 2:8.371440147987071 3:4.0276091637206575 8:3.436696725749116 
null 2:3.897985005739243 8:3.8520164682900875 3:2.5754465245850517 
null 2:4.557268461424134 0:2.0986186025619915 8:1.7719550113034712 
null 2:5.8061833235043165 3:2.858927959787497 8:2.551091889445273 
null 2:6.315687747862213 3:3.8658265388533732 8:3.4948396810139895 
null 2:6.3755555293397 3:4.138620189151875 8:3.515339058654337 
null 2:8.669357399033489 3:4.612814883803495 8:2.0929065079491362 
null 2:10.18933990614907 3:5.12759511876183 0:1.8249063352645323 
null 2:8.936222601080532 0:3.2064380068812666 3:2.296405946206031 
null 2:6.7684364834025965 3:4.22899996302088 0:3.3121519318733785 
null 2:7.09448310265846 3:3.2696648280993608 5:1.4319844538906694 
null 2:10.37391988622202 3:4.360572483825367 6:3.0544532713321546 
null 2:8.833728895046276 3:2.5690823995338095 0:2.5007917195242086 
null 2:8.543612208727865 0:3.7970109547451676 3:2.959363161591608 
null 2:11.833294478570451 3:5.888587502584739 0:4.4360240500377595 
null 2:11.400580934491272 3:4.9128671738815255 6:4.3144974156009654 
null 2:5.998219124551372 6:2.4806823382821457 3:2.287398817560541 
null 2:7.237797115625046 6:3.428319886395587 3:2.8249621081846614 
null 2:6.809837011180069 3:2.3478253236807904 8:2.15418137535647 
null 2:6.666804246965858 3:2.290629936621178 8:1.877602273928829 
null 2:5.514724552648583 3:2.9416005625266095 8:1.7481579756045789 
null 2:10.585805692685936 3:4.956869824138368 8:3.216788291536803 
null 2:6.05808146232345 3:2.794210371260502 8:2.3394418425258565 
null 2:9.390219274483188 3:5.342124337981536 8:3.0579548849890514 
null 2:8.641168444775385 3:5.217463645470749 8:3.0326746666146054 
null 2:7.815826218647018 3:4.229288343283596 8:2.6710938799541237 
null 2:10.261546717073406 3:5.801762818419843 8:4.391210546917766 
null 2:8.253287313562188 8:4.157596592290764 3:3.9685388564623842 
null 2:5.727835396658785 3:5.0563334423059265 6:3.5430888514241823 
null 2:8.566212849995972 3:5.401854691074842 8:3.6537093607028694 
null 2:8.60597557030845 3:4.9670374966704935 6:4.439355186386235 
null 2:4.8215234477412805 8:3.605431189071448 3:3.287332198906079 
null 2:6.604379919104397 8:4.9289678946427395 3:4.8412179470581505 
null 2:7.546899068591966 3:5.115809561546917 5:2.480539931235464 
null 2:7.070866760153359 3:5.692028451369483 8:5.488827336237617 
null 2:5.69437090452502 8:5.413987081213621 3:3.6905791181522094 
null 2:6.321872474928747 5:3.797805470553026 6:3.2473877361535193 
null 2:7.257886849674805 3:4.350955972648643 5:3.1078683009437302 
null 2:6.141009579804398 3:4.311848910392556 8:4.274237443142832 
null 2:5.7204733161208905 3:3.4493990156657506 8:3.0739445805041843 
null 2:7.197744876187968 3:4.003765623098167 8:3.1030644323767955 
null 3:3.6320271086796048 0:3.1956068359491256 8:2.5975179528292247 
null 2:4.680751145365874 5:2.8135905311272786 3:2.669257697775367 
null 2:5.798159741995466 3:4.617458543964116 5:3.7658260453058823 
null 2:7.507405120290709 3:4.705903119404673 6:3.9838967650207584 
null 2:5.262659026432095 5:3.29791103245008 8:2.323493009962818 
null 2:8.236529711018298 3:3.986344237084 8:3.532980657246289 
null 2:7.4661865756483206 3:4.296042104860039 8:3.623276087629229 
null 2:5.258954791234383 8:4.110308823794969 3:2.356531616733519 
null 2:6.013401516297176 8:2.007989204563107 3:1.7745079759987639 
null 2:8.838796584334073 8:4.026247056263737 3:2.20725785273826 
null 2:8.587335029496787 3:3.833096930957579 8:3.1442539139579346 
null 2:6.126101160865293 8:3.2646480176107717 3:2.4048675150785312 
null 2:8.454718046642963 6:5.196791251857428 8:2.452009850789327 
null 2:7.455976702342396 6:6.013539070787264 8:2.6020547321588734 
null 2:9.680382934237475 8:3.5022710323718287 3:3.1330209953183443 
null 2:6.02957753724412 3:2.618788864523612 6:2.3825479105825305 
null 2:10.287120672418462 3:5.2331718569230325 6:4.052511794743522 
null 2:8.25955994872697 3:4.855503772588442 8:2.3166568620869716 
null 2:7.267578656949121 3:2.7944568134177237 8:2.5455235373871754 
null 2:5.043765302283787 0:2.1281307164509977 8:1.5491708120741872 
null 2:7.951073963312489 6:2.981294043672096 8:2.2302095757593214 
null 2:6.411351280858077 3:3.70833001338934 0:2.4199844905550143 
null 2:7.462345450691913 3:4.332780638817732 8:3.003890902573423 
null 2:9.998327606008841 8:5.2238214107468 3:4.268099195666597 
null 2:9.173761477188927 3:6.803536592340503 6:2.9690801530981545 
null 2:7.012002870224931 3:4.542253201684573 6:2.165177284766557 
null 2:7.0380304037205645 3:3.5463489073931256 6:3.0281062080619376 
null 2:4.611575172993298 8:2.9453085593248076 1:1.827712474140557 
null 2:4.041328929647019 3:2.177105987481145 1:2.116018299164024 
null 2:6.432368052110526 1:3.9864585586136037 8:2.9457346717829465 
null 2:8.601136280390698 3:3.840537126987998 8:2.5001962447546697 
null 2:6.789761721946105 6:3.1849188437069853 8:2.5169148801729855 
null 2:5.72856765613735 8:3.392729548184838 9:1.2739006886008994 
null 2:9.923511623763464 3:2.8341875898794457 6:2.5196013282412735 
null 2:6.155445733368348 8:1.6184203550950187 3:1.4261513348189336 
null 2:7.389880907046529 3:3.7833601676504096 6:2.541798792618471 
null 2:9.113998331778443 3:3.74714267142173 6:3.531682536553135 
null 2:3.9563237770141164 6:2.4459818708414507 8:1.9871538453282447 
null 5:3.0476176074674113 0:2.31930938777472 2:2.01986428716905 
null 2:7.015401428792288 6:4.319858188854345 3:2.9325102690694433 
null 2:8.584919806542448 6:4.87982079650278 3:4.128821968282275 
null 2:5.273849450117288 8:2.113367904866207 6:1.618105821392032 
null 2:5.471182013107173 3:3.331717758100966 6:2.2772295660419792 
null 2:7.963392481319251 6:4.358654751435931 8:3.25866215154584 
null 2:12.00334385587501 3:7.310198275674357 8:4.1277444494540925 
null 2:10.702917760205295 3:6.3601731793191 8:4.72560123531233 
null 2:9.522624275125146 8:5.720171536389897 3:5.513986958028369 
null 2:5.847601137007671 8:5.621210176578896 3:3.547915191436315 
null 2:9.75223817918353 3:5.226996889519445 8:4.266050592098863 
null 7:2.1790294519069233 1:2.058293850948769 8:1.676076189290962 
null 2:5.670920860177312 8:5.352184765688918 3:2.5854921398876662 
null 2:8.45177904164832 3:4.423521805405201 8:4.105658829279738 
null 2:11.231398150101377 3:6.745118015945756 8:4.506434474698716 
null 2:9.523522553461632 3:5.7871617398680675 8:4.092773330088316 
null 2:9.410990610014611 3:5.524025781689885 6:4.683872046788175 
null 2:7.95127224521082 8:3.1017230093131314 3:2.777727360164796 
null 2:7.8081852760023445 3:4.192955491556065 6:2.1529434423082607 
null 2:8.084253764910294 3:3.7973153527991155 8:2.37529026643194 
null 2:8.191816122007909 3:3.2163426977765393 8:2.454306976954987 
null 2:6.434875262259517 3:3.0279153825976772 8:2.4634172603603655 
null 2:6.765445245851826 3:3.967482985226803 8:1.4464027597089444 
null 2:8.096216479810028 8:3.2155744871747047 3:2.0793943579228156 
null 2:8.02340738750371 3:2.482102841774028 8:2.370123735332072 
null 2:8.583201162515433 3:3.8015095094985343 8:2.454989892738701 
null 2:8.096455666726898 3:3.8501116887577926 8:2.0051678944978586 
null 2:6.780986715320005 3:4.417534356707492 8:3.523955539197974 
null 2:5.588991244849707 9:1.2432597094758098 6:0.9193346457163484 
null 2:7.451038279393385 3:3.4096511741912914 8:1.755741285079775 
null 2:5.614583179045999 0:3.5548384326801328 5:3.416890184223284 
null 2:9.175650991088544 0:2.8256718660479394 3:2.5422809567025912 
null 2:10.40850584226309 6:5.375442323832937 3:3.0752787338819547 
null 2:10.736152354790107 6:3.4086940255532365 8:2.271342476167784 
null 2:7.139512607752864 6:1.9445275521946246 0:0.772298793990134 
null 2:8.83008879595064 6:4.968913958901957 3:1.5880518808854371 
null 2:10.753911700963995 3:4.859014394461868 0:3.488107463388657 
null 2:9.622620418711557 6:6.223541723640976 0:4.931292410485313 
null 2:8.811832940052403 6:3.0949328773643514 3:2.0817693916445004 
null 2:9.832403774994605 6:7.604430135265402 8:1.8244119655516087 
null 6:4.263400862258744 4:2.505277859095407 8:2.325026705276527 
null 2:14.43051844468804 6:7.414026266561904 0:6.1005972033365055 
null 2:3.296588715664069 4:2.345235323163376 6:1.7524360468535123 
null 2:8.789646580502875 6:4.626476213311426 3:2.522593895623214 
null 2:7.7808585962000185 3:2.4372328458745276 8:2.2961420616309494 
null 2:7.851453633581056 8:2.755792344297567 3:1.9246704164524124 
