null 0:3.600450899924798 5:1.0128917854607635 6:0.6126843208526934 
null 3:1.2794790523122581 7:0.7014340175443274 9:0.5940172460750871 
null 1:1.961733195634134 3:0.6537703592020396 9:0.5660719948684759 
null 1:1.773759862884808 3:0.3892033749130638 8:0.34185787993875105 
null 1:2.403408298882539 8:0.6760770436139353 3:0.49199895896193657 
null 1:2.4631137347115137 2:1.1648164010370503 8:1.053617056090773 
null 1:2.3276295826529343 3:0.8291934335191778 9:0.4511965231872137 
null 1:2.554482538258027 8:0.8366112616359802 2:0.6774663578523192 
null 1:1.9017234599391122 3:0.6307440565897715 9:0.45793188024831716 
null 1:2.6664180343855697 8:0.8612736082839144 3:0.6595635646214507 
null 1:2.2231201726093004 8:0.7447564574725088 2:0.690156154444161 
null 1:2.0973987860391694 3:0.5996759276096569 2:0.33909531566639745 
null 1:1.6548881839065135 8:0.9929006036516236 3:0.4525242125733403 
null 1:1.6262796438488292 2:0.5749693516824659 8:0.5463481104278594 
null 1:2.681112593650891 8:1.0451714596934818 3:0.6758067455105351 
null 1:2.1090494364155 3:0.7668183458798488 9:0.4548592760501156 
null 1:2.6788380862215813 3:0.756360409914234 8:0.7332325244478523 
null 1:2.4637981431330354 3:1.143847917758624 8:0.8288505493203704 
null 1:2.3081389989767414 8:1.2628405098503137 3:0.5923682827291811 
null 1:2.181048870471411 8:0.9379774194957922 2:0.9146148433883851 
null 1:2.008106652225412 8:0.7915050219376841 3:0.5436617303630019 
null 1:2.2700196267823416 8:0.6333394121728514 3:0.5855910850617865 
null 1:1.6384121967624137 3:0.5633440251444896 8:0.5220226364914126 
null 1:1.9843194593448978 8:0.9202279692809894 2:0.864525252633577 
null 1:2.4027106068119797 3:0.8482469264924997 8:0.6104397907388547 
null 1:2.6821645719839586 8:1.0202176183253682 3:0.7740873060772057 
null 1:2.855616193634789 3:0.8849810917023339 9:0.760307875815501 
null 1:2.195622764605741 3:0.5956207285142708 8:0.2573973871699503 
null 1:2.4619751147222027 3:1.0985203092962583 9:0.5636455736783056 
null 1:1.6283297781020774 2:0.7420149740575 7:0.5139233135674539 
null 1:2.7488732544334304 8:1.0212292234457963 3:0.5916417671397328 
null 1:2.3416870152568956 8:1.3900975938474314 6:1.0158409612045225 
null 1:2.220672777379212 3:0.7656646294164379 8:0.6820256601922274 
null 1:2.521671059486262 3:1.0682431701272848 8:0.3353236681023635 
null 1:1.9390147586291928 3:0.8262590432478173 8:0.6624402262582506 
null 1:3.276483770934254 3:1.239545855315463 8:0.6191524970816554 
null 1:2.0427912516057583 2:0.555710062559832 3:0.5535632138315953 
null 1:2.674480256942715 2:1.1018952802492268 8:0.6795369078919591 
null 1:2.570172746781342 3:1.0807851879667334 9:0.9600178372263887 
null 1:1.9465346849635257 2:0.6409937447880151 8:0.47557568278806706 
null 1:2.428592399724334 3:1.4915213354316024 9:0.8638912709446682 
null 1:1.8732725625701208 8:0.524190176542092 3:0.40668021521242015 
null 1:2.51481695378348 3:0.8245629212634117 9:0.5635821446446938 
null 1:1.9437030616134066 3:0.41390769894256974 2:0.3739140994299919 
null 1:1.605409202629027 8:0.8129464352089519 5:0.4498586815664824 
null 1:2.469981024723836 8:0.781103030141467 2:0.7027207268194727 
null 1:1.9706088045487813 2:0.9021148073972137 6:0.6917634370813205 
null 1:1.9616428445069416 3:0.46322033597236534 8:0.25471473441933307 
null 1:2.232434441584339 3:0.7117189418655534 8:0.35103908515033616 
null 1:2.131951377423294 8:0.5934745423948748 3:0.5557909928036572 
null 1:2.552297368126912 8:1.4864287698898444 2:0.9098746113871184 
null 1:2.739057823411161 8:0.84701955453514 3:0.8002036023551714 
null 1:2.3579560815772402 8:0.6658734695019777 3:0.6322882654365272 
null 1:1.5829998832047132 3:0.6544865710710881 8:0.4268804791704285 
null 1:2.4014120040659592 3:0.8784259051461897 8:0.8035118815010109 
null 1:2.2218735038379984 8:1.2037548176029096 3:0.7678576205180865 
null 1:1.6868967166409403 8:0.8775911036656693 2:0.7544611290595477 
null 1:2.7154419054998478 3:0.8239394216753629 8:0.7916400102737684 
null 1:1.5757073167428537 3:0.6809778257626671 8:0.35644485951416255 
null 1:1.9393135460427282 8:0.8801753415764132 2:0.7573403411022167 
null 1:2.2278452847925156 3:0.7750972860729751 8:0.6191486995977348 
null 1:2.206570432566548 3:0.7096932017727563 8:0.44527677426266965 
null 1:2.1863719760288527 8:0.5656096882800837 2:0.39372281298150774 
null 1:1.8734867681967267 8:0.7263199292219804 5:0.4989104482103185 
null 1:2.557393071513087 8:1.1962172551847876 3:0.5805586098872556 
null 1:2.0904630691942487 3:0.6257933889067754 7:0.4731062118012283 
null 1:2.5305522890540804 3:0.6133353951391279 2:0.42080376536948505 
null 1:1.8048424779203924 3:0.414173115501902 2:0.4108628525807235 
null 1:2.752623922167445 3:0.9945063392024212 8:0.9535976780273028 
null 1:1.7377759767810554 3:0.4444030303863065 9:0.20911454443737026 
null 1:2.164722531105549 8:0.6353460518848895 2:0.5791243575795529 
null 1:2.258677068429613 8:1.010261157119627 3:0.5378746772052383 
null 1:2.2705992917070468 8:0.8200398278618376 6:0.6776019820979936 
null 1:1.732233924970739 3:0.678814753409273 8:0.569252251447758 
null 1:2.2818569751728885 2:0.8451737516580133 3:0.6165373285213827 
null 1:3.0591330561189287 2:0.9097835702535847 3:0.7627706232102394 
null 1:2.6881723926038372 3:0.9520308537753692 9:0.6436765156982961 
null 1:2.2783396626480408 3:0.7907589048506076 8:0.5500706233581112 
null 1:2.940226163484886 3:0.887093675714202 9:0.8333014361691895 
null 1:2.1493183199612083 2:0.6168606146215238 8:0.5036563804555144 
null 1:2.8383492015979455 3:0.9864582599693078 8:0.6241793222316839 
null 1:1.4848299017718474 2:0.4750827540593717 8:0.468848291896266 
null 1:2.701601434504509 3:0.9690261385968602 2:0.42275846410799084 
null 1:1.8865329721652964 7:0.39306216303271263 3:0.3742759475555542 
null 1:2.1971797490578435 8:0.9231879454961321 3:0.5430033625819339 
null 1:2.4755839294739737 3:0.6579673525025225 8:0.5787820677739074 
null 1:2.3228609208271593 8:0.6988476182063645 2:0.6861955253812373 
null 1:2.621916543289686 8:1.1828765525127691 2:1.0459323472116278 
null 1:2.250780433517452 8:0.9973073978058967 2:0.7933200315874008 
null 1:2.379471236859787 2:0.9553361849315732 8:0.6970198400063493 
null 1:2.6795483301129193 8:0.9554320336786036 2:0.9444463853899964 
null 1:2.4733891156068606 8:0.8410260405643893 2:0.7838967691133253 
null 1:1.9602591273693257 2:0.8157012506848296 8:0.6525794196539317 
null 1:2.606765151556623 8:0.947370628478928 2:0.8755927988596277 
null 1:2.666655899672059 8:0.9815745422117799 3:0.8345045668421176 
null 1:2.801739796073473 2:1.329147207801662 8:1.3016550860418235 
null 1:2.377446404303013 8:1.5565326612962855 2:0.7901787171399736 
null 1:2.7666757282783228 2:1.2152971242295068 8:1.0943147747471762 
null 1:2.2568538065413426 8:0.8930096577544899 3:0.833797268092074 
null 1:2.867305705601348 8:1.0714880606446306 2:0.96865871135603 
null 1:2.431577528346506 8:0.9747759862041013 2:0.793022560779271 
null 1:2.5918533744246663 2:1.0448433175887117 8:0.7431619173316001 
null 1:2.5698081283621423 8:1.259693141535323 2:1.2554655407721207 
null 1:2.589600231535232 2:1.0434268701440945 8:0.8822408707105633 
null 1:2.5822316921099175 8:0.7624650547029552 3:0.6839317158375284 
null 1:2.064699332608853 8:0.8522714494330236 2:0.7318205267801271 
null 1:2.5387066759793835 2:0.9509492973840283 3:0.711631935101378 
null 1:1.7963048593314108 2:0.6275699289948516 8:0.35223122802361795 
null 1:2.090064853710159 3:0.9011712463208433 9:0.6589918764613948 
null 1:2.7562017504709817 2:1.0173441493372222 8:0.9733021729756067 
null 1:1.948223051802499 3:0.6368036752913636 8:0.5658666012335345 
null 1:2.6373295878793237 8:1.2896510072557759 2:0.9464006955368157 
null 1:2.329896595897345 2:0.9752494593673745 8:0.9510436284485324 
null 1:2.3594800234797613 2:0.8443423097604937 8:0.43386986011872963 
null 1:2.2231851867494905 2:1.101153088067012 8:1.0605981008223222 
null 1:2.4212776608178954 8:1.191102613394253 2:1.1218366263542798 
null 1:2.4930957292885676 8:1.2694336756407445 2:0.8529296717060838 
null 1:2.8535996670782 8:1.235681177167131 2:1.2140018094686909 
null 1:2.6607897613232847 2:0.9534166966033872 8:0.9101876558048672 
null 1:2.8681650662647944 2:0.9629849048696745 8:0.7195387543483086 
null 1:2.796575301612606 2:1.0248742416059005 8:0.9288859956366586 
null 1:2.7829385131369135 8:1.033288115201724 2:0.9266714200701412 
null 1:1.9946959257128432 2:0.8957997335188463 8:0.7212198089864947 
null 1:2.857320634251684 2:1.150006561716033 8:0.8216891451797099 
null 6:1.72507874389598 8:1.1284203674225148 2:0.9200241915955967 
null 1:2.5776602440213643 2:1.1062961877853126 8:0.7618070499721094 
null 1:2.829046180196284 2:1.2981334248516903 8:1.1084610850410386 
null 1:2.6788625039358873 3:0.8163229552150529 8:0.6154033235496184 
null 1:2.8860057293917096 8:1.0674985417202294 2:0.7725751036429966 
null 1:2.6193099154290174 2:0.8793988475785058 3:0.6632804770599923 
null 1:1.6416035490161904 2:0.8275930249748352 8:0.35989119257500896 
null 1:2.496026836568809 8:0.8131947642553058 2:0.7401628173437531 
null 1:2.22627489919917 2:0.83613087204897 8:0.567799331865029 
null 1:2.50787471367164 2:1.0384719428282252 8:0.9014743455707722 
null 1:2.341745873181925 8:0.7154931577752917 3:0.7040926511700674 
null 8:1.1651952908051313 1:0.9257228723963745 3:0.7761213492272702 
null 1:2.0114634024585616 2:0.5810989490939112 7:0.5756031086630055 
null 1:2.6855749705097964 8:0.9803907083886336 2:0.9798913798549482 
null 1:2.385749618537122 2:0.6174373445454729 8:0.5596577068973753 
null 1:2.9018810416786978 2:1.2347354565278255 8:1.0941492411453086 
null 1:2.5002857333273147 8:0.893113765104115 2:0.6718250636874528 
null 1:1.9691611302482341 7:0.6438394909070958 8:0.6303499507202412 
null 1:2.955447005683204 3:1.068358719725931 8:0.5441246555211866 
null 1:2.4097067390567917 3:1.1685036919337564 9:0.731117316029694 
null 1:2.6673065545931856 3:1.1390465203169102 8:0.5232353870748832 
null 1:2.680949461057448 3:1.0260799802150284 9:0.7104001522244008 
null 1:2.8530333440252367 3:0.8681828932356731 8:0.657288947652177 
null 1:2.3035089086443117 3:0.9614595584152129 9:0.7487279272529371 
null 1:2.8510742555838693 3:1.2372896655428667 8:0.686440216653681 
null 1:2.8394674088458807 3:0.8944330445066543 8:0.6186033963830226 
null 1:2.580694521915896 3:1.2245013135364764 9:0.6815543137519064 
null 1:2.9845567953884853 3:1.137579461359551 8:0.6384387400846304 
null 1:2.5079378384882802 8:1.2297736386430715 3:0.6066153495998019 
null 1:2.2079706992011743 8:1.3848873019597832 2:0.6118283539024828 
null 1:2.914132562414699 3:1.0749671384360047 8:0.7829180818402586 
null 1:2.008066226105233 8:1.3716653207439218 5:1.0794240176184502 
null 1:2.5180734044486397 3:1.1679918281770676 9:0.6985764363197491 
null 1:2.692059615511141 8:1.1488573022603528 3:0.5519345911012575 
null 1:2.519878057868529 3:1.1865968091370815 9:1.0228258239312273 
null 1:2.2304904387999627 8:0.9527576762212546 3:0.5991995646321936 
null 5:1.777837872953972 8:1.760888660606517 6:0.5401187820146002 
null 1:2.6223933701642825 2:0.7590277038646747 8:0.7173786142778491 
null 1:2.6952444862000924 3:1.1290744119667764 9:0.7628194431869119 
null 1:2.8300273922779837 2:1.315736846390434 8:1.0908327794845176 
null 1:2.5992419468717087 8:0.8546154871122789 3:0.7717163693455166 
null 1:2.401780424580025 3:0.9191509511439644 9:0.5781235745302487 
null 1:2.642945583000205 3:0.7813838766318184 8:0.7674110235075251 
null 1:2.8360963405124484 3:1.007623324226875 8:0.7743702986233117 
null 1:2.669009070755594 8:0.956207682432672 2:0.9363065842596687 
null 1:2.2415796177439726 2:0.8809654921112948 3:0.8181988064216493 
null 1:2.4844019565505437 8:1.2048277114624641 2:0.8864707518294807 
null 1:1.99548089539081 8:1.3316074343132098 2:1.0547065975694612 
null 1:1.9870725633405901 2:1.053895659766363 8:0.5043794738877742 
null 1:2.767045905695114 2:1.251252615414667 8:0.9419889965997018 
null 1:2.1881900838448645 2:0.6837826770116959 8:0.5453346614372152 
null 1:2.6769186800816795 8:1.0775625345239404 2:0.9987762075752894 
null 1:2.6966283507106263 2:0.9577594578849088 8:0.7984174437669663 
null 1:2.1938860697440976 8:0.7484677143251599 2:0.6140791127249906 
null 1:2.4958375758222684 8:0.8473363682339813 2:0.8237361568868924 
null 1:2.542973066214347 2:1.0127785593924474 8:0.9271055884279451 
null 1:2.2588170454482035 8:1.4608848625517628 6:0.7751244302327676 
null 1:2.341942094545953 8:1.194336443076031 3:0.798145526413227 
null 1:2.3694514435611937 8:0.9373752251908831 3:0.9276253520532435 
null 1:3.0597043349770168 3:0.8777746632329184 8:0.7059092330108071 
null 1:2.329086623525472 8:0.8694783528937227 3:0.781724121853741 
null 1:2.3396125606717284 8:0.72973949742662 3:0.5488357361042879 
null 1:2.5832257566844743 3:0.9279507846044598 9:0.44816819488354387 
null 1:2.418742406566823 3:0.9654128732047407 9:0.5686333658381807 
null 1:2.267029372188964 8:0.9317442692780354 3:0.5632984603455953 
null 1:2.4942877471072804 3:0.7784608119718041 8:0.5799276707889446 
null 1:2.3732721577289935 8:0.6005588922869073 2:0.5767089470463171 
null 1:2.3777340015349653 3:0.8285185189337111 8:0.6335672998505709 
null 1:2.3815729030319828 3:0.922651266763625 8:0.6080800173970367 
null 1:2.4289791010070814 8:0.6740446643309339 3:0.5636497309823915 
null 1:2.0659376902099527 8:1.0705253189159458 5:0.7065515390438677 
null 1:2.1245333485911235 3:0.8831266316511023 8:0.4943483193969962 
null 1:1.8880498766027858 8:0.6848115574643809 5:0.3969261049008761 
null 1:2.148913509733822 3:1.1633901415392132 9:0.3697385785155677 
null 1:2.198992068858143 3:0.7336883620763606 8:0.5791646607444211 
null 1:2.732239697800891 3:1.088153934644852 9:0.5900227087433694 
null 1:1.5622566995142686 3:0.5792220074194175 8:0.3872529333779576 
null 1:1.0684132142640685 5:0.8507796248446846 8:0.6567087443809799 
null 1:2.0951966924232615 3:1.2019921905797593 9:0.417139571123587 
null 1:2.369418525900875 3:0.7454668083353465 8:0.5396414842660804 
null 1:2.1247925660562625 8:0.8632827139596995 5:0.5819337708280509 
null 1:2.6782447502447546 8:0.7976281060928155 3:0.40872707559564087 
null 1:2.137706031395304 8:0.6496554523482236 3:0.5134712671354011 
null 1:2.3486041712859405 8:1.3326710944636082 3:1.1165219367567458 
null 1:2.22003284224216 3:1.095794651082717 8:1.0827216473603412 
null 1:2.3085720253661655 8:1.6548846770522754 6:0.8306830032690763 
null 1:2.872836415705937 3:1.222009401447176 2:0.7873172773119564 
null 1:2.0787011970698783 8:1.4620837944327751 2:0.9601040103980835 
null 1:2.5812749825772965 8:1.3586603502125514 2:1.237708512602706 
null 1:2.4583384254559117 8:1.4598073180799862 2:1.137455170042736 
null 1:2.110019066619676 8:1.1368527026003543 3:1.1136916841812337 
null 1:2.8064478347106165 3:1.0651252336515873 8:0.7681769384048522 
null 1:2.587791927842817 8:1.5234247132654082 2:1.2088993794336567 
null 1:2.5728284054427064 8:0.9821474863943362 3:0.8066154550297141 
null 1:2.803096049186423 8:1.2171017901517451 2:0.8727070704057325 
null 1:2.665172024500742 8:0.9880341532789987 3:0.945151874318505 
null 1:2.4534240910581775 3:0.811628986813761 2:0.7086267275211418 
null 1:2.5823839387859717 8:0.8953774993805036 2:0.6902866026025702 
null 1:2.6288012065641584 8:1.1832683517516178 2:0.9341182472469249 
null 1:2.652751431369742 2:0.9320644241265802 8:0.60587906486938 
null 1:2.5673132885187537 8:0.7734912556137463 3:0.6538659363433782 
null 1:2.236660873178509 2:0.7474095106018386 3:0.7243795171912354 
null 1:2.3931207584614818 8:0.9155468384497626 3:0.8841885219482807 
null 1:2.547888649763339 8:0.8947716126897357 3:0.8793735481873518 
null 1:2.2745334935945234 8:0.9190348473496314 2:0.8676162824955667 
null 1:2.4724863019539347 8:0.7612919474032703 3:0.6214074664053812 
null 1:2.5840307546199375 2:0.8959166312919551 8:0.8718866375907863 
null 1:2.5110183936263013 2:0.9303768568180968 8:0.3636943549113947 
null 1:2.111846828655666 3:0.8222067910921694 8:0.6809025030287775 
null 1:2.5222506037004484 2:1.0083896309688456 3:0.8509648476185633 
null 1:2.642475725228696 2:0.9500210485843514 8:0.8625027314981815 
null 1:2.601533365994802 8:0.9974569964462755 2:0.9113974762996674 
null 1:2.054646563971401 3:0.5941462281273876 9:0.5146298984046167 
null 1:2.5043725744641856 3:0.6907885648342746 2:0.6133924044311383 
null 1:2.985923965303503 8:1.1640380136776909 2:0.8163201072406423 
null 1:3.0195441722790246 3:0.870652942719942 8:0.6943852773207553 
null 1:2.5313558006035857 3:0.7666594235725722 9:0.4907096606632374 
null 1:2.724347777123861 3:0.7581678683483675 8:0.5932675571075241 
null 1:2.200476539227713 8:0.7836800257787072 3:0.36386077632601127 
null 1:2.3458077811461084 3:0.8025803431348285 8:0.40448279594571024 
null 1:2.459584958259065 2:1.207591823521076 8:1.0584685580575153 
null 1:2.2713855467941806 2:0.8884470152241891 8:0.6271637721493608 
null 1:2.3500240803739616 2:1.2770412210817805 8:1.2116977785421164 
null 1:2.341406014142587 2:0.9343850067238786 8:0.7620704301091409 
null 1:2.304128486961047 2:1.2757552994439434 8:0.8592808024015021 
null 1:2.275842215947057 2:0.9748903892676533 8:0.9620638518879933 
null 1:2.906914387219097 8:0.899466298134544 2:0.7964589695165616 
null 1:2.592363685482633 2:1.1363687832982858 8:0.9526101619941689 
null 1:2.62593629038778 2:1.1541887629577234 8:1.0841678926851872 
null 1:2.656152473919101 2:1.3565472873194029 8:0.9235570926457916 
null 1:2.3195997510690347 2:1.1345507818304854 8:1.0787122330771053 
null 1:2.103653745938974 2:1.0864663527035432 8:0.6278231871335107 
null 1:2.564919605410419 2:0.8681655591497064 8:0.7833824938567043 
null 1:2.0204805032486566 9:0.9400438335179034 3:0.710034588485846 
null 1:2.775087203511082 8:1.2728045599274147 2:1.071120526617086 
null 1:1.7798286143083555 7:0.8006467410918354 3:0.7132095674741232 
null 2:0.4583172432412777 1:0.42320882190985254 8:0.4168726149510104 
null 1:2.8326925713189235 2:1.38608512148787 8:0.8571651405917113 
null 1:2.3917608758276954 2:0.9882871874013018 8:0.977446537065698 
null 1:1.6445083572938015 2:0.8238209315298015 8:0.7104487006841973 
null 1:1.649924510695431 3:0.6527269903826889 8:0.43427268240951855 
null 1:1.8707690996309387 8:0.6040469049186404 2:0.5432496761640249 
null 1:2.296219998642845 9:1.117151465003534 3:0.7243801562220795 
null 1:2.145533379501564 2:0.6244775924492849 8:0.471035266379845 
null 1:1.746242266524477 2:0.5932511975271154 8:0.5252228767743721 
null 1:2.270626520162618 8:1.038279187124403 2:0.8615695525375023 
null 1:2.051503306004693 8:1.7185605747807275 2:0.9726098505291998 
null 1:2.041204328530589 8:0.8590032337307087 2:0.7417217118881737 
null 1:2.0861311699937075 8:1.131722767152822 2:0.800467275308034 
null 1:2.181960324308783 8:0.7139764500359366 2:0.6205638117670201 
null 1:2.005227836344955 8:0.6061924584963462 2:0.5746915529416459 
null 1:2.5125709801002563 8:0.9654230433986416 2:0.6900715672214327 
null 1:1.8050830766415453 8:1.660785953991129 2:1.306399278106197 
null 8:1.4649504303064407 1:1.381703593401164 2:1.0381467149264043 
null 1:2.5999523067674337 8:0.9554700988679614 2:0.8761115797293644 
null 1:2.6751257096111822 8:1.3912661253081917 2:0.9809911242100166 
null 1:2.7834756433116157 2:1.3748806343729358 8:1.2134704496194948 
null 1:2.5606238550842235 8:0.9650954095318651 2:0.7703125989580526 
null 1:2.8928263876574105 2:1.1760983317499154 8:0.8776141552712441 
null 1:2.8833071615707366 8:1.7586362903698456 2:1.3324147710236882 
null 1:2.1755688775070854 2:1.5257290288527234 8:1.2193570347870688 
null 1:3.0087181385489004 8:1.4373408241034804 2:1.0077675482729433 
null 1:2.409356386422206 2:1.0757858357344283 8:0.5635634963446072 
null 1:3.1262005029536604 8:1.0726388524478996 2:0.9841946921567903 
null 1:2.7546421839750272 2:1.5149884094294737 8:1.4389466633743508 
null 1:1.910556376200026 2:1.2750454763874144 6:1.2011825719701115 
null 1:2.759064925823307 2:0.9211485492150557 8:0.8904693820113926 
null 1:2.8052060174801627 3:0.9323160933386647 8:0.7723487090991349 
null 1:1.9108075268680431 9:0.7046119922191862 3:0.6823203213096484 
null 1:2.698264092532741 8:0.7783482384622871 3:0.6375594721007154 
null 1:2.7950565697516394 8:0.7914048321628447 3:0.7419764272641868 
null 1:2.3657074222103582 3:0.7002544376114008 2:0.46084275188126345 
null 1:2.7624197083942836 2:0.9944920244139143 8:0.78525589623392 
null 1:2.4827590419936976 3:0.9105119156274368 9:0.6475032658338696 
null 1:1.9892659532229566 3:1.1265155011036256 6:1.0335995372187148 
null 1:2.345632856513078 3:0.8113150792667616 9:0.46821109282013024 
null 1:2.5882814565573065 3:0.789711167261308 8:0.4686805311582366 
null 1:1.9691545647333075 3:0.796008007969054 9:0.578924467462232 
null 1:2.3230831342619074 8:0.7394943278664811 3:0.6992626375672941 
null 1:2.622763213860189 3:0.7193771829833833 8:0.6625810795598626 
null 1:2.7889415484529994 8:1.1472238259046466 2:0.9729481138983929 
null 1:2.4631887086695476 3:0.7052305271740849 8:0.6012993223380592 
null 1:2.647209030871761 8:0.9162240754732345 2:0.8826116043772082 
null 1:2.5162386957974707 3:0.87239607793256 8:0.6579645777026166 
null 1:2.46718035802558 2:1.1492749826481343 8:1.045290174232608 
null 1:2.4474409139141975 2:1.042226056493195 8:0.7523385697974587 
null 1:2.222650879840507 2:0.8416117272752481 8:0.6006046765960784 
null 1:2.3442571145905298 2:0.8432618504424504 3:0.46489259058219407 
null 1:2.87312326413642 2:1.176506921656686 8:1.0817117369576 
null 1:2.8623053708525474 3:0.8969342232182425 8:0.8196720650698323 
null 1:2.0123742877473982 7:0.7371681672517078 3:0.6790162670222558 
null 1:2.5531411862706497 2:1.0020894966938838 8:0.8869620846227743 
null 1:2.3054812242977594 8:1.4982922342095064 3:0.5750173943907386 
null 1:2.418355850303437 8:0.8649722629280999 3:0.7765528920278503 
null 1:2.634464650996198 3:0.7828122938964188 8:0.7089374782756599 
null 1:1.922864792932803 7:0.4853549646990157 2:0.43067385426673516 
null 1:2.5866986720288145 2:0.9748284184436687 8:0.9375742634047968 
null 1:2.707511090988181 8:1.300676324105614 2:1.138081792854019 
null 1:2.333895081166081 2:0.9546594554338452 8:0.8467328023106937 
null 1:2.6925808884788545 2:1.0711796796140303 8:1.0085555160344997 
null 1:2.478575747392384 8:1.018284715808125 2:0.8719232425124641 
null 1:2.535899640101157 2:0.9814085018724598 8:0.8668774109504215 
null 1:2.8795705724158083 2:1.429787876386995 8:1.2649013640198161 
null 1:2.790635932090562 8:1.1083071055923557 2:0.9992566494633902 
null 1:2.3233517242462947 2:0.8183080109966215 8:0.6436450570801537 
null 1:1.924525804770522 3:0.5384850423081796 2:0.4674972517148209 
null 1:1.882077586489543 8:0.7284216737953312 2:0.6575950482307709 
null 1:1.9671097731219278 2:0.7499556244189557 8:0.7114766268939466 
null 1:1.9378517297859243 8:0.42708474553142295 2:0.41666811201696263 
null 1:1.6946110903118319 8:0.7029753496683009 2:0.5563566221149727 
null 1:1.820219374431861 2:0.8457818807656189 8:0.655198557428964 
null 1:2.13385653264012 2:0.7835306031349515 8:0.5134238669554302 
null 1:2.0359689999887634 8:1.1583701376961175 2:0.997845488451194 
null 1:2.510054284109258 8:1.16106438549008 2:1.158855730192953 
null 1:2.081420457963474 8:1.824172838003728 2:1.095523766407395 
null 1:2.679416046991341 8:0.897638116971695 3:0.6292951779258456 
null 1:2.2941152783562115 3:0.7044771464920011 9:0.4103905834937272 
null 1:2.613601525677439 3:0.8680640673590918 8:0.7086646657284246 
null 1:2.463049288785279 3:0.7310282654494975 2:0.6805711977481372 
null 1:2.5096687738427494 3:0.8586812281306522 8:0.6096493454258658 
null 1:2.650765631194916 8:1.1019336132765813 2:0.973890074218299 
null 1:2.6722304028271258 3:0.7510103743325218 8:0.5885530409441181 
null 1:2.557969771195688 8:1.2802943513645337 2:0.9143520022338797 
null 1:2.5715143196011714 8:1.0601209819597555 3:0.6625179116847616 
null 1:2.3345485657642153 8:0.8946164668769042 3:0.8782243292734797 
null 1:2.7213821748887987 2:1.0210147577972069 8:0.9237235009341619 
null 1:2.829893247091272 2:1.045651074542206 8:1.0368147992524688 
null 1:2.5994785437960015 8:1.2800757699490566 2:1.1605641794513193 
null 1:2.5710079213901595 2:1.0078146074398837 8:0.8052986688923507 
null 1:3.400767690778765 8:1.262454639723844 2:0.7393430262193298 
null 1:2.6406088614011005 8:0.9028836714537808 2:0.6306259835127747 
null 1:2.353972556579956 8:0.919927486847002 2:0.8791169220571476 
null 1:2.6169495344136675 8:1.1879593587907493 2:1.0217647365251052 
null 1:2.3076551711714446 2:1.0144094710913034 8:0.9038524621333168 
null 1:2.365462882779673 2:0.9446651633036308 8:0.653244048934518 
null 1:1.6126070294244577 8:1.106947588397628 2:1.0136286693115737 
null 1:2.117512750867303 2:0.8792444345122411 8:0.7307122458981039 
null 1:2.676854581288109 2:1.0711674241360452 8:1.0065485337748248 
null 1:2.554763390714072 8:1.526152375127182 2:1.0463715030308314 
null 1:2.7733058250202087 8:0.9961104433948862 2:0.9602004350952302 
null 1:2.618688909384711 2:1.010186623056771 8:0.46523366047185893 
null 1:2.9379773927264092 8:1.051445573748866 2:0.9759849389230362 
null 1:2.59070172130235 2:1.1204288590684202 8:0.9209719872508502 
null 1:2.721937309833519 2:1.3516218585925832 8:0.8312879040555796 
null 1:2.6630264914902524 8:1.2563654574292713 2:0.8752694285532886 
null 1:2.789750768067243 8:1.261659384548957 2:1.2219834062554147 
null 1:2.090970802685353 8:1.0354691672155003 2:0.9194470921859157 
null 1:2.9133839558474426 8:1.3242940664487381 2:1.1650293154573157 
null 1:2.1938047583943594 8:0.762357960168742 2:0.7532738623289083 
null 1:2.6128361261031547 2:1.132465111148699 8:0.9003733162914697 
null 1:2.622314386320964 2:1.011461599600354 8:0.7469119356021051 
null 1:2.114860183891444 8:0.9620468555795483 5:0.7894636411457946 
null 1:2.856934449978293 3:0.9754239404549165 8:0.6286231919209144 
null 1:2.875421622977602 3:0.9152097751533672 8:0.5870402743551973 
null 1:2.3570670432509946 3:0.7119710812088883 8:0.534378982657112 
null 1:2.6645247803760705 3:1.003749481231843 8:0.8506919687268897 
null 1:2.7080884346838485 3:0.8741884947978026 2:0.5725963765424577 
null 1:2.3605506848564226 8:0.9279445605181275 3:0.6205918400549074 
null 1:2.508008803624618 3:0.8706044219665747 8:0.6337605682602571 
null 1:2.649022961243863 3:0.9326121011771445 8:0.6503301871748902 
null 1:2.037731343025167 2:0.5243848836843219 3:0.473047412963161 
null 1:2.5518098651412395 3:0.778505723259307 8:0.7522156648348128 
null 1:2.4421475927856906 8:0.8787112181121806 3:0.6579466596682758 
null 1:2.68051502645304 3:0.6746826942659173 8:0.6242170017468459 
null 1:2.0464819336341544 8:1.2049728137865816 3:1.05517541165174 
null 1:2.111453063776171 8:1.3093805844316424 2:0.9526986046498097 
null 1:2.8522405552145877 2:1.2183320254506647 8:1.1404863519639648 
null 1:2.5845915465628693 2:1.2832552540961897 3:1.2038019018562427 
null 1:2.4524948427347715 2:1.0730098214859614 3:0.9618744234581021 
null 1:2.4687885799725455 8:1.2412130959470509 2:1.0732664985922529 
null 1:2.4281175767628356 2:1.3405733822167982 8:1.299713561833996 
null 1:2.8452845497093247 2:1.5213332809065976 8:1.461584747570933 
