null 0:2.3594728117065333 5:0.808779994076104 8:0.5867600614022407 
null 1:1.4722082017043958 8:0.436141950736725 3:0.31131049444579656 
null 1:1.5081075623817548 8:0.9815428578387342 5:0.5404681115865662 
null 1:0.9278503106859732 8:0.41508290457308195 2:0.3671603776314462 
null 1:1.8191943871409217 3:0.6388965820460951 8:0.4091952595030312 
null 1:2.108509805750983 8:0.6688197623683197 3:0.6025864976541133 
null 1:1.0187479370536883 3:0.4937097583862682 8:0.43162989604559304 
null 1:1.4900825186807307 8:0.4900972329328509 3:0.4807957659587366 
null 1:1.3429835598995887 3:0.41866603771439453 8:0.3748058328833516 
null 1:1.8433226429561789 3:0.7065869262056879 9:0.5167455048726657 
null 7:0.46799195445777636 5:0.43179155536358943 8:0.3246591544458136 
null 3:0.9127925556421271 8:0.6368895061662496 9:0.6207872151396533 
null 1:1.0882139850551367 3:0.5092030058732109 8:0.41180370090627016 
null 1:1.2778775220310858 8:0.38917309802229394 3:0.3007343449822905 
null 1:1.6889057921597694 8:0.6119950598249871 3:0.4145990240297527 
null 1:1.395567272396418 2:0.6504355572061131 8:0.4791636377042905 
null 1:1.6602609470547138 3:0.5637988336187779 8:0.39691353666221285 
null 1:1.3795636162677154 8:0.5822630241976805 2:0.46732636633117325 
null 1:1.2146947984806886 3:0.44253400101203455 7:0.2823743607359409 
null 1:1.7264841769602248 8:0.6924726678831948 3:0.5482675175679852 
null 1:1.269886772073196 2:0.4411670354875921 8:0.3924444964197797 
null 1:1.3827925151469624 3:0.43920369216165744 8:0.35077418730095566 
null 1:0.8568595140697169 8:0.5996170956601141 3:0.3371796504482493 
null 1:0.901537789376788 2:0.3995233233813112 8:0.3092577600469433 
null 1:1.7690975283860388 8:0.906108331527522 3:0.5276957410199506 
null 1:1.5051090964183667 3:0.5171016670455506 8:0.3321831139421032 
null 1:1.9258614285565065 8:0.7153628891350446 3:0.5812930548893237 
null 1:1.5497496906796153 3:0.9049083552234323 8:0.7620777746676979 
null 1:1.3732267342374644 8:0.9597764288266127 3:0.5262139722959167 
null 1:1.2139943267825641 2:0.686676720298621 8:0.5976593230221059 
null 1:1.2207521786290296 8:0.5917978970635904 3:0.4519174462240076 
null 1:1.5585282990515679 8:0.5994100806022354 3:0.46640924367301007 
null 1:1.2742342198249381 3:0.5084282106840444 8:0.48558868310866937 
null 1:1.1864232342572782 3:0.664869294823223 2:0.41573760537200516 
null 1:1.5927011800315272 3:0.655150554968891 8:0.5982983408681655 
null 1:1.5290247672632284 8:0.7629132460760271 3:0.5978803637579609 
null 1:1.9374148441884191 3:0.6680046050461661 8:0.5986976769784721 
null 1:1.4574760002720624 3:0.4424348854672773 8:0.2902769943490735 
null 1:1.8604449341215663 3:0.7815436991767727 8:0.5245369138361025 
null 1:0.8299370190783115 7:0.46466975154464935 2:0.4300889917114988 
null 1:1.5107175254034433 8:0.7203350930227379 3:0.5207711393688313 
null 1:1.4317065245185001 8:1.0859294637091013 2:0.5755984248736744 
null 1:1.0870670673286802 3:0.5701890642313892 8:0.4835900370440652 
null 1:1.9176799318015456 3:0.736111224408296 8:0.4794165748775342 
null 1:1.113505773487539 3:0.5237265374407911 8:0.4026198332372296 
null 1:2.23245231043012 3:0.9029341040905026 8:0.5994911660047438 
null 1:1.1500469797174546 3:0.42185303449566364 2:0.3835610154290724 
null 1:1.5215738602612197 2:0.7415849258114067 3:0.495484650484718 
null 1:1.8072907939706242 3:0.7158103388759758 9:0.6009329133552399 
null 1:1.0528557211405727 2:0.3753516173907618 3:0.2515900722219537 
null 1:1.7248876988131092 3:1.0555901136223447 8:0.7352878719389738 
null 1:1.258752533342607 8:0.4250043631008513 3:0.3136505720776642 
null 1:1.7053849379497439 3:0.5777141711971372 8:0.41798442275337155 
null 1:1.1358388697408583 3:0.33126806217783034 8:0.31571629189110906 
null 1:1.1197548678548845 8:0.6414786079246153 5:0.4446263614991328 
null 1:1.4343779982683977 8:0.5574124277515996 2:0.5309769640603299 
null 1:1.0207497654542022 2:0.5771801923511163 6:0.4692859502069404 
null 1:1.3123031348426688 3:0.345455306498278 8:0.2833800894906785 
null 1:1.6970886812320853 3:0.49816218968588344 8:0.4287044032299306 
null 1:1.2748050926939773 8:0.4729047202967788 3:0.4092725726408614 
null 1:1.4308526206367176 8:0.922066242665813 2:0.6800376635066626 
null 1:1.7199618196787838 8:0.706928975230277 3:0.6308375249525 
null 1:1.2881310185477965 3:0.4629841369071546 8:0.42949417274788015 
null 1:0.9792587775374009 3:0.4640943600788198 8:0.34129565821475616 
null 1:1.7177217216541594 8:0.7111171985237108 3:0.6718753655564849 
null 1:1.0848551870210477 8:0.685238212956696 3:0.5953746712640924 
null 1:0.8504137408293994 2:0.5913824133012716 8:0.5676463262609204 
null 1:1.608215852870078 8:0.6656009527904619 3:0.6522699884565074 
null 1:0.8740726256842006 3:0.4220427054056211 8:0.35074480633701016 
null 1:1.1498067369458234 8:0.6421018144021589 2:0.6064000559065967 
null 1:1.4780325912660368 3:0.5657459526420352 8:0.5534913022262522 
null 1:1.6422351131417368 8:0.4895158524209601 3:0.4799515747667529 
null 1:1.533137578948244 8:0.57628348761533 3:0.281758275494542 
null 1:1.4000959967934747 8:0.6004979552758801 5:0.43813382314651717 
null 1:1.423482396080878 8:0.8578394547673671 3:0.5087760012772665 
null 1:1.1709019631834832 3:0.45636879093545235 7:0.4138739343812547 
null 1:1.5303691374319826 3:0.4909088979910705 8:0.30793420796199344 
null 1:1.1986461660517052 3:0.32431308237940404 2:0.2743739751852771 
null 1:1.7922002712303138 8:0.8400093025707253 3:0.7499804799906975 
null 1:1.1548102370327176 3:0.3088457348323795 8:0.1929721093276163 
null 1:1.2057193481291275 3:0.42679782310360603 8:0.41575478469733146 
null 1:1.478300578319103 8:0.7415761390610847 3:0.4738260532088559 
null 1:1.64519814946331 8:0.7956066226622128 3:0.5142993334114253 
null 1:1.4011874956673662 3:0.5292660441663255 8:0.5208318228638101 
null 1:1.3591155758906373 2:0.604689487718815 3:0.47531342784503655 
null 1:2.1543090425486446 3:0.6214362163764775 2:0.4851381613638771 
null 1:1.7496417766402979 3:0.6575153747683934 8:0.5082179380291587 
null 1:1.7471965166117922 3:0.601268192270306 8:0.543658070636056 
null 1:1.9247287934300008 3:0.6448148339698399 8:0.5770752537356907 
null 1:1.1893207898315696 2:0.38320457245867606 3:0.2984973040141227 
null 1:1.8977679139738295 3:0.7148620825001859 8:0.572467995803705 
null 1:0.927427805800099 3:0.36084368536896866 7:0.2764353991748947 
null 1:1.902410381099966 3:0.6879822072456211 8:0.39660751802420613 
null 1:1.0194531673453018 7:0.35871206373460374 3:0.27889840074756894 
null 1:1.428765218343013 8:0.7205643773362598 3:0.4597296017891809 
null 1:1.810157393517748 8:0.542282453108721 3:0.5028454045402476 
null 1:1.1742481790175028 2:0.45132335516216904 8:0.4303777965997985 
null 1:1.5110556067980478 8:0.7594509920793749 2:0.7530820780623921 
null 1:1.119158973546537 8:0.6041113030028781 2:0.5711317609193545 
null 1:1.275588139549719 2:0.5575685028403686 3:0.3613894731020754 
null 1:1.4074546144554092 2:0.6382635423188494 8:0.5534026061007423 
null 1:1.2781506424764935 8:0.5407179231072291 2:0.5324577098737004 
null 1:0.9892206139133354 2:0.5044996838691058 3:0.3459928644854817 
null 1:1.3580856582195158 2:0.5428240136192994 8:0.5244436046916862 
null 1:1.485597695362322 8:0.6333199234794858 3:0.6203874210348017 
null 1:1.6007357535088353 2:0.7620576104172153 8:0.7005845078642021 
null 1:1.2586142102817712 8:0.8583101088759779 2:0.4369017244968926 
null 1:1.4869941002859877 2:0.742516766345645 3:0.6152681282263498 
null 1:1.0968386619514545 3:0.7746861057478217 7:0.5966567547392033 
null 1:1.6613004560524662 2:0.5346232441634866 8:0.5076244219995449 
null 1:1.3054378705775416 3:0.565893629436416 8:0.5178758486883901 
null 1:1.4694772678108403 2:0.6967305400497771 3:0.5100554449294458 
null 1:1.5048222002462635 2:0.7034903611635054 8:0.621325852358897 
null 1:1.3937786849755547 2:0.7532538010787265 8:0.5660249550346698 
null 1:1.4718988865349987 8:0.6014196181183109 3:0.5449647084853727 
null 1:1.2083494197792906 2:0.3687591955242746 8:0.3687453151346188 
null 1:1.4735116020884482 2:0.6751030440546537 3:0.5523885318581793 
null 1:0.9151295946766186 2:0.39882568151993675 7:0.2599956219029546 
null 1:1.3822843801112037 3:0.5828838772134122 9:0.4615655144768516 
null 1:1.5274494828378797 2:0.7244636765626574 8:0.6453859961332791 
null 1:1.0056262909258626 3:0.4850617081557425 8:0.4093111625676507 
null 1:1.4365385508675108 8:0.822997558627209 2:0.7197045400244624 
null 1:1.3167813977336527 2:0.7089370169497958 8:0.5828081136093795 
null 1:1.3982422080353787 2:0.4393110135189973 7:0.2197841794025163 
null 1:1.188898824640772 2:0.7571652039217165 8:0.617852053165825 
null 1:1.341863308420128 2:0.6582094543535976 8:0.5620563117861389 
null 1:1.3605036495646126 8:0.8418950954617131 2:0.6683469208609174 
null 1:1.583274874459002 2:0.7590539939849493 8:0.6657081845434395 
null 1:1.3935194268541211 2:0.5954149104100434 8:0.5037738634516086 
null 1:1.6155724354005976 2:0.5898234501255859 8:0.3855561421005368 
null 1:1.5724490232822408 2:0.6086236555651012 3:0.5337467414890081 
null 1:1.4922551147318341 2:0.6414024740129808 8:0.6341988297037994 
null 1:0.9344169386517014 2:0.5704101230251766 3:0.37260486683613164 
null 1:1.5981710599027097 2:0.6707746394018703 3:0.568913419074861 
null 6:0.9447804431732575 5:0.7660338915898858 8:0.7257113422021876 
null 1:1.395537480380127 2:0.7066654966264548 3:0.41708571477922934 
null 1:1.5633732096196256 2:0.8422228421197671 8:0.6095559899482877 
null 1:1.5662185565864035 3:0.6148109570726085 8:0.5393653601622871 
null 1:1.7854934627082337 8:0.8090845088743805 3:0.5890995348347453 
null 1:1.4826647801084447 2:0.5846466556359021 3:0.5186964006212943 
null 1:0.7755715530517403 2:0.4965030578403346 7:0.32567497903285125 
null 1:1.3655674341967219 8:0.5652712452929283 2:0.4648017689719313 
null 1:1.132597184792377 2:0.5257704879980458 8:0.33124196417065394 
null 1:1.4384408610627086 2:0.6854071521152449 8:0.48915500817044094 
null 1:1.2937338762619162 3:0.5481414243186431 8:0.534342250037196 
null 8:0.6864734267066248 1:0.6471617476891253 3:0.6466931037822734 
null 1:0.9734520477515526 7:0.5115549168157764 3:0.39508347354336126 
null 1:1.4651716438591136 2:0.6056784539006421 8:0.51690778252906 
null 1:1.3003446636319311 2:0.35627721820224034 3:0.3172913533564615 
null 1:1.7149061524954279 2:0.6965180692525758 8:0.5629604828664656 
null 1:1.296825606105934 3:0.5287308588284811 8:0.5044224452036938 
null 1:0.956852550717735 7:0.5447865474498199 3:0.37296917847400096 
null 1:2.1692820519178784 3:0.7376316299754602 8:0.6006249042258828 
null 1:1.7815046790891162 3:0.7541992747398244 9:0.49951839970916734 
null 1:1.9756851952728132 3:0.8041714937006779 8:0.5884725828458669 
null 1:1.8592242540206143 3:0.7047347234188549 8:0.5104610370177292 
null 1:1.835320478931428 3:0.6604887258958428 8:0.6171383112809438 
null 1:1.5554166886348166 3:0.6503420731166862 9:0.4739786978426793 
null 1:1.9097919229819642 3:0.8824052297660347 8:0.6842713439096254 
null 1:2.009262715158246 3:0.6666212444614412 8:0.6551583787481836 
null 1:1.6723476303956115 3:0.8786089743910623 8:0.5156369812375401 
null 1:2.1405451430471714 3:0.8112605126306717 8:0.6708035865100579 
null 1:1.5627183270257532 8:0.9510121686523031 3:0.515704681415727 
null 1:1.3711781191618013 8:1.0634318116643726 2:0.5144735551828126 
null 1:1.8820185237733897 3:0.8009593502043088 8:0.6990674674107668 
null 1:1.415817063564605 8:1.0508220594734634 5:0.9088037442650959 
null 1:1.7928515271818641 3:0.7722882409582976 8:0.5954996789097272 
null 1:1.9256399423513737 8:0.931967749474405 3:0.48541801686620734 
null 1:1.7843810727851621 3:0.762254895897871 9:0.7049528471109677 
null 1:1.5238737887962548 8:0.8161848934954571 3:0.4625385747993428 
null 5:1.4832811693329915 8:1.0852861963051808 6:0.22311847833532 
null 1:1.6704640781127242 8:0.6323310681982842 2:0.5326040306501237 
null 1:1.8125318340526178 3:0.7871951812090774 8:0.5964342448401667 
null 1:1.7331828356331866 2:0.8648742068773803 8:0.8317274436668933 
null 1:1.5042791091859447 8:0.6620682102940275 3:0.5945619913192188 
null 1:1.6200462654013725 3:0.6335925550619977 8:0.45129664913718226 
null 1:1.7943676314548107 8:0.7067363004605428 3:0.5795831264352914 
null 1:1.9785388173668383 3:0.7230411215132156 8:0.7016503920466564 
null 1:1.6272959520147525 8:0.7355128062152723 2:0.659150325941141 
null 1:1.2461518272213374 2:0.6392442720286297 3:0.5733627179836766 
null 1:1.3133200404842598 8:0.7889604182362915 2:0.6930194678642858 
null 1:1.1801608517577071 8:0.727879433219301 2:0.675778137391573 
null 1:1.0825384496712933 2:0.675233088309108 3:0.30653913071112554 
null 1:1.609600848117965 2:0.8448989489113362 8:0.6096073971698664 
null 1:1.1711491237744402 2:0.4741071415998344 3:0.4250467709600745 
null 1:1.6291385824584204 8:0.8237037958740141 2:0.7038918187563565 
null 1:1.627137890275519 2:0.6565692568851623 8:0.5740921345037935 
null 1:1.1392786362786747 8:0.4677315320229986 2:0.4083020747203465 
null 1:1.491054603405265 2:0.4881626446921732 8:0.44774948183874674 
null 1:1.3518790736533914 2:0.6656674133080811 8:0.5165430523777926 
null 1:1.4756956872372688 8:1.1340622061381167 5:0.600525032891225 
null 1:1.1928780188126105 8:0.6854870320090527 3:0.5753551627881575 
null 1:1.22077778769946 3:0.6946321924332367 8:0.64894069549828 
null 1:2.171782892880282 8:0.6716922071923828 3:0.6533747075003506 
null 1:1.4060262209649423 8:0.6828652848691428 3:0.599693344103067 
null 1:1.5266220548221592 8:0.6154336486434208 3:0.4124092492564032 
null 1:1.8297509964428984 3:0.6253750619598705 8:0.45121924558363313 
null 1:1.7166971226252723 3:0.6622747662468559 8:0.4565032613710971 
null 1:1.5747271219430954 8:0.7905680038293543 3:0.45744456143738726 
null 1:1.7499690860167925 8:0.572999540567047 3:0.5461029684921637 
null 1:1.4158400775696836 8:0.4993562804632431 2:0.4495859416379552 
null 1:1.5258843148100947 3:0.5957675504226554 8:0.5695743599565943 
null 1:1.5679618803769704 3:0.6653399580546091 8:0.5619045069825604 
null 1:1.841042112903385 8:0.6392384387555229 3:0.45267642011782333 
null 1:1.5862392708230448 8:0.9379966668994405 3:0.5896433613287706 
null 1:1.6652628371420855 3:0.645349987375083 8:0.5207712790465004 
null 1:1.4235627934274628 8:0.5656492572992341 5:0.3518911933180215 
null 1:1.6765517494270163 3:0.8133505974605169 8:0.4420081060639416 
null 1:1.655035228845742 3:0.5720820227802582 8:0.5408511044530092 
null 1:2.0463562490243286 3:0.7404323439734981 8:0.5760692778552142 
null 1:1.2305349262010976 3:0.40846564871609214 8:0.4017886546979631 
null 1:0.8106752281755878 5:0.5855516354900051 8:0.5026455779487955 
null 1:1.6501505175436613 3:0.8274064482346251 8:0.5007767516806947 
null 1:1.828878609651057 3:0.5867788241969831 8:0.5610095097579225 
null 1:1.595663149981516 8:0.7380649206707663 5:0.5003698944208211 
null 1:1.9229839815699474 8:0.7156423830483313 3:0.3735595985408817 
null 1:1.6543979865646237 8:0.6552568835917226 3:0.4399103300959016 
null 1:1.3801021731990002 8:1.015001629012256 3:0.8766298177182548 
null 1:1.2981047714982887 8:0.9128046125467155 3:0.821220235206096 
null 1:1.3799448083533226 8:1.1848723404594506 2:0.6158214776757671 
null 1:1.8819049994294315 3:0.8977667891030509 8:0.7085078103029127 
null 1:1.2227887124361885 8:1.091124699063795 2:0.7669728027680294 
null 1:1.3588633544222075 2:0.8837812621706335 8:0.8676176593688079 
null 1:1.3904680356445736 8:1.04868221665577 2:0.8150200698677466 
null 1:1.0262853627723496 3:0.838314544344696 8:0.813974028749072 
null 1:1.9064431659008099 3:0.7772888424899478 8:0.7278493542314348 
null 1:1.4720129628415417 8:1.0302911295993127 2:0.8835005404483889 
null 1:1.4941486173465812 8:0.7749777880052827 3:0.6300823299515289 
null 1:1.6905500551975778 8:0.9219685525541618 3:0.6331856632270735 
null 1:1.7042651984194388 8:0.8632097880399369 3:0.7105428531037165 
null 1:1.3681919960240745 3:0.6132345769148776 8:0.5224613562207162 
null 1:1.4206579485925412 8:0.6601913568232783 2:0.5200953181437893 
null 1:1.5202834539708565 8:0.7976275551442514 2:0.7004708311856536 
null 1:1.5567324556636843 2:0.6380256235009494 8:0.4953559971090147 
null 1:1.4364451030957937 8:0.5465463159691637 3:0.5255761959729051 
null 1:1.1951963510819663 3:0.5483310024395209 2:0.524217559112945 
null 1:1.2734572224012077 3:0.6549018198335126 8:0.6432047192728462 
null 1:1.4773491843739397 3:0.6497393233784539 8:0.5987942891208137 
null 1:1.1575907934419494 2:0.5647529386105274 8:0.5159175138488128 
null 1:1.3295491436541926 8:0.5003874703727467 3:0.4844878265236688 
null 1:1.4458927856123904 2:0.5768213929774518 8:0.4840476758598799 
null 1:1.3829282941456034 2:0.5534047646307577 3:0.3409962704648327 
null 1:1.0242604420552002 3:0.5854481946038731 8:0.4709079881947823 
null 1:1.421615365381269 2:0.6778115027246507 3:0.6570935743429255 
null 1:1.4655201652661287 2:0.6392047109847409 3:0.5616577124290579 
null 1:1.5542973919582215 8:0.6944802564091227 2:0.652952362205635 
null 1:1.3040229709122246 3:0.42908608874360576 9:0.290257206390436 
null 1:1.5193137072042338 3:0.5329404563544449 8:0.45513504160322527 
null 1:1.8870605899676767 8:0.8901139206181696 3:0.56784448909926 
null 1:2.0947175030938228 8:0.6861386657729093 3:0.6430829496301645 
null 1:1.6664043533060058 3:0.5506373862275752 8:0.4258687320539596 
null 1:1.6100538613977877 3:0.5841070094453906 8:0.48378127940541965 
null 1:1.5153922662461712 8:0.6693970865337642 3:0.3449797198430951 
null 1:1.4929370179120462 3:0.5510387880248637 8:0.4276567379974741 
null 1:1.2873895387752614 2:0.8453945301988173 8:0.6209986656629767 
null 1:1.219571314036934 2:0.507779466714264 8:0.2897619907229859 
null 1:1.356476631830862 2:0.7374059854029535 8:0.6403116396762125 
null 1:1.2963271278557318 2:0.610268456020627 3:0.43177794961892185 
null 1:1.2346388153864118 2:0.7900796228144831 8:0.39957896007354854 
null 1:1.2778174833267444 2:0.5882146842687752 8:0.47026580128829093 
null 1:1.6174869708501298 8:0.5259804234323698 2:0.5000626143005841 
null 1:1.4408116810697118 2:0.7717262653526935 8:0.5641271922585631 
null 1:1.4707845770781962 2:0.677891054707095 8:0.5313931534589845 
null 1:1.5772722048228267 2:0.7205107273168955 8:0.4203819559931132 
null 1:1.2878824833899611 2:0.7091379624164852 8:0.5558316551802882 
null 1:1.0000996353994025 2:0.6877459758503697 7:0.33061644426822995 
null 1:1.5260323161742897 2:0.6043218634270758 3:0.5369347841095544 
null 1:1.3611994138327084 9:0.5707247953155283 3:0.48094144613423173 
null 1:1.634931876766573 8:0.8827058827511276 2:0.7220094442982312 
null 1:0.8800990181971784 7:0.7163992196786393 3:0.4882157810040044 
null 2:0.33791700554045895 8:0.2725319520962585 3:0.21719344438481944 
null 1:1.6556471377759132 2:0.9199430845750526 8:0.5480681526024626 
null 1:1.4340627800435435 2:0.7172867348090589 8:0.69357022590584 
null 1:0.9168982933998333 2:0.5842357299632118 8:0.43514514084388156 
null 1:0.8433557109651327 3:0.45191193330667695 7:0.3574770608104268 
null 1:1.0888544649743475 8:0.42668541316815983 2:0.3960176876650018 
null 1:1.5238532779846041 9:0.616696868508316 3:0.5418754156376266 
null 1:1.1399576185282458 2:0.41749931450531286 3:0.317331413527513 
null 1:1.0301792849288989 2:0.30589469972963806 8:0.2005389236997782 
null 1:1.4842465521292483 8:0.44796321871718037 3:0.3870008042091621 
null 1:1.2482680903488041 8:0.7892372405814837 3:0.6406155323462368 
null 1:1.193344803244259 2:0.3809186887159743 8:0.37191000070406 
null 1:1.3153921181227184 8:0.5108799973894448 2:0.3950056112272551 
null 1:1.1276736276562285 3:0.4144715591619717 8:0.3798454436090819 
null 1:1.0452954456269257 7:0.4606293913320762 3:0.37034066441763025 
null 1:1.401523998821805 8:0.4687316007904927 2:0.37054553959222697 
null 1:1.0752832497006264 8:0.8441012880322568 2:0.6175381988357647 
null 1:0.815917904611562 8:0.7098710162763517 3:0.5033855039602273 
null 1:1.343576218924143 8:0.6441695711714751 2:0.5973909962758922 
null 1:1.475039536657037 8:0.7904180475326711 2:0.6472000486213495 
null 1:1.5287584622935548 2:0.8754663071404026 8:0.6763299506308446 
null 1:1.304906660865393 8:0.5765009015164932 2:0.501662784448612 
null 1:1.7095154630303484 2:0.7028093242024339 8:0.4820237590568999 
null 1:1.7132330976744905 8:0.9287437127408188 2:0.6507667216791065 
null 1:1.1912111206739744 2:0.8240025699298356 8:0.5684292750744729 
null 1:1.849597761100257 8:0.742350296452559 2:0.5069401280163505 
null 1:1.3783336101942059 2:0.5670950292366198 3:0.32320257797057733 
null 1:1.7876082685922585 2:0.5616010150811 8:0.5499203423319691 
null 1:1.5736642212589167 2:0.8247278569732389 8:0.7183073702326954 
null 1:0.9200355428717792 2:0.8871911298435559 8:0.6840920774197717 
null 1:1.6128624496702377 2:0.5262395237368322 8:0.4311187500006827 
null 1:1.765031248619532 3:0.6923764777493516 8:0.6368853319775156 
null 1:1.2654509612355798 9:0.4931579850934223 3:0.4418230494271201 
null 1:1.6661541323109927 8:0.6384229029119182 3:0.5248240987115804 
null 1:1.8172076936229544 8:0.684724613354039 3:0.5589321381118894 
null 1:1.54487877572505 3:0.5104753825604248 8:0.4065809438110289 
null 1:1.636815065156432 2:0.6902750188897783 8:0.5899324668974536 
null 1:1.6494017141802622 3:0.6239033844926343 8:0.4067657758079475 
null 1:1.4975467084685599 3:0.9919930054230235 8:0.6847560952514984 
null 1:1.592443078764379 3:0.5589293747668446 8:0.3895902967815502 
null 1:1.6747081411654154 3:0.576664412277883 8:0.4486465747949157 
null 1:1.3669639215888991 3:0.5138005418677852 9:0.3783562800098761 
null 1:1.5008410181594054 8:0.6129182839691083 3:0.5309320934479536 
null 1:1.6841300915820467 8:0.5934716360072277 3:0.5684345673675818 
null 1:1.6023037053658808 8:0.7870639924455867 2:0.6830010865635396 
null 1:1.3764710495332113 3:0.5222023697629247 8:0.5043974535690487 
null 1:1.4625314606850564 2:0.6700174043643333 8:0.6589210671916229 
null 1:1.366056748263658 3:0.6532995404740096 7:0.5080615245600069 
null 1:1.3746559875578854 2:0.7819237220524246 8:0.5789893240228086 
null 1:1.3835578586823019 2:0.6907702515683153 8:0.4164228699717613 
null 1:1.265075645606729 2:0.6086636022649089 3:0.4227568625270605 
null 1:1.2989939995023436 2:0.5756210005121664 3:0.40017567765560913 
null 1:1.7099777886406218 2:0.8081282521423927 8:0.7347011069689554 
null 1:1.722823200410804 3:0.6981749399137573 8:0.6750051781451046 
null 1:0.9863056467269307 7:0.58421641908936 3:0.5171799963174066 
null 1:1.4813875698152976 2:0.6137978542951554 8:0.44597621829838013 
null 1:1.168059165176771 8:0.9383488483644447 2:0.48997767764740346 
null 1:1.3073154427945233 8:0.6041344535335986 3:0.595802434631663 
null 1:1.481230683850316 3:0.611271122034756 8:0.5690657370734622 
null 1:1.0159599135244133 7:0.42065318862369677 3:0.3271751299043344 
null 1:1.3667011525237687 2:0.636475984592039 8:0.508319696750932 
null 1:1.4934112420984 8:0.8017545697839146 2:0.8014106536106715 
null 1:1.3456056760243804 2:0.5407145793566589 8:0.3922709368374003 
null 1:1.4606227588205518 2:0.652776807381455 8:0.5289935430854732 
null 1:1.3453500059921997 2:0.5252900459149468 8:0.5072992779945357 
null 1:1.4466401154011148 2:0.6539245823188164 8:0.48801334900082427 
null 1:1.6210286046906148 2:0.898514721577747 8:0.7080159301412022 
null 1:1.624810274227067 2:0.540325420903237 8:0.5227487718415625 
null 1:1.4521528300779798 2:0.59463033840726 8:0.5453646841680745 
null 1:1.1226766355631599 3:0.4045652419458014 2:0.36101573459781106 
null 1:1.1371497147339844 3:0.3676244087636623 2:0.3337065930326704 
null 1:1.19964981701149 3:0.43687256775566435 2:0.3378125914076028 
null 1:1.098884122608074 7:0.31928476153667534 3:0.291235997217021 
null 1:0.9817072154933308 8:0.30802590219574266 3:0.2696303956965505 
null 1:1.0805745187461298 2:0.5045177079270411 3:0.32402542329360395 
null 1:1.2793340061593141 2:0.5180493737011572 3:0.3414932692867132 
null 1:1.3344874201663819 8:0.5671903455198736 2:0.46206274836868055 
null 1:1.5002946031129827 2:0.5975580524333403 8:0.4861835279349051 
null 1:1.2710352582673372 8:1.0009957433660892 3:0.6343438046582264 
null 1:1.7308759132743625 8:0.7620025540783089 3:0.5121368293689228 
null 1:1.4530433227298551 3:0.5094230558719017 8:0.39524766246310417 
null 1:1.5278934517072797 3:0.6394106695817313 8:0.6008325788918394 
null 1:1.374637497492688 3:0.5633790332581133 2:0.4612825084029621 
null 1:1.5176052500481727 3:0.6274114725657483 8:0.5314098077847614 
null 1:1.506638267519991 8:0.8049406885094009 2:0.6729595797200659 
null 1:1.7039616647328184 3:0.5697885812288603 8:0.5636396828269304 
null 1:1.5380672680191676 8:0.8727334081067752 2:0.6480870237156419 
null 1:1.5475688237007597 8:0.7630351372663868 3:0.5387084085044451 
null 1:1.184835294212305 3:0.6548171426591044 8:0.649731178176682 
null 1:1.5480553813566482 2:0.7225226714776566 8:0.6164606770714808 
null 1:1.6635070084773398 8:0.7426929521978883 2:0.6980299443705144 
null 1:1.4358151477349566 2:0.716731594976176 8:0.6893532782847273 
null 1:1.358288526825777 2:0.6323367065889289 8:0.4628523312194457 
null 1:2.1347856568267334 8:0.6957389923786799 2:0.32877170242148734 
null 1:1.5389374761426484 3:0.49726534768824576 8:0.4637962676644919 
null 1:1.406071193185775 2:0.5210324149443223 8:0.4458953325633512 
null 1:1.6661106795643035 8:0.5236557640422572 2:0.46349231926401907 
null 1:1.4056448927978096 2:0.5881579991871191 8:0.45178481563326883 
null 1:1.3251961091813402 2:0.5216219189018703 8:0.28208236229124084 
null 1:1.009010125616772 2:0.5305359115397186 8:0.46915268165604745 
null 1:1.251130779344141 2:0.531808428011153 3:0.42577911436514676 
null 1:1.6507413871232646 2:0.5402634005645557 8:0.4299215117653657 
null 1:1.634917165147722 8:0.8169228948805382 3:0.5404835086196746 
null 1:1.6716269479513144 2:0.5696654707812568 8:0.5145364772167397 
null 1:1.463616789974075 2:0.6130977802029497 3:0.323753284238924 
null 1:1.6450847428278526 8:0.6132915062378385 2:0.5830595910155203 
null 1:1.4188559786116455 2:0.8205625693463993 8:0.6704839610268996 
null 1:1.5415016377643278 2:0.7758442347801074 3:0.4539286641557507 
null 1:1.4095048855330212 8:0.7409633700994497 2:0.6076660496833014 
null 1:1.733971968855127 8:0.6338181132531752 2:0.6187446830227246 
null 1:1.1136242467314494 2:0.508104211813137 8:0.4627151322437227 
null 1:1.7882699917694256 8:0.6508125653940955 3:0.6293308510803116 
null 1:1.166263055022705 2:0.4325164583085663 7:0.4156352598932403 
null 1:1.440076423184092 2:0.7844183712429184 3:0.5867992767453877 
null 1:1.4819411335867412 2:0.5682336990931346 8:0.34872113346104355 
null 1:1.6565608095361808 8:0.8641090359269924 3:0.6641735209831405 
null 1:2.0661199318456767 3:0.7478855127829751 8:0.6327923989130142 
null 1:1.9374304415871788 3:0.6871476047863674 8:0.5434662404672614 
null 1:1.6630189029495555 3:0.5186240913083179 8:0.4785627720231356 
null 1:2.023990196209172 3:0.7900597068872582 8:0.7455814777128273 
null 1:1.8768702670393518 3:0.6633271131699009 8:0.5008210618525559 
null 1:1.4557153238117733 8:0.7327400577616553 3:0.48749055563822635 
null 1:1.4888851496004705 3:0.6383918181260418 8:0.49508439493395406 
