null 0:390.98518839814835 5:155.46114691459198 8:67.90463375448726 
null 1:236.98000721447474 3:111.9971634344381 8:72.54831478738522 
null 1:264.2578252113599 8:116.5468176331562 3:75.33839401357312 
null 1:203.43866443562243 2:72.11265515917319 7:71.37656777352055 
null 1:228.21387549483157 3:86.61143444815109 8:77.1326294356661 
null 1:220.30326448085782 8:198.3407646545804 2:117.75801932823882 
null 1:238.84308402284086 8:103.81675379599135 3:78.07424098706711 
null 1:199.8276176344206 3:124.60127242075896 9:83.43896620488466 
null 1:242.60392266721294 3:115.89334839637502 8:104.68798921213826 
null 1:258.2362515291229 8:133.94602014067942 3:91.6528814865251 
null 1:278.3043242888189 8:175.15057226378553 2:111.18073086126788 
null 1:236.54922564136277 8:105.02259093364538 2:88.69611879511295 
null 1:254.9046275767539 8:161.4382401189784 3:130.05852613504206 
null 1:301.17543633310095 3:167.00202760943586 8:163.78152963867655 
null 1:236.20653314760796 8:226.58903472247678 3:85.80568762393132 
null 1:208.7877863980998 8:149.33863175985834 9:103.01720799595157 
null 1:250.6142440921949 3:161.39199385586295 9:126.19426135741953 
null 1:250.28878496419173 8:156.23253367211643 9:71.86653526449447 
null 1:229.12522915489876 3:131.6522117191091 9:129.73765336025755 
null 1:266.1921191641919 8:162.69875753927946 3:111.04815819130006 
null 1:258.89412816566096 8:167.1229677573445 3:109.07562246950899 
null 1:286.70989754985874 8:158.65500656869438 3:113.46475707296997 
null 1:211.94126759479957 8:141.85608965152846 3:104.44333716060692 
null 1:205.12907430906452 8:116.43087290662834 3:96.02216794126484 
null 1:229.49507508568394 8:144.55042708758037 2:80.43628610060193 
null 1:209.34318442698142 8:172.8115333788182 2:162.26340657034632 
null 1:299.2861803023629 8:185.67619724530044 3:74.319708538212 
null 1:252.94640796881492 8:190.16257319126157 3:97.67620332749512 
null 1:191.40820709031468 8:168.49113967173918 2:163.83900257901536 
null 1:226.8416058157298 2:127.84786120513229 8:75.04288868274432 
null 1:203.7231355864758 8:130.9982916415533 2:103.88411461631014 
null 1:229.41709118048365 8:215.90904915403138 2:106.54640482330117 
null 1:234.622198455176 8:134.4183605921943 2:120.2474882831141 
null 2:214.9326249911755 1:180.0712939706294 8:174.59475472639116 
null 1:247.5222467107909 2:145.26413600679518 8:109.03111638132143 
null 1:223.20300214547962 8:197.1902106561855 2:192.1739415095744 
null 1:248.9444798425738 2:179.3762490059242 8:174.23788131812032 
null 8:232.74261473737855 1:212.18237194169427 2:153.09877753235813 
null 1:212.3723773244971 8:197.28890213962666 2:157.23697953329716 
null 1:243.89531654490852 8:168.00791669659236 2:165.31856408488935 
null 8:240.61787107814808 1:178.855762232631 2:158.91208366017642 
null 1:232.30949294433057 3:167.4437453380024 8:158.47188505748733 
null 1:134.97332648370542 8:126.26608694015225 2:111.38682962427711 
null 7:108.50804196486865 3:76.26739604397214 2:50.669849462984274 
null 1:226.06289350107812 3:104.0160581424672 2:97.45551161035034 
null 1:322.21396929610324 8:284.9075764860795 2:185.77949417183729 
null 2:192.01905034392544 8:159.25931123252613 1:132.58012118540302 
null 1:276.6719789082646 2:172.4564703144645 8:153.05618317109142 
null 8:219.51897886899644 1:209.0360924118256 2:149.3634749278192 
null 1:259.1993061180932 2:133.70250929399643 8:129.608757280838 
null 1:272.9901675403027 8:171.01018653943933 2:119.7919831845572 
null 1:206.5883411965491 8:173.83744200449033 2:158.22437131460248 
null 1:259.66473447089845 2:173.33101823919438 8:166.04636583301718 
null 1:238.25337429204066 2:152.91292387595809 8:130.42622132069235 
null 1:200.99475519876228 2:92.05889531836937 8:82.80513001207184 
null 1:224.6818589307349 8:164.57551674914518 2:129.34298769346537 
null 1:216.0837113996946 8:142.56379741823514 2:120.4830860788471 
null 1:168.67118877433424 2:107.87824276365217 8:105.78496190727112 
null 1:292.35122903662824 8:199.3136281101443 2:195.77143252245838 
null 1:262.4218407021564 8:188.46827463971434 2:136.13679741887645 
null 1:215.81071423130484 3:134.44316747256795 8:112.63028693053951 
null 1:219.24896924975778 2:165.37332795028934 8:164.969329964185 
null 1:315.20160422906014 2:161.36954136731032 3:150.06956434196832 
null 1:220.7526788191346 8:139.72573014735923 2:117.89954444812327 
null 1:198.25522041817354 8:113.717537343577 2:99.3808284520713 
null 8:259.54102134271966 1:253.33877693474153 2:162.8209773535352 
null 1:223.87045551561184 8:136.44862229709824 2:110.10592195601224 
null 1:196.71949103232785 7:116.99759248055535 8:115.11728252363615 
null 1:225.9005473603743 2:121.48105926940714 8:114.19204885981434 
null 1:194.41224201777234 2:108.32003135343535 8:85.05576601698391 
null 1:205.13941481207016 8:111.9306868367349 2:100.67467944141939 
null 8:231.76183239092055 1:221.61656963551948 2:145.81138750983038 
null 1:244.31485233419045 8:210.26942820400234 2:140.9498517314974 
null 1:215.02338122869537 8:128.79376061989302 2:115.5415958418363 
null 1:211.5069312777084 8:113.41034958893296 2:101.58527170499036 
null 1:228.91571780257152 2:127.31912368141816 8:116.04480837894116 
null 8:219.54864510671536 1:185.08635207512887 2:154.32263539067844 
null 1:300.21388070344693 8:203.89960914841848 3:174.62279158796417 
null 1:245.6633680985424 8:183.7003396942442 2:143.87906306937649 
null 1:218.88431304484868 2:131.88978006133226 3:110.21670003367129 
null 1:205.93941236623346 2:144.6309567626972 8:136.87822998935525 
null 1:204.24205203141835 8:151.16921104105518 2:110.90676563989322 
null 8:197.48265173453743 1:172.16192727056165 2:170.97598792190814 
null 2:213.2279624796214 1:204.190743597356 8:164.20304362026803 
null 1:208.2456111148562 8:159.67930322868807 2:130.46354387493432 
null 1:263.21162932794016 8:159.84042785230915 2:156.1247601407044 
null 1:207.22311441452507 3:122.0786429270471 7:106.13586930954146 
null 1:289.373723229416 2:178.5358869297882 8:169.36965924686746 
null 2:540.1401746181717 5:365.25962072112134 6:338.44988893933777 
null 2:452.34842870221314 5:250.17739289195217 8:182.11916451282207 
null 2:224.92287355555095 3:217.35174394316928 8:137.64650017084062 
null 2:262.8517187509942 8:152.70441413964866 3:93.3884602304009 
null 2:318.7752216288253 6:151.36973476452795 3:110.68624255097083 
null 2:513.7923127908549 3:289.0145455460954 0:266.40619108041074 
null 2:133.1465323739372 8:47.45423656061888 5:32.27091705157545 
null 2:613.8615609775429 8:239.50320238561704 3:155.24054448862503 
null 2:399.70613556649676 3:187.38201067832972 0:159.396375357951 
null 8:225.43433995773842 9:135.40509131545406 2:107.76412347241344 
null 2:674.5496356845264 3:300.9940457494318 5:203.3497222878205 
null 9:217.78813079506386 4:83.00683707421412 8:60.82926266398326 
null 2:442.30107936051667 5:382.3877059437303 3:247.49179339187816 
null 2:363.6351760907704 8:94.13697141924104 3:69.40042485456908 
null 2:518.7146152393386 3:402.0205660989277 8:300.9040132764615 
null 2:446.32877515823344 3:266.1165107441299 8:252.25252535736442 
null 2:494.75702848041516 6:177.38062320394968 8:104.5662663592893 
null 2:302.982106996034 3:195.3261193483542 6:94.57074594263652 
null 2:657.2646861736266 5:173.43719547875952 8:132.92054349238637 
null 2:405.3017784091508 8:210.97670591862396 3:140.19504034016495 
null 2:393.935150269628 3:278.54858987553973 6:158.88543805968195 
null 2:392.7386533409047 1:219.68023212325562 6:213.2180731247485 
null 2:162.8905844469781 9:94.20513417278863 3:92.86454478596792 
null 2:355.62924312613336 3:180.51087244004944 1:173.14305212373677 
null 2:308.3161435769815 3:212.44451705791838 8:197.85942875146932 
null 2:663.9710038036012 6:305.16384379006865 3:174.30396925896483 
null 2:344.43219264745227 8:267.39307635228835 5:70.66492622403311 
null 2:420.59307423752523 8:286.11500263362956 1:270.0844834813093 
null 2:560.1584511904803 3:323.61987846102915 6:225.2196244403527 
null 5:420.3931974105976 2:362.96473916702195 3:279.7623922656624 
null 2:371.26342189057743 4:140.85352633202064 3:127.01916766911405 
null 2:459.6281594628075 5:206.2525517695813 8:196.87739264393753 
null 2:259.0807589394123 8:116.0378961193941 6:66.30119414745685 
null 2:417.42492867661343 3:283.9476963332904 1:223.32483634773584 
null 2:296.5078755428079 3:193.66728132343536 8:160.2004759532524 
null 7:197.20093395218478 3:166.29024119341597 8:149.33394399187998 
null 2:420.98595345034977 6:298.68373465849885 8:262.62691061897965 
null 2:390.51801869719225 8:247.28880593001722 3:216.4129794145537 
null 7:278.270899928939 2:212.33066709946598 3:182.33058616594673 
null 2:479.10399675291376 6:342.4475160508008 3:289.5579173596004 
null 2:476.65898719237816 3:299.5983387637303 6:294.56851525691377 
null 2:250.74740196198923 8:99.50844833009884 9:51.36559655678904 
null 2:578.4820978147523 6:153.58320012162568 0:138.25517893641506 
null 2:540.5592959471076 3:175.164203501182 6:121.10359309463473 
null 2:488.3522199122504 0:338.9219261137201 8:213.5409858117315 
null 2:236.5562948545866 3:149.30634913872137 8:141.09975977847705 
null 2:390.7949787430952 3:130.39225729310078 0:66.53776981668904 
null 0:340.88834651063195 2:317.0150789403232 5:259.8779438703785 
null 2:444.46180485177734 3:270.0669409965667 6:141.80527639858067 
null 8:371.6987348594183 2:287.61166203711997 3:110.64002352552814 
null 2:435.39719772939105 1:290.745082982418 3:277.6289619903895 
null 2:126.48228065225534 5:103.57758311084248 8:66.92960193940807 
null 2:327.9740872626671 3:155.11593884786922 8:105.67322409283098 
null 2:471.0163274462959 3:305.57241452888826 8:213.2269421378462 
null 2:334.8209939775025 8:245.66520757135032 3:190.5476938627342 
null 2:738.2970055283492 3:278.45368501753995 8:177.19269959681023 
null 2:420.49166141312327 3:285.53352024323743 1:180.30755318086764 
null 2:567.280100746428 3:300.1985659770837 6:219.3953789671137 
null 2:263.13970979208295 6:237.96415557205646 5:168.8141859566161 
null 1:398.320777743952 2:292.7701064140432 3:231.77449319731022 
null 2:532.9319966905016 3:191.24173469849774 5:104.21105848037672 
null 2:316.8523983007342 8:279.8915291993485 3:187.39467170554434 
null 2:694.1925189259018 0:398.977294505856 6:233.2350918154955 
null 8:217.67104088879023 2:183.80001829286726 9:150.65067641913708 
null 2:312.1017821425964 8:206.06329276652895 3:94.2463895635862 
null 2:491.354745634742 6:247.83034449418273 3:169.2867567343976 
null 8:240.42263545111712 2:177.77632196668526 3:109.37006555568924 
null 2:226.8910032375303 8:194.8632085563184 3:122.56817332542235 
null 6:228.22360462991145 3:147.70475391118177 2:136.6276905244263 
null 2:504.3813020810705 3:250.5416587296828 6:229.46064994899277 
null 2:374.61259469530006 8:156.09797206938902 6:138.9645151484479 
null 2:332.3144886814577 3:152.33593212232725 1:139.35745055581614 
null 2:496.9978752382483 3:303.3282867471163 1:237.54254553919563 
null 2:365.67555715232896 6:235.80983339933888 0:102.61046964641596 
null 2:301.89914153613415 1:210.04533178646315 3:195.38159946417102 
null 8:210.24054785291816 9:204.032153628266 7:162.41350237106337 
null 2:404.39503938406597 8:317.4117876077664 3:151.51209739977926 
null 2:416.44440778227005 8:368.1320374482233 3:218.91178534871244 
null 8:305.23857968065226 2:288.3364965850182 3:175.1862330586592 
null 2:585.7153347688252 3:187.2485299782487 6:111.75055085854785 
null 2:422.4691953145632 8:382.37202794604855 3:281.20001556592763 
null 2:238.8873658037423 8:238.17360833875904 3:130.82435872283213 
null 2:513.5617057413323 3:306.36108340790815 0:241.54200520169985 
null 2:426.66365548332334 3:206.07113227257278 7:64.78056594426319 
null 2:385.65159814248653 3:232.8019210910323 6:154.40528776785962 
null 2:644.7592680132025 3:260.02055882134266 6:249.1518425921215 
null 2:752.1314448162996 3:383.1561545919581 6:209.48683565602167 
null 2:403.46394179778633 1:282.8145188429816 8:271.05404194032747 
null 8:315.05467807044903 0:242.18759524171665 2:234.74832786336648 
null 2:391.0740014511996 8:305.0578179424813 3:280.37806249526545 
null 2:232.75165757361384 3:184.41858956521492 5:76.92466642604555 
null 2:324.3920886140601 8:179.59009747181722 5:156.29428167603032 
null 2:421.4443206629634 8:152.26951447339746 0:101.96518017330514 
null 2:386.13155808685997 6:231.8879974755859 8:151.9841688117564 
null 2:380.69468676357434 3:173.8654024061741 8:133.58699169156307 
null 2:332.5931109452146 6:136.71721737094785 8:84.33946152453917 
null 2:394.8283905810284 3:180.83028219974005 8:153.3938323299743 
null 2:363.3340259640731 8:137.39397761329852 6:117.90357331173682 
null 2:514.4752133487366 8:176.7755740059382 3:32.52413014739781 
null 2:447.71558387979024 3:264.37479179354443 1:214.581832561821 
null 2:553.0010906816713 8:162.94304360526323 3:155.17542008937178 
null 2:627.0481606631153 3:228.78907831755498 8:120.45492933586793 
null 2:340.1592642528329 3:202.88153339217314 6:173.7913753987879 
null 2:670.9775705438939 3:239.86705552349508 6:188.43186090126378 
null 2:258.1821694587441 8:182.04257900579523 3:164.03178234926528 
null 8:214.00744688876185 2:197.17626091768412 7:192.51072281252507 
null 2:222.50962768658133 6:197.39768305376867 8:168.7466202955097 
null 8:291.41704139577644 0:230.79948875149083 5:219.02453150065313 
null 2:565.2213555674603 3:324.33402063471414 8:268.50360573904163 
null 2:491.58118917963145 8:216.27435366339216 3:203.5566284575032 
null 3:341.42465010515787 2:226.14818148126423 8:10.487453957256426 
null 2:449.77570639674707 3:226.88397785435737 6:190.70383856637602 
null 2:520.4049074288808 8:459.5357642217551 3:198.0391783740904 
null 2:268.95783407907606 3:176.80105919745003 4:114.4882748123766 
null 2:793.9942783290603 0:502.67356135556406 3:264.6482471800112 
null 2:639.1869456591211 8:306.1176254886072 3:304.80281053950137 
null 2:320.3771385809863 8:309.0705869432423 3:175.86306076882113 
null 2:351.18223067357917 5:152.41235599571198 3:126.58061882154105 
null 2:309.5798054168505 3:152.07327626197113 6:32.20122994373185 
null 2:293.02261593640543 3:250.64308986225413 8:198.54603256150696 
null 2:780.5343360944908 6:469.4991062010717 3:177.04642776982462 
null 2:285.69132492668996 3:234.16943946186277 6:149.25315851077758 
null 2:574.9387863271135 3:229.13213915967586 6:224.28096101440252 
null 2:240.20642663307143 3:179.2147936024382 8:150.93765865706013 
null 2:479.0359673954634 8:142.19349321278816 3:112.94386844222605 
null 2:549.7944460897722 8:338.42482143842454 1:238.3805674433778 
null 2:378.92724252160804 3:216.77135643487142 8:209.69551370233415 
null 2:381.5780377822561 8:148.1372004199873 3:114.93504217985985 
null 2:268.04696617088035 6:140.7452188507048 3:131.52064414239496 
null 2:208.69187202237026 3:145.9779987344032 8:72.13203019534504 
null 2:665.3763321346797 3:426.0557782950506 8:277.7722694327986 
null 2:425.13040534043836 3:262.5823688791672 1:212.43277879876723 
null 2:281.82125184074476 8:149.9385128729018 1:110.80027228572594 
null 2:313.55035301557115 8:294.9458235400265 5:199.43178420862887 
null 2:475.5741253165402 3:146.87168070090968 8:97.95786772663708 
null 2:565.0605744844703 3:196.5552689856782 8:179.07696926361504 
null 6:239.96879845010957 2:152.9445565507601 5:113.27998155052883 
null 2:343.179075961934 3:106.10017573442042 8:91.20396872370826 
null 2:414.06051895513104 1:247.63368012318938 3:245.21613179702538 
null 2:519.2121877146377 3:333.856018590144 6:239.0104288426347 
null 6:241.290607735431 2:219.08270939179891 0:143.26292528802918 
null 5:176.10684563821854 3:158.41277841033013 8:145.4772081561111 
null 2:349.92061669414545 6:196.472442335033 3:72.38051890150074 
null 2:292.978231685839 6:169.67627040617856 4:138.74941494358148 
null 2:379.5897627215773 3:162.33441410671793 8:150.00865653821822 
null 2:460.8535728291561 3:265.14918177231647 1:260.78021810183634 
null 2:384.99201275179433 3:286.5706498595082 1:212.70102862921232 
null 6:667.7845834343694 2:373.640045226458 5:355.88325166574225 
null 2:633.0671098086241 3:331.9253960968981 8:93.23451663777404 
null 2:254.70236467190387 8:178.2048003025885 6:120.37619777062685 
null 2:688.4631866024584 6:495.43384542383 0:417.7853509268341 
null 2:352.97855028790656 3:159.74589070361944 8:155.71867040858524 
null 2:681.6747077635332 0:557.8172516892478 3:229.38001492724294 
null 8:129.52957882770016 2:119.13651878020646 9:15.384554032230355 
null 2:451.30616376972824 1:246.83004718062097 3:177.86486891812416 
null 2:360.12050512112836 3:188.91830648307516 8:142.86133468942802 
null 2:263.56201025680923 5:228.9667027575144 3:201.13412918545873 
null 2:324.89794560932916 8:295.9717164325293 5:205.77824865495828 
null 2:624.9149153145697 3:470.61931412453964 8:442.21002068839357 
null 2:392.1831663789205 3:186.277620892067 8:153.48135262506335 
null 2:232.80064434882735 7:189.6121000810436 3:173.3599384740341 
null 2:712.3482033612847 8:244.79100431342425 6:196.42477558381404 
null 2:157.3751113806883 1:105.17720188163973 8:80.75142091416895 
null 6:277.0673687823468 2:212.80857580862985 3:114.04779481030262 
null 2:258.4709609620355 1:194.99647100681668 3:96.46445555584626 
null 2:350.6046486013685 3:146.88478453620905 8:143.08526364353193 
null 2:489.2891353721388 8:261.60892544562864 3:249.47747218560247 
null 2:411.67605621514906 3:348.47653307284884 8:228.05689602016074 
null 2:388.5679748818794 6:247.84317338089775 3:120.68254935445978 
null 2:496.5424342616734 3:283.03023485677323 6:100.10733893935593 
null 2:301.30688983200304 3:249.70127025099694 0:194.49886142102307 
null 2:500.99368771969415 6:130.84717590794773 3:60.69484438682487 
null 2:449.6475718388466 8:237.5812905828123 3:99.277212200638 
null 2:342.50349964731237 8:327.0082019189764 3:189.02235895845251 
null 2:445.26066997159154 3:314.8868215709755 8:227.6558413447631 
null 2:254.54116412879137 3:113.92581897962984 1:53.52003679983578 
null 2:292.60405823533006 3:260.4137203341821 6:158.75606986700177 
null 2:372.59409982902986 8:190.88049940767158 3:149.5322659113518 
null 2:633.5156105878277 3:343.7671323254298 5:322.3182478274654 
null 2:602.7187182714925 8:199.18793425077826 6:187.12641042119344 
null 2:370.0854953788323 3:335.9360038908382 8:226.22887048558368 
null 5:282.34627126578425 6:260.9092743356985 4:209.97742365619717 
null 2:525.4092632206248 3:439.8036492822205 6:179.97488881052158 
null 2:308.65807735742396 6:132.27440493161197 8:117.21834017201039 
null 8:146.31334842379133 2:139.0640303795223 3:120.71835966096039 
null 2:366.40777171860213 3:265.3244975719718 1:121.9326291471155 
null 2:515.2332542168768 1:237.8088471847071 3:230.5360597323814 
null 2:264.38042762198825 1:155.29449366117802 3:128.91911182149704 
null 0:102.79799739991408 3:69.54197589824942 5:61.09139429709115 
null 2:509.3648785538533 0:317.4707460946889 6:287.9203432851561 
null 2:172.65481403417706 9:99.18252243084216 8:59.52349645534606 
null 1:239.42555382396594 8:144.29038676046721 9:49.409351192238844 
null 2:341.25295153334156 8:242.7231111777332 3:231.1064267932095 
null 6:149.249098491341 2:123.28996802907879 4:120.60329596851007 
null 2:433.0648945750083 8:200.53612911809915 3:172.96003799323975 
null 2:280.2787206876632 8:130.119897597455 3:93.103499726768 
null 7:406.5407766278562 9:375.247644529623 8:315.8487561920394 
null 2:498.8020230277142 6:182.4009756457759 8:181.23906510995906 
null 2:328.4644039131795 8:235.6939865505264 0:79.85518103656291 
null 2:351.59701152741127 3:168.508869766842 8:147.6957670710752 
null 2:490.386662461871 3:285.2568316933704 5:231.63934964023017 
null 2:423.1720727070822 8:255.4515211083802 3:95.557404414248 
null 2:283.26412374705734 8:220.575525181648 3:189.9754936248783 
null 8:318.9926721923474 2:303.88559269412804 3:153.36581727718956 
null 2:382.5075153381062 8:214.73987449673115 9:76.38259422035944 
null 2:385.9962664441262 8:313.62864662928575 3:219.00991697803022 
null 2:633.3009284041764 3:343.4215551360347 6:129.19229484860895 
null 2:611.8679063925975 3:187.05138046795008 8:180.50097262306616 
null 2:1007.3037949498155 3:355.2526157181088 6:270.72919920587356 
null 2:310.48981229788734 3:139.67784232011923 8:112.93219686542102 
null 2:346.60053678327466 3:187.1723850361014 1:180.73994256090407 
null 2:265.45999434655346 4:189.685156073819 6:186.6135330409875 
null 2:453.69117257226816 3:147.90413811425913 1:48.261405981683886 
null 2:514.4406895301782 3:288.87951451570393 6:190.8114030459478 
null 2:470.9058097215584 7:245.643453853594 3:201.39356036556774 
null 2:489.35634084386834 6:181.62709235822763 8:181.01403882015623 
null 2:192.24433398724628 3:122.18227238191609 6:75.47002148045502 
null 8:267.0275287434165 6:266.1495702291184 0:252.434593867716 
null 2:416.50803250090706 3:158.65272880131909 6:132.67346969646866 
null 7:450.4763643270581 8:271.9554120554771 2:252.43286581836418 
null 2:350.95707219524314 5:165.17055967275144 3:164.93248850588088 
null 2:308.0512071992425 8:254.2484090683912 3:240.69350344359333 
null 2:320.860052845671 1:155.76371638876063 3:152.5503800168284 
null 2:356.73499416021855 8:265.57779254298515 3:162.27727066906328 
null 2:449.01475543363745 3:326.5249014151076 1:178.76819698942896 
null 0:450.9394614978539 2:299.764935998232 5:117.96795348837269 
null 2:483.29599457330573 3:294.54833650206217 8:263.4838710781904 
null 2:527.6502289190371 3:334.02726014921035 8:269.87210937471536 
null 8:328.3912649901708 2:307.6146505272682 3:178.0844813100406 
null 2:269.13951468347204 3:223.36582818998318 6:92.20256904487988 
null 2:341.37148320312036 3:211.9184985030811 6:147.87865929792474 
null 2:450.4712219620293 3:250.1945737277743 8:215.76636056469408 
null 2:364.7122843185498 1:250.03876218495256 3:231.0221171105191 
null 8:273.42808621934137 2:240.73287033019844 3:173.67145896597333 
null 2:422.9907382442517 3:259.14820884000335 1:226.21843528594403 
null 2:348.1559892774184 3:133.46691146100707 8:43.771827883637016 
null 2:345.72752241188454 6:144.81818028894887 8:66.05464787399808 
null 2:551.6993815976062 8:328.98727576524277 3:251.26371881488507 
null 5:275.9855333889857 0:209.82462157989795 3:124.93677760271304 
null 2:387.16154903930294 8:317.14768597933244 3:209.74361073361655 
null 3:135.6643770977984 8:95.91556723235605 5:79.57146205130579 
null 2:341.9818094943048 5:199.3423160281394 6:197.2468223197496 
null 2:323.8560041387648 8:235.77431287615514 3:188.61253663311837 
null 2:462.9710215644183 3:208.63146170033974 8:136.4984083047561 
null 2:422.7761723105714 8:255.65201061461326 0:99.13043676074496 
null 2:308.23375034653185 5:174.11832367392194 0:154.942388782275 
null 2:321.55146225902104 5:171.94150997728894 3:145.73083563455995 
null 2:333.91968448335 3:213.80173394457321 1:197.3921487943052 
null 2:266.4470838857076 3:226.61114673953045 1:215.56368266635715 
null 8:343.4325444832582 2:237.07857833082022 7:226.98462924717455 
null 2:316.1051386486133 3:158.63434644426093 6:90.89918148541378 
null 2:303.16273062309153 3:149.79167559665893 8:146.4474308083741 
null 2:491.3725878586917 6:242.83199953121675 8:74.9084952079851 
null 2:827.126508622998 3:463.78326586872475 6:362.24861497837935 
null 2:648.3562424161321 3:341.53679947182644 8:272.8370622647162 
null 2:193.2400751296583 8:138.91014609282598 3:112.25872582016338 
null 2:425.3469592598683 3:232.6357546404823 8:221.64528155165607 
null 2:355.65852542282477 8:196.20395535463214 6:175.92919906997366 
null 2:317.97273379191256 0:241.18220454121501 5:191.98623799796823 
null 2:306.7447014854504 8:267.2924624773911 3:171.29833552084224 
null 2:386.9339648690572 1:212.89064957720265 3:209.68761829397425 
null 2:392.2688852266044 6:189.34257648815546 3:150.4570250626713 
null 2:178.85888148614026 8:134.12267278707893 1:77.06801425472763 
null 2:366.313291627877 3:180.17199245501428 1:131.88617187973884 
null 1:369.49337585675187 2:242.37911137478505 3:141.89609181741997 
null 2:283.03652948931534 1:126.57433548324103 3:92.49906799911004 
null 2:483.6729038699975 5:310.10995165293923 3:307.40042953335256 
null 2:641.2332522920069 3:410.6244508789836 6:258.98858217680737 
null 2:367.84193365828816 8:51.37826402352489 9:37.09633420212008 
null 0:524.6743736027502 5:420.89879440247194 2:407.4710919775452 
null 2:316.9637313027952 8:278.80392824694934 3:181.27114994255348 
null 2:362.0752533779287 3:275.54578135827904 1:214.63513182575736 
null 4:155.93735548059783 5:149.55869237747308 6:132.05752010567758 
null 2:431.5341996240312 3:161.56025349725107 6:149.79725901832478 
null 2:489.7535275449082 8:152.66719191330316 6:136.49021592359148 
null 2:295.9413142628803 8:232.96919738943214 3:191.704272399928 
null 2:237.06918445221413 1:185.36100826724754 3:134.75254867363293 
null 2:618.4045212948954 3:286.2958431416598 5:242.11824072901658 
null 2:682.5908874216829 3:551.1094310449439 5:237.28560147308576 
null 2:373.43536053228735 8:256.72350745300537 0:187.59889503627585 
null 2:308.63565529680733 3:100.28388585056895 8:84.37444529017804 
null 2:316.9383062529892 3:276.60546159544225 1:138.13921809478592 
null 8:430.79409071953916 2:310.8356793329448 3:150.13343077822415 
null 2:677.502286778292 6:450.18768378985135 3:194.06727250425297 
null 2:318.6433166611394 3:270.88100960783936 1:191.86190680008008 
null 8:208.44698588594352 2:127.39208346669386 7:124.864371300845 
null 2:289.6383042978415 3:212.77465938295015 8:127.63797825108296 
null 2:519.6503674914024 6:286.0488956572835 8:172.87346507713042 
null 2:826.9912207960548 3:420.72833857591843 6:402.56946682737566 
null 2:563.9953327509747 8:154.81823484319406 3:109.52099517626591 
null 2:563.4000508271353 3:215.18116009276494 8:123.94267187717725 
null 2:188.28972506843414 6:105.07643872167884 8:53.13523839483615 
null 2:317.4382972575973 8:165.99187019535736 0:164.34126077238497 
null 2:447.10642403531835 6:243.25817929061563 8:152.0872429520942 
null 2:342.87110101571545 8:191.95709199224015 3:76.00132875500636 
null 2:747.0472120145942 6:307.6757764296605 3:221.35450658985974 
null 2:310.66418519335116 3:261.8555882297514 5:167.5414525677829 
null 2:185.56090553720645 3:102.76550323530344 8:101.20481494296025 
null 2:521.2544718171962 3:355.43462550041374 6:214.71091312482156 
null 2:725.461739328186 0:543.7497155165782 6:462.294934893017 
null 2:438.2190799616311 8:285.93908690822616 3:242.61591646699955 
null 2:394.52299371393065 8:286.94468027144103 3:160.62236749759018 
null 2:251.29791030469718 1:221.0480201220532 3:186.57889759941412 
null 2:527.0647649725644 3:350.13089678263435 8:240.4407579784585 
null 2:447.30719374032844 8:191.5664557363313 6:126.84311519817656 
null 2:602.3590981494141 6:209.2411757869387 8:184.8262059386472 
null 2:315.33003140339815 3:198.96496074854795 0:86.83053571053188 
null 2:612.4935651309708 3:449.6595370699797 5:258.255754853383 
null 2:377.1807834931484 1:330.6810104248386 8:230.58632837026366 
null 2:444.51019005069617 8:113.09735359177321 9:100.77235561911479 
null 2:441.0260588428546 3:333.51965595708543 1:61.209649144895685 
null 2:471.4000776845374 3:393.82387266622624 8:289.518086434523 
null 2:441.1001648115095 6:254.38481465838254 8:143.61104518012618 
null 2:362.5748122649323 8:284.24994017983795 5:183.64304651796328 
null 2:348.33227357029676 7:229.25649728038488 3:201.34803733529483 
null 2:364.46806780476 3:101.76090292962495 6:101.24364927248573 
null 2:761.5455283621694 3:349.2017090402939 6:339.90034815512126 
null 2:490.509546230497 3:293.09614478523355 1:258.5746013029283 
null 2:425.8681910222651 6:254.07637703520356 8:120.71306485940235 
null 2:428.87937719865505 3:223.78432719017383 0:111.70443132371618 
null 2:653.4380234216244 6:324.8486320419928 3:128.76295814291177 
null 2:451.67978679976835 3:260.81036384813115 8:236.01109418531604 
null 2:332.555498303538 1:190.4402950716829 3:163.52577993432305 
null 2:457.4447164921951 6:318.3473539667608 3:158.8244687138798 
null 2:253.44612638788112 5:226.79811908604643 3:182.27447627438139 
null 2:639.1834455003627 3:391.62363992799493 8:304.42562917183807 
null 2:407.3037300664463 5:216.05801145566699 3:213.05108712001916 
null 2:429.4255395070545 6:138.7328866609184 0:131.83405394871392 
null 2:525.4794404621314 8:282.9549603378361 6:247.3216698176709 
null 2:147.8133166493293 8:138.50556867977912 1:107.49660986443381 
null 3:204.28163356253083 2:191.13701235268118 7:165.48463056244455 
null 2:422.58056928700427 8:341.9057468338306 3:267.13676063589537 
null 2:534.6042498868632 3:323.24292263019146 8:270.13420072078264 
null 2:526.9666098817303 6:311.45864147426636 8:216.59128546831536 
null 2:393.34295261633804 3:265.1295708974864 1:207.271022321991 
null 2:304.59239039944316 8:96.96352503502732 3:67.87447570592309 
null 2:506.96420491211654 8:100.62125285158716 3:91.76961111049609 
