null 0:10.033707261617005 5:2.96069653636219 8:1.6117978070708903 
null 0:7.737132467653717 5:4.496738802687078 8:0.3757882797279706 
null 0:5.444945796663527 5:3.6818243375193482 4:0.3159155218970767 
null 0:7.847965505660551 5:2.607683499208191 7:0.5566221818739894 
null 0:7.741248871371925 7:2.792109204981508 5:2.401548368905524 
null 0:14.334319370596235 5:10.825036542387858 8:4.038663691893377 
null 0:7.379350283109302 5:3.281495832537998 8:2.6204428246654268 
null 0:9.741333498266311 5:6.5712707006711835 8:2.1670036451293155 
null 0:4.857638102687503 6:3.3067746528763293 5:3.199186829027562 
null 0:8.340515001838078 5:3.0740399819565645 8:1.8771579301228696 
null 0:6.840003682205332 5:4.4116017893625274 8:1.7901914100154162 
null 6:1.853376499372724 8:1.4643069020150827 2:1.2884101490274091 
null 0:6.60870769332491 5:3.357531769432864 8:2.439422102342142 
null 0:9.730864225136665 5:4.22027351081031 8:1.1846331959199836 
null 0:7.178134356061105 5:3.812926347046305 7:0.7437827107883392 
null 0:8.991308914829135 5:4.754871526958793 7:0.8465915868260266 
null 0:9.871817561981455 5:4.517082586921352 8:3.3125137003679472 
null 0:12.211165511797857 5:7.496396953285996 8:0.4886427477336059 
null 0:8.761653759418298 5:6.958385431555922 8:2.470045845022301 
null 0:6.377433062298687 5:2.451084599137133 7:2.0949980849301357 
null 0:13.32897602819053 5:8.283144477740006 8:2.031928338156212 
null 0:7.907069650598945 5:4.2602503016081155 3:3.109765386133852 
null 0:7.715931431287115 5:3.7017803750870852 3:2.6674927152097867 
null 0:15.746278097665066 5:6.9367489062757235 8:5.01796743787002 
null 0:11.316648784870447 5:8.688655305923579 8:5.358419248694657 
null 1:3.2167570510767813 8:1.1368449369192788 2:1.0088304021323624 
null 1:3.9961764995765168 8:1.9497012567868326 3:1.497846451695445 
null 1:5.4195457208476565 3:3.1312050588937304 8:2.5636566171734656 
null 1:3.96209838825392 8:2.125651931993367 5:1.6245944607696658 
null 1:4.62365014002888 3:2.3865043523620226 9:1.8837436831107155 
null 1:5.332435626970536 8:2.5356602035146025 3:1.4195181337808913 
null 1:4.628716917127199 8:3.4526886707532842 3:2.130502478216174 
null 1:3.286621813224769 2:1.1965135864714669 8:1.1552365304064147 
null 1:4.585582680038945 3:4.337995502291225 8:2.14765130798892 
null 1:3.2507513928361185 8:1.579723169025019 3:1.295689581067017 
null 1:4.418970524021911 8:3.0959389669291046 9:1.3452286144820471 
null 1:4.704100401782439 8:2.303969903956305 2:1.7555379085695828 
null 1:6.198846965122812 8:4.188191863145229 3:2.536347050412103 
null 1:3.6316294533221876 3:2.136168080683017 8:2.016891838155633 
null 1:3.0309221676386375 8:2.3446135926474923 3:1.2148720381509366 
null 1:5.1841982912455835 8:3.29754288436478 3:2.394605000724644 
null 1:4.816933555017047 8:2.9554789011626457 2:2.2596018519695846 
null 1:4.442196082310594 8:1.8599520235818068 2:1.2767112721130163 
null 1:4.0988673608715525 8:2.128326738312006 3:1.3495693730367497 
null 1:4.002269495827133 9:2.0674285104168217 3:1.8524555650443368 
null 1:5.484038061866753 8:2.2974458338543307 3:1.9375877702839928 
null 1:3.445850164209007 8:1.543367247715784 3:1.0955065638334673 
null 1:5.010974264821028 3:1.8590847205055805 8:1.8141979203704164 
null 1:4.334807242295618 3:1.9114049291282469 9:1.86265304537166 
null 1:3.7487945382630663 3:2.1977722525400782 8:1.489928693130449 
null 1:4.545942132305757 8:3.1352861121019084 9:1.442582704351288 
null 1:3.020440448023566 3:2.2905325143514306 8:2.1255873231487175 
null 1:4.941314307275401 8:3.566110121298477 3:1.3423813676484775 
null 1:3.417879866496736 8:2.1240778306308843 3:1.6553089972486865 
null 1:3.833660992323094 8:1.5374218853987962 3:1.449728313027622 
null 1:3.2435933951838996 8:1.2552264974663367 3:0.9193797759466759 
null 1:2.2662094442723655 3:0.9911008446045836 2:0.8745162745672839 
null 1:4.227799687730797 8:1.9292390288072743 2:1.6085568266097552 
null 1:5.211145854857286 3:2.157988093716833 9:1.908537515370934 
null 1:2.5444128827338908 8:2.3775582366652204 5:1.9356739029506347 
null 1:6.074950427729009 3:3.0069253651559595 8:2.9047105707644705 
null 1:5.878179633217414 3:2.963954390427723 9:2.4046414533545963 
null 1:5.091629442925444 9:2.170927456552702 3:2.0468239039207194 
null 1:5.019565473962222 8:2.8181921749801897 3:1.8388741347671909 
null 1:4.867787882946168 3:2.2387415887459747 9:1.678477229746599 
null 1:3.600403842270188 8:2.9552481406818227 3:1.5903065701275336 
null 1:5.99999163695919 8:2.456262345343402 3:2.0770835997154933 
null 1:6.073693757952942 3:2.9076411055476594 8:2.489329453112832 
null 1:5.406037551718358 3:2.6966576717239934 8:2.3098973248961783 
null 1:5.001080533680861 3:2.1690735546004785 9:1.7896428041994505 
null 1:5.277674809957375 3:1.8743854782729639 9:1.663209069585635 
null 1:4.93660955198537 8:2.591926536443915 9:1.9592754598506834 
null 1:5.466650274729085 9:3.0664583008119517 3:3.004396281113838 
null 1:4.263229146818241 8:2.349771417529232 2:1.5022167884826005 
null 1:5.630723984988764 3:3.9071168553175446 9:2.0750782449970817 
null 1:3.743982405201326 8:2.104500042816295 2:1.7830867592534476 
null 1:2.478653806320892 3:1.2759620904881126 9:0.9270799814063698 
null 1:4.079370208940151 9:1.5232538046818982 8:1.5179345246300624 
null 1:5.169818070846434 8:1.9858644179094016 3:1.8967627173352268 
null 1:4.304894055968024 8:1.6601886720218693 3:1.4488999401070177 
null 1:3.476092715273767 8:2.2157541204756326 2:1.6875818600791312 
null 1:4.050347451836848 9:1.7501443743785636 3:1.5323311691203079 
null 1:4.923024924210581 8:3.1522839153862896 3:2.0622139971782896 
null 1:5.304147450055358 8:2.7503101752206414 3:1.449213094519856 
null 1:4.403718110859872 3:2.2640005839236514 9:1.4462572998667083 
null 1:4.908287914908444 9:2.0190055674400664 8:1.9598068363662402 
null 1:4.249724134988239 8:2.5933184251776003 2:1.0646225034122012 
null 1:4.702339449868341 8:1.963726664058784 3:1.3422882674689787 
null 1:3.539031007809214 8:1.7058761168410084 3:1.0070445314230643 
null 1:5.415986910004274 8:2.643531517360042 3:1.5469727232494312 
null 1:3.3865895079559563 8:1.9426377198637714 3:0.9006921199196375 
null 1:3.5639007320004628 8:1.441098465345135 3:1.0124569223582114 
null 1:3.8196218930877013 9:1.8150498550284402 7:1.1955439404576653 
null 1:3.0717819599034772 8:1.836789824649734 3:1.3333845803583235 
null 1:3.2495704043521956 8:1.8715002275769403 3:1.6627746185274983 
null 1:5.234890286008033 8:2.750018800052414 3:2.2542045141092064 
null 1:4.739951146614196 8:2.635590018056187 2:1.5700932275975086 
null 1:4.881703594149083 3:2.271881291766302 8:2.161654108496739 
null 1:5.307693251250208 2:3.4096022836063646 8:3.3251633453357963 
null 8:4.200218454783425 1:2.927442698226741 3:2.5643772896480894 
null 1:5.9511430542702035 3:3.4798003607752173 8:2.4624835548472612 
null 1:5.70007554658773 3:3.146374509136278 9:2.4221847301516646 
null 1:5.770835140511233 9:2.5556408071216636 8:2.525591077375096 
null 1:5.285676892857661 3:2.3069214191435323 8:2.2656019951396926 
null 1:4.437290801070027 8:2.2534056745306255 2:1.088876927342875 
null 1:5.0069598000500655 8:1.9767005975249283 9:1.619820636487871 
null 1:5.191281251756125 3:2.4684254657062477 9:1.9899622390204603 
null 1:3.536864749175143 8:1.4886811754676852 7:1.2743338706644338 
null 1:4.1356019416062315 8:2.1812200133019792 9:2.1211649740844933 
null 1:4.932883538742545 8:3.0573370284922183 3:2.3175825162908623 
null 1:3.1818067983391556 8:2.4256137730167806 3:2.0817946819253486 
null 1:4.100731825312244 8:1.5276804994070763 2:1.0211366805833042 
null 1:5.057530149662025 3:2.17470358620359 8:1.898608906286331 
null 1:4.099962354107495 8:2.2506643204946126 3:1.6369623274627756 
null 1:3.2293139132420348 8:1.6999600164100432 3:1.1849246178004815 
null 1:4.023335811057824 8:1.607362495931501 2:1.033640372227688 
null 1:4.666143618684721 8:2.182245816681135 9:1.3597789302031764 
null 1:3.5363807331994748 8:1.5235849833474489 2:1.3663670907348977 
null 1:5.475464750635256 8:2.5508453658474353 3:1.8222267040008426 
null 1:4.480683254284393 3:1.9354845835909853 9:1.899767071915762 
null 1:5.561328793488711 8:3.086452371672407 3:2.611359719902477 
null 1:4.632586994262364 8:1.934564583189165 9:1.76761017324865 
null 1:3.859987287554069 8:2.9919065738131128 3:1.6935553775877954 
null 1:5.101764471577395 8:2.9394114030210323 3:2.145335693153469 
null 1:3.0754990845120287 8:1.8995430069712207 9:1.122976797516808 
null 1:5.875238994537101 8:3.8577540490206346 3:2.377971334479613 
null 1:3.9296123902326645 8:2.304525955580108 2:1.518819852022462 
null 1:4.981960840348654 8:2.5044588533912613 3:1.9197338671280961 
null 1:4.824475827011413 9:2.518337441208189 3:2.2817471506688083 
null 1:3.302063983441202 8:1.2184460845396283 2:0.8288167990881471 
null 1:4.059251095181975 8:2.137274651965167 2:1.6868048293751394 
null 1:4.5070724122263 8:3.0934628662492574 3:2.0241157954914586 
null 1:4.293972831898368 8:2.339783440215462 2:1.501214710398394 
null 1:4.8536761231861725 8:2.58953033568175 2:1.6183080922907371 
null 1:4.916988649368068 8:1.842406507542716 3:1.6637556209793536 
null 3:3.382360337836259 1:2.986244985729963 8:2.1377454970920726 
null 1:3.513930954947101 2:1.340633793402917 8:1.0294452036305413 
null 1:4.249159183052511 9:1.8335088268372557 3:1.5437773791642908 
null 1:3.38033683137074 7:1.2384973919434774 9:0.9794509851979086 
null 1:3.5907322141565667 8:1.6238139245159595 3:1.3585574599705534 
null 1:4.808141687531292 3:2.283427435375254 9:1.6839497185790928 
null 1:5.270291159598392 3:2.5906293764934087 8:2.4633675599577285 
null 6:4.6122779944389425 2:3.947800060469935 1:3.807975377462196 
null 1:2.8453169047431697 7:0.8196642629355948 8:0.8049455513395296 
null 1:3.091233422200345 2:0.9892888562296902 8:0.7725655703321175 
null 1:4.8589075943183255 8:2.2293047137031308 3:1.6065150335226206 
null 1:5.23140299269944 8:2.3669443061001285 2:2.1098151171830186 
null 1:6.055979591774495 3:2.408847653629836 8:2.3457842699005007 
null 1:4.834834922509882 9:1.7067647097361058 8:1.6148225283656905 
null 1:3.4379583636634914 8:1.8924332648431355 5:1.320418756151241 
null 1:3.606744764694819 8:3.0237477543152664 3:2.9940355035858786 
null 1:4.152817548955641 8:2.710819069984962 5:2.4348246286271884 
null 1:4.972396289545254 8:3.141834149282987 3:1.7431311440742638 
null 1:5.398160851791355 8:3.4813069929391602 3:1.7331036650129255 
null 1:4.2668129989451735 8:1.9616862968678546 2:1.4209414039433572 
null 1:4.264713465374166 8:2.0345365946367053 2:1.5845174548106509 
null 1:4.890743999206327 8:1.98340542721676 9:1.9417979809748636 
null 1:4.443315661475107 8:1.4312366922309563 9:1.1490203019484817 
null 1:5.202275724985251 8:2.6170477879871905 2:1.47955371001319 
null 1:3.8074433922969733 8:2.149614047814065 5:0.8211893142762468 
null 1:3.6905463022608083 8:2.0519360974260494 2:1.301366501931433 
null 1:4.2282533334672525 8:2.5992650315034584 2:1.5872370312513362 
null 1:3.6302636897771214 8:1.5008473036371424 3:1.1331048542032196 
null 1:4.768901600172926 3:1.936350441693174 8:1.7281603547225584 
null 1:3.347474105071172 8:2.0152747000354774 2:1.2510802518492614 
null 1:4.305875694446502 8:2.850343937603826 2:1.9601535989398797 
null 1:3.782468060321234 8:3.059943275863291 3:1.3495152771417418 
null 1:4.247471130917704 3:1.3491670617536373 8:1.1616169522940973 
null 1:4.864199441521691 8:3.0406507707569017 3:2.14671252912363 
null 1:4.4696481567354365 8:2.2357646497001458 2:1.2607967540105156 
null 1:6.066569943015194 8:3.2340400904534587 3:3.1421815135518063 
null 1:3.480094614099338 8:2.4434210896650423 3:0.9828481460095685 
null 1:4.932013060691516 3:1.4016725472379392 8:1.384152294663389 
null 1:5.643500829336192 9:2.721224794704894 8:2.686463998904044 
null 1:4.260282560069343 8:2.5544282126302686 2:1.9090226011375953 
null 1:4.807856067766804 9:2.29150867246117 3:2.154013939043925 
null 1:4.12104860923127 8:2.938673741236253 2:1.0481948338058047 
null 1:4.241709458211884 3:2.732001739128238 8:1.5231750192734834 
null 1:5.356283085458889 3:1.8572973259694137 8:1.6660414248882822 
null 1:4.1718316471113495 8:3.4660158652999415 3:1.6093929239878264 
null 1:4.315403928308334 8:1.910061596971972 3:1.7966178540999715 
null 1:3.7551896834872722 2:1.6042608991491796 8:1.520387197764822 
null 1:3.6622847952993873 8:1.3389459030182238 2:1.2138512453813497 
null 1:3.8956408628983725 8:1.6022558696717024 2:1.1504830272516304 
null 1:6.076252387969873 3:3.222222206156641 9:2.9226289648817185 
null 1:4.287180303014273 8:2.672277519880928 2:2.0853289629641467 
null 1:4.6871067000869715 8:2.3837686523173027 2:1.6761854613619482 
null 1:4.145345642448794 8:2.5715851204318207 3:2.1765908650685657 
null 1:4.6400314225219415 8:2.7907369134826228 2:1.2926352137033779 
null 1:5.91659745522392 3:2.7508430763782385 9:2.451174993007346 
null 1:4.866996699521238 3:1.9290200058090616 8:1.8089436402658081 
null 1:4.779749432042401 8:3.0312318907042077 2:1.6903212894033595 
null 1:4.248320018329979 8:2.0358407463788795 3:1.4657421934153576 
null 1:4.905522121050109 3:2.3597995049312406 8:1.6464092294727226 
null 1:2.8608458359369973 8:2.018337712195149 3:0.9509889623752354 
null 1:3.3485457229994893 3:1.2256918507937047 9:1.2143435773034472 
null 1:5.879835296544686 3:3.13281303525969 9:2.835056818755883 
null 1:3.4914737636013142 8:3.1466400859849304 3:0.36434777441533484 
null 1:4.351751632065583 8:3.158710673097511 9:1.6561282393690069 
null 1:5.532294274184805 8:2.1002058010031175 3:1.9961865801092042 
null 1:5.497631780402126 8:2.698468556036321 9:2.5611443734475285 
null 1:3.7235902776583423 8:1.4755147189978726 7:1.2733193890356287 
null 1:4.061999432043212 8:2.3560900488946324 5:1.4615173896207105 
null 1:4.241278791714344 8:1.7484397373209835 3:1.1672062009240682 
null 1:4.735699803980121 8:3.6383225962425283 3:2.3030226777336087 
null 6:5.202450164901346 5:2.9094673189981854 1:2.5496064620378904 
null 1:4.228373690384255 8:3.0216214653898334 2:1.5811659286691548 
null 1:4.578846383495966 8:1.793697682525952 9:1.0503969192558125 
null 1:3.8538934225945938 8:1.7870020041710257 3:1.2722111619424143 
null 1:3.68047834983336 8:2.6619747597064296 3:1.5455677574662081 
null 1:5.660135012827655 8:3.234951464574282 3:2.025569602946257 
null 1:4.506958270460963 8:2.3001871642482463 2:1.412127494517084 
null 1:4.598229080026339 8:2.453499216813476 2:1.9643426372299653 
null 1:5.228439648616762 8:2.804196848621903 2:1.7609072064185598 
null 1:4.954350376958581 8:3.0042972538318273 2:1.9043087890958001 
null 1:4.059462422101197 8:2.1441215182246087 3:1.3256344965451579 
null 1:3.796174109926266 8:1.6342901906997045 7:1.2392458752532354 
null 1:6.473558017662494 8:3.0265213878143045 9:2.9539517148915886 
null 1:5.209448829271011 9:3.0558967563095454 7:2.656585040924557 
null 1:4.115377158633008 8:2.431052370979458 3:1.5833995072220157 
null 1:4.07972969641729 8:2.7934319378743027 6:2.566325035722765 
null 1:3.664717164497382 8:1.5396789900227716 3:1.1532672317271353 
null 1:4.71317058899459 3:2.6017781134474993 8:1.768762407438785 
null 1:4.7954873213714535 8:2.2291279828141004 3:1.444735073836047 
null 1:4.740427485467675 3:2.162119957563891 9:1.7427651905992911 
null 1:4.948646827401003 8:2.641532390699324 2:1.6325422356559651 
null 1:4.853749940963983 3:1.9365536101843925 9:1.8919850227628348 
null 1:4.893602851659869 3:2.2832589831067134 8:2.1613852068036477 
null 1:5.632954076068175 8:3.1611434466111006 9:2.2736121304259584 
null 1:4.615474676939313 8:2.1154386159984377 2:1.924015806749885 
null 8:2.9680341975255384 5:1.6120620935668346 1:1.348792745500615 
null 1:3.9405193777964715 8:2.0519918153225927 3:1.3204970719480196 
null 1:4.489436469099881 8:3.387645676144632 3:2.9361922377140632 
null 1:4.541995864752949 8:2.475278910889724 3:1.4404782243926535 
null 1:5.650730855554834 8:2.4079833324347772 2:2.203882955312666 
null 1:3.4231683173353034 9:1.8834652538311265 3:1.7977494748326437 
null 1:3.888235887471929 8:1.6148426584290299 2:1.107145050626633 
null 1:4.879099816100193 8:2.803407664662128 3:2.052758474915838 
null 1:4.324631932682464 8:2.1034589165680226 2:1.5358152050994627 
null 1:3.402783370146046 8:1.399766609715399 3:1.2427017889561895 
null 1:5.557984075336055 2:3.8576917779188826 8:2.9717174075553388 
null 1:3.769508110095064 9:1.8618940568372881 3:1.6755564533704639 
null 1:5.5542715625212615 8:2.798260280837384 3:2.2227401579681336 
null 1:4.677560880346081 8:2.0023041393844414 9:1.7258364630145642 
null 4:2.286539081885102 1:2.22285318572731 8:2.0206653249805515 
null 1:4.583061186207511 8:1.9101985984441407 3:1.358748571497963 
null 1:4.507559695645365 8:3.231808782128627 3:1.2121421312302656 
null 1:3.624122594997719 8:2.8804192175512817 2:1.5276260747406623 
null 1:4.493464173708808 8:1.810238442265196 3:0.9431609483660843 
null 1:4.758231812811015 8:3.94195358750796 2:2.7868726296792254 
null 1:4.575751212754653 3:3.009670095924124 9:2.9825561237003115 
null 1:3.8691020288732734 8:1.8623020525398952 2:1.2260139363230944 
null 1:5.7268995769940805 8:2.285079600582798 3:2.1903116125623 
null 1:4.610590770865401 8:3.1136290878696684 5:1.6572100184163612 
null 1:4.7128840009323465 8:2.6877085663610143 2:2.401060908618247 
null 1:6.3466599165805935 3:2.4660518818116492 9:2.1705348004713407 
null 1:5.797119543844689 9:2.860343134534989 8:2.4977784206914393 
null 8:3.1825066084443407 1:3.140943912759378 2:2.6215548558212065 
null 1:5.120522237057229 8:2.4569266070845157 9:2.420046987621233 
null 1:3.302665883210344 8:2.1800630511035846 5:1.7871200104870846 
null 1:4.088263400296309 8:2.1918035209081803 3:0.9980863151313563 
null 1:5.924640073842159 8:2.9230181102892456 3:1.5511854474771751 
null 1:5.205947735818881 9:2.441706211627578 3:2.2509215504906246 
null 1:4.171942533076912 7:2.114849016514661 9:1.6600672277681063 
null 1:3.297659499902202 8:2.684180068426416 5:1.63753389407661 
null 1:4.53669084105899 3:2.1254239976743383 8:1.722364874960476 
null 1:4.64729184905338 3:2.3082343441990787 8:1.4861735915711707 
null 1:4.402544559905828 8:2.049527114283135 3:1.3640765978033533 
null 1:4.934556541549989 3:2.5734128863626102 9:1.7714068574411233 
null 1:5.924047684474099 3:3.7082377133428 8:2.3379717934948885 
null 1:4.20167214510956 8:1.88930904195099 3:1.5020353922220682 
null 1:4.533183259052176 8:2.157752040780795 3:1.343780465869793 
null 1:4.758485298202578 8:1.630988627946435 3:1.6265970433382533 
null 1:5.5038753112299545 3:3.708018927507839 8:2.5798921651753823 
null 1:4.343996753143289 8:1.9156997929114796 3:1.6204936897087443 
null 1:3.212812724162449 8:1.4089477232526884 3:1.2580104096950515 
null 2:7.239550059407482 3:5.902989279330095 8:3.1340373807120234 
null 1:3.294589922706854 8:2.515315328040045 3:2.01956573397474 
null 1:2.796311413830551 8:1.8631939010027398 3:0.9674830584464372 
null 1:4.074565140714787 2:2.192309291013911 8:1.9878249327814228 
null 1:3.2711667191336495 8:2.2392863528917712 3:1.2788506907114259 
null 1:2.575945860105361 8:1.3289404722599678 3:0.7691404565553119 
null 1:5.269647966143338 2:3.4083510510468447 8:2.7184791613801056 
null 1:4.6378719538021524 8:2.583076175908322 2:2.4016973731462006 
null 6:3.8445302228219407 5:3.1681487966311552 8:2.446207265876519 
null 1:2.973424212995462 8:1.040943323383563 2:0.9678147969484415 
null 1:3.2570443174641697 8:2.701678551064896 5:1.7009657047708933 
null 1:2.5717010364124766 8:1.4626859809673962 3:1.1659708553039205 
null 1:4.859178499087359 8:1.8350612810739328 3:1.6771328960753993 
null 1:5.8399016407297095 3:2.9964745623010387 8:2.149961238780333 
null 1:2.898799693186579 8:1.9952284578589952 3:1.6848798696096121 
null 1:4.476593606761798 3:1.6492881086620048 9:1.1585949255550616 
null 1:5.303963203214615 3:2.3723012988990293 8:1.7951995283166444 
null 1:4.883416960704581 9:2.8638215090673036 8:2.8021510182460765 
null 1:5.910414545186285 8:2.653785414701805 3:2.5702468082265266 
null 1:3.836018855354792 3:1.6338065830057216 8:1.4601740296675996 
null 1:5.6051059894086475 8:2.9529285185368344 3:2.774321485848633 
null 1:5.092259891172902 8:2.5925689364433557 3:1.364198020395104 
null 1:4.410989263149488 8:1.7296040434642632 2:1.5407234653257578 
null 1:4.4634999084198235 3:3.8456241308988472 5:2.4982536619980245 
null 1:4.9749470221596725 8:2.0181766997477975 9:1.6425153265304795 
null 1:3.8524639074254026 9:1.8535673578220302 7:1.8495650072101337 
null 1:5.53910718843425 8:2.4862052094911733 3:1.9609056424614284 
null 1:5.182734023083631 8:3.935305028204076 3:2.513006292431377 
null 1:4.240033459541314 2:2.165751351117232 8:1.8073652894921541 
null 1:4.477726291427702 8:2.7923055825701883 2:1.7131474396876847 
null 1:4.593459923193448 8:2.277653082875541 3:1.7667660833067653 
null 1:3.245189747744288 8:1.8048620001085305 3:1.319046316976143 
null 1:5.045841678927506 3:2.596092544112958 9:2.089165430460464 
null 1:4.030419806007811 3:3.153174563747032 8:2.136665819424265 
null 1:4.397554358720152 3:1.7055174014573888 8:1.1956745040503574 
null 8:4.568438778157052 1:3.7891351700768534 5:2.081417599739077 
null 1:3.81847984019886 3:1.7046640100884045 8:1.3218078338399335 
null 1:2.8866247166624572 8:1.4606001309523649 2:0.9154468829214016 
null 1:3.2941590120201676 3:1.1064984535346443 7:1.0966054642346412 
null 1:2.6201571790477467 6:0.920818225840156 2:0.8766877244799758 
null 1:4.847157810836674 8:2.384919981932393 3:1.4771788874314191 
null 1:5.106413363290186 3:2.339546838227963 9:2.01285935790419 
null 1:4.4328028356752744 3:1.7060244334574035 8:1.6899448453998893 
null 1:3.4483392326060263 9:1.2534496249588083 3:1.1894406278504237 
null 1:4.767957048176621 8:3.0896918307055805 3:2.1066337788864695 
null 1:4.591600782320267 8:3.5938684033893766 3:1.630314282294122 
null 1:6.847405371676787 3:2.9720090388080487 8:2.926699997738566 
null 1:4.835573149974891 8:3.260099025914343 3:1.7303358248204803 
null 1:4.158507913660995 8:1.7786706807462078 3:1.3930873033077364 
null 1:4.116994365998537 8:2.0278709329363718 3:1.4904779531074355 
null 1:4.760636819229376 8:1.8385184511144472 3:1.3470047644845968 
null 1:2.5984092307215385 8:1.5476950465353059 3:0.9920235419240666 
null 1:5.111931153592964 3:2.3981064005067925 8:2.3943496478221284 
null 1:4.777485530087174 8:2.9056296361857497 3:1.4842505983816827 
null 1:3.848617073253209 8:2.4062780531629064 2:1.2323761967057312 
null 1:4.318983256864162 8:4.126421509353879 3:3.5020875484265295 
null 1:4.230793753578452 8:2.0902928003230525 2:1.8224150223588502 
null 1:3.2578674314128335 8:2.5288909547384297 2:1.7763662634666921 
null 1:4.151377814173188 8:2.2364245067869604 5:1.8165279088986208 
null 1:3.4008826055736576 8:1.9858077314233622 2:1.5960726096568292 
null 1:5.4926181213629315 8:3.1120622873692576 2:1.1798448824911503 
null 1:4.3755616140038285 8:2.0442757479479945 3:1.671122125666224 
null 1:3.3594643196155998 8:2.7894285294126373 2:1.5363799896276304 
null 1:4.941826313541816 8:2.3509419033987227 3:1.733479641310331 
null 1:3.1228433598056986 8:1.6528257419880268 2:1.1833278945303465 
null 1:2.8313247046787815 8:2.2513014226076704 3:0.9972387148798708 
null 1:5.2448612261295064 8:3.0838823369004205 2:2.4706551320886248 
null 1:4.970373940816447 8:3.193750234697954 9:2.0195155867246046 
null 1:5.578151317532054 8:3.186133927664023 3:2.3515160538617432 
null 1:3.558464696148101 8:2.0699783654649084 2:1.450557400761339 
null 1:5.307166522459294 8:2.868834505633889 3:2.7028309641664063 
null 1:4.289983346407599 8:3.518571626902347 5:2.8924746143648687 
null 1:4.061839229168807 9:1.8391662475306345 3:1.439809250515965 
null 1:3.0192879286752623 3:1.0777472747456014 8:0.900594598648626 
null 1:5.16773550477579 8:2.859508445025822 3:2.1010138562139944 
null 1:5.1553993104507985 8:3.6928302965434177 3:1.624637524283635 
null 1:4.142840389788777 8:2.2497383323888913 3:1.2411750186126391 
null 1:3.382026470013139 8:1.4424001529502866 3:1.2631738788468125 
null 1:5.022153574900717 3:3.3835733411917808 8:3.0653731327662928 
null 1:3.8247064819269903 3:1.3227904349652198 9:0.9033647814000646 
null 1:4.280145897728848 8:2.1774685337143995 2:1.7213978685577052 
null 1:4.73459759749945 8:1.9695711400756548 2:1.7573460211816136 
null 1:4.895387920566249 8:3.996219303448387 3:1.4899011219099165 
null 1:5.219363927502363 8:2.5796068223006436 3:1.9045857097148136 
null 1:3.7650065203008776 8:1.2918011228408801 3:1.2169206836054134 
null 1:4.424941391550282 8:2.256210973692109 2:1.8037445985287546 
null 1:5.22122644307723 8:2.2005564063541363 3:2.152151727473228 
null 1:3.807010083870736 3:1.7848279540379295 9:1.2817601969902115 
null 1:4.457190531873572 3:1.9368597851095448 9:1.8912105801076466 
null 1:5.266432402673875 8:3.008390011134183 3:2.99708706815745 
null 1:4.449285709177461 8:2.185214314083615 2:1.3982837551694227 
null 1:3.4203732757307335 3:1.1158584665875642 8:1.029803633803648 
null 1:4.514446552014809 3:2.535066510378404 7:1.4601178582257806 
null 1:4.514487761818381 8:2.0968597656085337 2:1.43630511999409 
null 1:3.729285065362494 3:2.0606608036718126 9:1.0953279059612733 
null 1:5.187200115394158 8:3.1751112996101525 2:1.4328020997200681 
null 1:4.681083685556086 9:2.1459291375179927 3:1.9900213009085685 
null 2:6.435691963206707 3:5.460047435032345 5:2.4611805662906603 
null 1:3.5680513498110873 7:2.328753208855855 8:1.7319625652805706 
null 1:3.5339654354847614 8:1.7056880613328727 3:1.565266076047514 
null 1:5.640407920853248 8:2.6450833707164887 2:2.0854558318860463 
null 1:5.200433599384701 3:3.1304524624775385 8:2.641894422723933 
null 1:5.139891874753152 8:2.6514843198870808 2:1.701200026171675 
null 2:4.6287679419686 1:4.09127531600598 8:3.7797341356226615 
null 1:6.043037634800537 3:2.974064768128474 9:2.06813330285092 
null 1:3.8110906349868476 8:1.2155546119509921 3:1.174523691098352 
null 1:4.30175037979304 9:2.4340955274514817 3:1.9988130205710655 
null 1:5.860026055396787 3:3.3657132718212055 9:2.191120688966837 
null 1:1.4719333943626185 7:0.927272725850476 8:0.8611478581239784 
null 1:3.4070449009193284 8:0.9389399643618488 3:0.8972108980056612 
null 1:4.3183878024611335 8:2.0920735616007136 2:1.7383347324652907 
null 1:3.844430269989725 8:2.3915430673430573 2:2.0805552146269157 
null 1:3.1143523532277415 8:2.1973926590582735 2:1.1310389515245416 
null 1:6.328509137977196 3:3.4210752146629972 8:2.3341033177937347 
null 1:6.2781915727557065 8:2.705000013272741 3:2.039171390722659 
null 1:5.475581045965776 3:2.6375382862167367 9:2.0961371921510525 
null 1:3.603942024313881 8:2.5484031854643407 3:1.262377161145289 
null 1:3.7336512950417142 8:2.267129523144652 2:1.2824504785478368 
null 1:3.816963620606665 2:1.2423666653101948 3:1.1335357800123658 
null 1:4.887947368124698 8:2.547766996110246 5:1.494715121017895 
null 1:4.95074800541266 8:3.5136174209399407 3:2.2329331022454366 
null 1:4.29849553067203 8:2.9367254977419526 2:1.2212152802507517 
null 1:3.547831847266675 3:2.377124977093805 8:2.3144047724993086 
null 1:4.200388736759543 8:2.054665630856615 3:1.1325174380675571 
null 1:4.583829045932794 9:1.512853962293628 3:1.2041787822728864 
null 1:3.9952185130554767 3:1.3922377858770325 8:1.2468411112424849 
null 1:3.5348351074348923 8:1.283818276113991 3:1.1539294171417467 
null 1:3.3655590689826003 8:1.7124065379434656 2:1.3546738080035559 
