null 0:3.3396687981023 5:0.9149465043553076 6:0.6162589264805619 
null 0:4.484473690143414 5:2.664327611425371 6:1.1131199691541458 
null 0:2.677485922993117 3:2.270451140688499 2:1.5920196200568681 
null 0:2.166575516866525 3:1.3675712180621606 2:1.133420556772137 
null 0:2.8789900498241567 5:1.5207349808349713 3:0.8142576701330314 
null 0:5.0774770134591165 5:3.8477336223573824 8:0.42664243830395976 
null 0:3.5520855347676075 5:1.5229403890199917 8:1.3196344113923888 
null 0:2.526056913377627 5:0.7785621000438921 2:0.7551053970280901 
null 0:2.0816001521537295 6:0.6379134568807482 2:0.5867195268185077 
null 0:2.86333136239865 5:0.947321567180966 2:0.6365920619028674 
null 0:1.9068621926062483 5:1.0163927510994137 6:0.8777108816382515 
null 0:4.122493115796574 5:1.908793329018548 2:1.8120457498553335 
null 0:2.3398184705545755 2:1.9805806454173416 6:0.9615655758144016 
null 0:2.798481611203921 8:1.0735400878502213 2:1.0693389943259206 
null 0:2.140051143517672 5:0.8994000224419877 8:0.32890367745854476 
null 0:3.1057599166845824 2:0.7728666696121638 6:0.5293816084924594 
null 0:3.404560347189686 3:0.839725541360598 2:0.7812343428153866 
null 0:3.713987626038241 2:1.0679170170909789 6:0.8979181799209968 
null 0:3.8548725306614826 2:1.7568314825923061 8:1.0789079507518007 
null 0:3.362466046960008 5:1.0315821642386156 3:0.4060091229674972 
null 0:2.4321787732268723 8:0.7517927344931316 2:0.690167556750454 
null 3:0.8068289827141629 6:0.80144090393204 0:0.4190967321599478 
null 0:3.5633374267433626 5:1.6710954510226195 8:0.8004094836394318 
null 0:2.804126042670003 2:0.8344925244512437 8:0.6487173527165131 
null 0:2.8844732345760735 5:1.1517007022988508 8:0.6987614544928356 
null 0:2.1111871163996447 8:0.8286772914000767 5:0.6307566908384139 
null 0:3.7171032950406535 5:1.4604726551194185 2:0.8073431283160303 
null 0:4.256273313236337 2:2.2036566603639454 3:1.9708018136167103 
null 0:3.404192060905543 7:1.99757346566023 6:1.6736220828646566 
null 0:4.631830693729568 2:1.2954013550677248 8:0.8065140146364641 
null 0:3.2897100708643463 6:1.4971548833575965 7:1.0695708899916403 
null 0:3.1401912408713786 6:1.1961858142923871 7:0.9532282425819438 
null 0:3.333194207576815 5:1.712441114571857 8:1.423621944118715 
null 0:4.363074657787755 5:1.2290691415211041 2:1.1140097952532337 
null 0:3.0181130416101087 2:1.6068073508549776 8:1.0094356694818678 
null 0:2.0879089003976055 8:1.0501564041744866 5:0.9484273172382643 
null 0:3.2703530727555346 2:1.0088882492437143 6:0.9934758039005133 
null 0:2.7481674013240562 5:1.3659441787352498 2:0.4154805041397469 
null 0:2.9458606137359125 5:1.0435734340954255 8:0.9686417728214624 
null 0:3.6138904651325285 5:2.260447009371194 8:1.4301554756325725 
null 0:2.703382611898125 2:0.952486145448921 8:0.5656103888251206 
null 0:2.2070887574469644 7:1.2979964190676536 6:1.1871008224227733 
null 0:2.772445114348358 5:0.8010510747002747 2:0.7954954955689594 
null 0:3.6600421106854393 5:1.47662381153737 8:0.9204349609794061 
null 0:4.261274396897961 7:1.7257213248295473 6:1.5592670210501227 
null 0:2.287822963269448 5:1.0030883386269065 8:0.9616962117520071 
null 0:1.9882602592450938 5:0.5951451201157383 9:0.40194140881206925 
null 0:5.193272015437434 2:2.1001343088164357 6:1.540295390092597 
null 0:2.518619400964558 5:1.7436224417914215 8:0.738001500327812 
null 0:2.4252414670256504 5:1.3256204475326419 8:0.9141784091263789 
null 0:2.573090610292419 6:1.4170817643673903 2:1.159120552236752 
null 0:1.9029600800075812 3:0.6919164211232984 5:0.6581441476353395 
null 0:3.2919184396734327 5:2.1400397305344163 8:1.0670056196178852 
null 8:2.4951919840255217 5:2.2484745705370726 0:1.9250456430761604 
null 0:2.5823275344661845 8:1.5192716194116775 5:1.1374028487189207 
null 0:3.0378486897768426 5:1.6481652736478094 2:1.0993336158346672 
null 0:2.9516720093718307 5:2.3158677995254604 6:1.4281283734265655 
null 0:3.069121105361789 5:1.4550369780177739 8:1.027872915910416 
null 0:3.165163083594608 3:1.9097262908580308 5:1.451682709629527 
null 0:3.4326092473422563 6:1.6092172640795728 5:1.017785817343563 
null 0:4.163893895629397 5:2.3496611158281553 6:0.976385533350637 
null 0:2.3835809661540304 5:1.0021279582369256 8:0.833161293875145 
null 0:4.15164973313489 2:2.0327963567989924 8:1.405310284892276 
null 0:5.445743243703888 5:2.4105419707017393 2:1.7345881962730378 
null 0:3.8104619875731616 5:2.720724169978544 6:1.9531799413040287 
null 0:3.6860387557146534 5:2.959093434994716 6:0.49558603001017415 
null 0:3.963669685685079 5:2.35580682765977 6:0.6199519643480047 
null 0:3.66050178048209 5:1.970456628448471 3:0.9613969126002272 
null 0:4.406621171011972 6:1.8985747549111491 5:1.2232316959231861 
null 0:4.426043549102621 5:2.108744376588113 6:0.9682335589450274 
null 0:3.533026392976275 5:1.7122412719545859 6:1.1874550206278465 
null 0:4.532108396072976 5:2.529154877277076 3:0.3465228400405841 
null 0:4.293606657105716 5:3.179757930355074 6:0.8856880081312841 
null 0:5.091023050859054 5:3.1522508025254345 3:0.3499580734120028 
null 0:4.18502712288981 5:2.403688833561891 8:0.713369191933512 
null 0:4.136905916036672 5:2.4549538333200664 3:0.04219862620944801 
null 0:4.77588889020079 5:2.6975259340898274 6:0.6152434115811899 
null 0:4.820492734338748 5:2.9775386166688422 6:0.7723696368021208 
null 0:4.182575396202744 5:3.0105306433816033 6:0.7335367319789531 
null 0:4.264278338822637 5:3.5244348316184344 6:0.8403620037836746 
null 0:4.082546921100112 5:2.742313283015092 3:0.3444736921705357 
null 0:2.9253712237351377 5:1.8646710766874 6:0.523341180993516 
null 0:1.216524270178327 3:1.0770027588730267 5:0.1538475231275081 
null 0:3.766705663901886 5:2.189757261250701 6:1.057517904658878 
null 0:2.890414206829777 5:1.0866086412713276 6:0.9519543970935815 
null 0:2.972164328675391 6:1.4797755846865945 5:0.8470187330210809 
null 0:3.651875161521319 5:2.0629694189638275 6:1.1701953073688673 
null 0:2.861444473251968 6:1.40428007722878 5:0.9755864991380838 
null 0:3.1056174439740234 5:1.372362521711342 3:0.9281678388399945 
null 0:3.478849379294863 6:2.1712885572537304 5:2.0037488731552013 
null 0:2.946357436295693 5:1.9249737552761643 6:1.0164831552130205 
null 0:4.01493391847549 5:2.6925549608253547 6:1.1884398037803976 
null 0:3.2512737857942717 5:1.059317549425275 8:1.0522822626541275 
null 0:4.344221286554137 5:2.1816690407501564 8:1.2150439932657902 
null 0:4.292582524049827 5:3.2230909141023525 8:1.1510350228474857 
null 0:3.0507111258359214 8:1.349765272915585 5:1.2772871681431568 
null 0:4.430193948146728 5:2.44286902567046 8:1.0064163688331127 
null 0:3.747459327427431 5:1.664851397249227 8:1.2904011551720485 
null 0:3.8744099579165803 5:1.7371714750436638 3:1.348450489803579 
null 0:4.184886702651313 8:1.296056579762609 5:1.2898425390704233 
null 0:4.090112539957695 8:1.470709513426293 5:0.8293490121919146 
null 0:4.149293401810911 6:1.490318185790284 8:1.2073653372155653 
null 0:4.2704747894772375 5:1.8943169966015587 6:1.3979251765928002 
null 0:4.155490550392446 5:1.751230033719273 8:1.5926143274413762 
null 0:4.7548468585374755 8:2.1084521917581744 5:1.7497373659707611 
null 0:2.872403443287002 5:1.3464504446652825 8:0.7700700734627177 
null 0:4.791571476217782 5:3.6752369881287836 8:1.1916232042525272 
null 0:3.4050881167030562 5:1.7812466482826321 3:0.839464390312343 
null 0:4.51388744507398 5:1.998901207447031 8:0.16622750317303867 
null 0:5.009094893261956 5:2.242220934755665 6:0.7965975673334265 
null 0:3.3392251693763026 5:1.2165650039045959 8:0.9391482297148566 
null 0:3.988336381702969 7:1.1972010359041114 5:0.8469674366831453 
null 0:3.2832595590415306 7:2.0138467716959703 5:1.3284832135164915 
null 0:4.591636972055455 2:1.527064499499392 5:1.1064709007105442 
null 0:3.9164689272719224 5:1.7659576995526818 7:1.1092601907497206 
null 0:4.583805269212898 3:1.317923514525588 5:1.283116093286905 
null 0:4.583497453361217 5:1.99805348240869 7:0.8928507251081516 
null 0:3.1624032628195367 5:1.7409516520382013 6:0.7753788968954576 
null 0:2.9025262988351046 8:0.8498081141645226 5:0.7351020514953035 
null 0:3.5412754074549246 2:0.8756706189030532 8:0.6997246886819682 
null 0:2.1213024684825754 5:0.7918386243687462 8:0.4848832467749983 
null 0:3.001493346611126 5:1.3716191761180712 8:1.014869545522244 
null 0:3.460375415373053 8:1.5467106189163105 5:1.2182650072441816 
null 0:4.1390201187620255 5:1.8055371678805598 2:0.8354368087101914 
null 0:3.409999687923275 8:1.0259291620282622 5:0.7589641903790889 
null 0:2.5052492390345487 9:0.5924121512870628 8:0.568422221476138 
null 0:4.620756331660299 5:1.7638632597371038 8:1.5056423681339834 
null 0:3.565457182676312 8:1.3439778932106097 5:1.1318486220914434 
null 0:3.9394089379203887 6:2.8496314480279534 5:2.180910267171429 
null 0:2.8731183754629446 6:1.2626791674064477 2:1.2425857663272954 
null 0:3.298139448292155 6:2.342749329853497 5:1.7205836184066796 
null 0:3.4755513153186888 5:1.426547790291425 8:1.1727334517202315 
null 6:2.5560907223194302 0:2.5452312257914578 2:2.0620619286453343 
null 0:3.9025244209038226 5:1.3818015704341375 8:0.9437506463638251 
null 0:5.207343516009438 5:2.340739679284949 8:2.1303311760106483 
null 0:4.4487613846385745 5:3.9792788778990906 8:2.2606937690621263 
null 0:4.020622899865326 2:1.6508474094090952 8:1.6101782736231693 
null 0:4.186931904065365 8:2.0452293923270375 5:1.7109286069288654 
null 0:4.4313694090033655 8:2.2378296067012626 2:1.2941890420579802 
null 0:3.8958570679971314 5:3.5290623048715304 8:2.7874445661450173 
