null 0:5.806442343998204 5:1.099712949133898 2:0.918857922318395 
null 2:6.276204034595376 6:2.3887752656604886 3:1.3572416308225361 
null 6:3.4216420118654054 4:3.1010990726044665 2:2.8742883497590515 
null 2:6.349392536704687 3:3.09027391034902 6:2.212120677473912 
null 2:5.492069485778493 3:2.933926384657159 0:0.8807148421654826 
null 2:6.087670013196245 3:3.1647644534826385 8:0.2468554477334472 
null 2:3.7725964204771003 8:1.1850460601505868 4:1.0040167258233046 
null 2:4.50497294140841 0:3.6296376688646403 3:2.845557419445693 
null 2:7.910722674647294 3:3.2216980635730845 0:2.436537224341593 
null 2:5.425956137066384 8:2.5963224889483008 3:1.6148617494888842 
null 8:3.1769695211452813 2:2.5971884086948425 5:1.7913428235443516 
null 2:3.1025526764197413 8:1.2823650218485898 3:0.92648666035417 
null 2:6.040879999727444 3:2.7721504456967034 5:1.9629693648399893 
null 2:6.950279318872795 3:3.0904525143122332 8:2.493762347241791 
null 2:9.006153992054616 3:5.096770058090436 8:2.1053357080860446 
null 9:2.838847395301031 4:2.3835814421324284 6:2.136300539017166 
null 2:4.598051531964193 3:1.8042467417582686 9:0.5381929254552144 
null 8:4.402946922834778 6:2.495703659499124 2:1.6267398868912704 
null 2:6.468363869078258 8:2.065936844919413 3:1.3904925076581296 
null 2:10.581459337471562 3:6.435038918228554 0:2.2582286806704874 
null 6:3.4126853756819564 4:2.811288938650635 8:1.4402720660577468 
null 7:3.469895915177204 2:1.4974815279182145 4:0.8990992571517653 
null 2:9.68731903364907 8:5.123788730720504 3:3.6717755406873582 
null 2:7.088649662812942 3:4.993888409333366 6:4.50805665698187 
null 2:6.849433998383497 3:4.920275925830375 6:4.149100895920379 
null 2:7.5216703692087306 3:4.600853646113185 1:2.6561932861547644 
null 2:7.4117131406471595 3:3.53124172247415 8:2.7435357668156928 
null 2:6.186856837047835 3:4.115037020836552 8:3.943901294332173 
null 2:7.1184722072885895 6:5.948383403867807 3:4.1068816899115 
null 2:7.508495110692016 6:3.1718389398298537 3:3.1670430351055314 
null 2:8.852271566402623 3:5.710981246410976 1:3.705176183457218 
null 2:7.579778878423981 6:6.360611085204803 8:3.5808827202406506 
null 2:6.184796768495702 6:5.8791015464629 3:4.0832764665993295 
null 2:5.438628142352711 6:5.013266350428731 0:1.7073072978466997 
null 2:3.2909884602722332 3:2.052239788533522 5:1.75308262781285 
null 2:6.728181710674971 3:4.360007142007292 1:3.251328964757091 
null 2:7.057623378298421 8:3.0239719145891595 9:0.8983016016543881 
null 2:6.493394918966225 8:3.8122398299858093 5:1.6654639432687737 
null 2:10.038476368411475 3:4.5010022354851085 8:3.316650544263853 
null 2:6.955447274422944 3:3.3367345883221438 8:1.888870357614103 
null 2:8.853670891931793 3:4.136809641846532 8:2.0620230723585142 
null 2:4.014455953498481 3:1.819327387451202 8:1.3111733740484701 
null 2:4.274276363407783 8:4.060535389803233 5:1.5951817574667702 
null 2:7.594103285945041 8:3.007998442558433 3:2.686568087933933 
null 2:6.947873773640939 8:3.0293570593515677 3:2.9181434450838237 
null 2:7.682777308026811 8:2.7315203479317276 3:2.5040452534234463 
null 2:6.152947102576133 6:2.3831257241111397 3:1.6514251772591755 
null 2:9.25690065825901 3:3.1849546223182226 6:2.8145734326084635 
null 2:5.350463809233366 7:4.1951717612905135 3:1.9933901388247948 
null 2:5.130156914514382 8:3.101039694839976 9:1.519602045011634 
null 2:6.166332945182999 3:3.0948147542951023 5:2.3212408843954435 
null 2:5.685969275350821 3:3.0346689724109854 5:1.7808652015472202 
null 2:5.915971845154565 3:2.4218007376020263 8:1.8089164023985944 
null 2:4.80762168315189 8:2.471224188201552 3:1.3531433364334 
null 2:6.640929759159768 3:3.489516563037896 8:2.646660023226177 
null 2:3.9100746416543397 8:1.1838752515248474 1:1.1141182431930392 
null 2:6.66130788132828 3:2.5820398846550763 8:1.9347769579079286 
null 2:6.90574111348725 3:2.9518146028206806 8:2.7617969024166102 
null 2:6.442817804785577 3:4.641372115522316 8:1.3066583233712985 
null 2:7.680980774721488 3:3.076882937858153 8:2.0265311555332195 
null 2:7.394141305037416 3:2.677585912771045 7:1.060577301141898 
null 2:6.3250757015893 8:2.856453921131085 3:2.1346833822602274 
null 2:5.738644072018451 3:3.4008487593954877 8:1.7972620176744163 
null 2:5.8958932402664175 8:3.9428689649483775 9:2.4902342849444525 
null 2:3.97255215222104 4:2.034879826346773 3:0.3674811350136701 
null 2:5.196655682348549 8:2.0910889343083894 9:1.1695678065272084 
null 2:3.9147207513335993 3:2.40009308856189 9:1.780486693539614 
null 2:5.238805600915434 8:2.3401140896420403 5:1.2583923208445726 
null 2:5.581072671503998 8:1.5825379077825599 0:1.1702476489808897 
null 2:2.4680375525467624 0:1.845267790709076 7:1.3203707084739458 
null 2:7.973553170396213 3:2.054636362455627 8:2.0004082931894307 
null 2:4.747009408021571 8:1.6551202649113468 3:1.0923977577331727 
null 2:7.34019947352878 6:3.5495427295007795 8:2.209655496756672 
null 2:6.439770053808151 8:1.9627527743231545 0:1.7282228789004597 
null 2:10.317432157941 3:3.3569974344756988 6:3.1358149977976844 
null 2:9.00506515089249 8:4.652223882994 3:2.64415234922648 
null 2:9.698723769917482 3:4.664648940277804 8:2.8456563461689286 
null 2:7.625760740902704 8:3.061851683303343 3:1.7642499774421574 
null 2:4.295449514317377 3:2.8204371280422116 8:1.0828965998857982 
null 2:5.075531946339348 3:2.6583195516322 8:1.3364811574892381 
null 2:5.173142432982036 8:2.693582377439512 3:2.2723192268302466 
null 2:7.130858921932079 3:2.9319965039958014 8:2.0401852785765926 
null 2:8.219794186601987 3:3.837146102844209 8:2.8152290514653306 
null 2:6.752746230893246 8:2.2087592972323136 3:1.7198368758778324 
null 2:3.8857717117345545 3:2.7095843641591997 4:1.5056837123506424 
null 2:4.937896794663903 3:2.9559292819490026 5:1.0711901469853624 
null 2:5.483741947249068 3:4.5705718315731465 6:1.7115898150038762 
null 2:3.118920819521044 4:2.0977701473155412 8:1.5683964175791427 
null 2:4.404724725104383 3:2.6044217661868583 9:0.9542745707540933 
null 2:4.528402353637906 3:2.0952963464656653 4:0.3337583258936197 
null 2:3.028422976234744 7:2.572582836625427 9:2.241890631346962 
null 2:5.39659026108116 8:3.320718314468187 3:1.8291494348497417 
null 2:4.057905027223485 7:2.2731565849275994 9:1.3768315171405756 
null 2:4.528770342525741 3:2.3925607168594665 8:1.6691079155026116 
null 2:2.3424944222909514 7:2.331234008297595 0:2.0404688322673086 
null 2:6.014918305136071 3:2.0948650270322506 8:1.4524667548807257 
null 2:8.048558105673965 8:4.896762352864785 3:3.832639697653553 
null 2:6.540391185311946 3:4.983143588386692 8:4.6596658536832765 
null 2:7.232135196275098 8:4.868742833177276 3:4.456446981663373 
null 8:3.1201550011826944 2:1.4037748312912548 5:1.1292702749970907 
null 2:6.497862532362603 3:3.336652365137774 8:3.25725014037625 
null 2:7.18477090510804 8:4.847418017816254 1:2.5954666120334196 
null 2:5.13947301151028 3:2.764173264236498 8:1.6253678483761842 
null 2:5.720402799897661 3:2.734681181520942 1:2.611593587795355 
null 2:4.9606708445930705 8:3.4812739829122132 1:3.3896568964629212 
null 2:6.5216490772749856 8:3.8681849046892456 3:3.627840815382288 
null 2:7.673571318398348 3:4.555573568127433 8:2.581612891249729 
null 2:5.334952394901422 3:4.820656580138744 8:0.9487396057108803 
null 2:7.209627943280739 3:4.6051476938958675 0:3.1183255595193984 
null 2:5.697692689935946 3:4.726168428673654 0:2.8947621330779683 
null 3:4.9115945865692 2:4.201313316233168 0:2.787555279504503 
null 3:4.620881201424851 2:4.520175385860216 5:2.7326698394731617 
null 2:5.954261644813622 3:3.7885885430674326 8:1.917428262470751 
null 2:6.190152748727069 3:3.7352865730064284 6:3.102469954998452 
null 2:6.60736238637751 0:3.4746808997057816 3:2.562343504807296 
null 2:7.637915144257799 3:5.369568300750273 8:2.456079260237622 
null 2:6.0970959120353205 3:4.418202304011613 6:2.1128881306235314 
null 6:4.407217622193203 2:3.9272748448172585 3:3.5652513767700125 
null 2:7.724771066986559 8:3.966739040138395 3:2.2195907109483413 
null 2:10.957772670011625 3:5.562793601072955 8:3.49413268305249 
null 2:9.378897224793104 3:4.307192944761828 8:3.8556579739577947 
null 2:9.151141416487404 3:4.89964394568211 8:2.7318197925868772 
null 2:10.866420835476013 3:6.751895500066844 8:1.9019224566745196 
null 2:9.056776936565656 3:4.926092106392269 8:4.098690250299412 
null 2:10.772495740617314 3:5.4021934515540275 8:2.7771819322379843 
null 2:12.012350279624522 3:5.391968241110896 8:4.059333712524633 
null 2:9.558322538545236 3:4.536868274076963 8:3.2152547707965424 
null 2:7.134488250913887 3:4.896049597320839 8:0.29238944452848403 
null 2:12.524855583601365 3:5.696182321334897 8:3.184285468162646 
null 2:8.468080414722955 3:3.575177510805872 0:0.3637960380639299 
null 2:6.186662657722571 9:2.8617715586544126 8:1.1837899735980315 
null 9:4.392324968538652 4:2.6956904847087757 2:2.6659536691168224 
null 9:2.756702478526844 2:2.5443998765345346 4:2.244584598245689 
null 4:5.069686055743732 9:4.373526563562192 0:0.3429871978075604 
null 2:6.099770665296694 9:2.7059023566782536 3:1.8931834314011484 
null 2:6.9404557553068145 8:2.754421604688579 9:2.590512821457733 
null 4:5.385114372260147 9:4.348220328130754 2:1.5714604066380438 
null 2:6.132094480523095 9:1.8060723803607832 0:1.0851029958226661 
null 2:6.684911786931494 8:2.0296956815680653 3:1.5080891628249273 
null 2:8.801404859991845 3:3.2921091880897473 8:1.9003776133006265 
null 4:4.653747856322881 6:4.539164594767642 2:0.5996414514394277 
null 2:5.230193750695984 3:2.0089174693791967 4:1.6293401595411072 
null 2:10.104630997280186 3:2.9557655599838393 8:2.1212816489526407 
null 2:5.531373436568 6:2.680765229465835 8:1.2482389911371197 
null 2:8.136297814938473 3:2.2890548321319453 8:1.9903851594418256 
null 2:6.714473548423411 3:1.7729882923453881 4:0.048425400398477286 
null 2:7.062702949307558 3:2.9489816500928168 6:1.688277353735191 
null 2:7.867942931018556 6:4.04610359716841 3:1.792497196955546 
null 2:6.890766572242292 3:1.3037067244390086 6:1.062007989243832 
null 2:6.684845097351946 6:3.44187920553858 4:1.3149411887193398 
null 8:3.164500680182815 2:3.079314580681058 6:2.844441569959849 
null 2:6.344035375469494 1:5.918931858405134 3:4.021597466403799 
null 2:5.954548852591185 1:4.642553740805011 3:4.040086634998425 
null 2:7.648956136631888 1:6.122918605275305 3:5.406808872403385 
null 8:4.071220164318743 2:3.0991640426939715 1:2.713430066447922 
null 8:2.7957911587777136 1:2.2458152529581477 5:1.8929741784934293 
null 2:5.66001316963134 3:3.7882751318394217 1:3.3842737797619935 
null 2:7.427738303234442 3:2.8996705913950116 8:2.6249354885044003 
null 2:8.042670137684281 8:3.645837843745144 3:3.5246003675616504 
null 2:3.908388268063694 4:1.2355992937267624 6:0.9618871784804226 
null 2:6.016707120434775 8:2.0913797080984238 3:1.975939414925632 
null 2:6.394482031601136 8:2.914494856825223 3:2.269031909078347 
null 2:6.202402686755497 3:1.1630519088772204 8:1.1619863190520852 
null 2:5.741134940462447 8:1.6367245318462706 3:1.3861760314029796 
null 2:1.9789915437935224 4:1.4128377990277259 1:0.56990462369814 
null 2:5.214367240640302 8:1.978316684811388 3:1.482782503365656 
null 2:6.690017386231272 3:3.0007426337407237 8:1.5893958082437487 
null 2:2.7420377943805425 4:1.7513648408260774 9:0.8547260963205828 
null 2:7.034926398442151 3:2.521206533722074 8:1.8212678080709748 
null 2:6.2599704167345065 8:2.0300675533285037 3:1.0170423377629176 
null 2:5.578031416155875 3:1.2731337640094984 8:0.37712960531997886 
null 2:3.060114950138773 7:2.359717978182887 3:1.4318757391612933 
null 2:3.3673516915991857 9:2.1014252033225107 7:1.259155976864977 
null 2:2.9300143920894444 9:1.5150398890646577 8:1.2097888507881984 
null 2:3.1059222192684817 0:2.4730943159557164 5:1.9142737689839098 
null 2:5.600484370647939 8:1.662582966920297 3:0.715840479884007 
null 2:4.263762621171337 8:2.3751238571124555 5:1.3149214181529658 
null 2:4.438878303649564 9:1.4447995714471251 7:1.2810819803294757 
null 2:3.550916090121906 3:2.1246013451400287 0:1.4086567749409105 
null 2:4.220155141454188 7:2.180852750840518 9:0.9342156378942138 
null 2:4.391960449133115 3:2.939609841549083 8:1.5446252157419311 
null 2:6.405396796879925 6:1.768428194318799 8:0.7106883631326546 
null 2:2.888050086084163 4:1.7315582695339498 9:1.0992940531396216 
null 2:4.500599491564602 9:1.3575932646698032 6:0.5239158341326874 
null 2:8.107737402087068 3:4.803828099626828 8:1.970934340250082 
null 2:4.093038907432321 8:0.9110582468433854 9:0.6640521595057663 
null 2:5.842878008160755 8:2.6937372311824603 3:1.060785664419757 
null 2:6.721899851270489 8:2.080538688056955 3:0.9978296699395603 
null 2:8.817075565545958 8:1.72013130925903 3:1.6624680540189092 
null 2:6.1210439931805025 3:1.5773365260565737 5:1.5579926150705155 
null 2:8.453436574885348 3:2.66939761996903 8:2.281378688553991 
null 2:10.991140425738228 3:4.479201381949825 8:2.6417679212868226 
null 2:8.352860076287744 6:3.541095275841722 3:2.989138917429657 
null 2:9.15647113674753 6:4.185732149134396 3:2.275469895081569 
null 2:5.511598251410905 8:1.6424896894769412 6:1.4623249140742316 
null 2:8.412819589575985 3:5.100940832438464 6:4.915672899014316 
null 2:8.208316799120054 3:5.544649609689175 1:3.0611127433485197 
null 2:5.442557177809416 1:3.586867870465139 6:2.2478383098289716 
null 2:7.821802415615776 6:5.245339435542855 3:3.9171015032620855 
null 2:6.542667144070923 3:3.78644531566428 0:3.7581656288956995 
null 2:7.940326027821316 3:3.064290123838566 8:1.4871059141428926 
null 2:7.624535202000526 3:6.090298544788061 8:1.3451104448723326 
null 2:6.329174212475184 3:4.412362976780673 8:0.9142934478893916 
null 2:4.741556889533568 3:3.801435955952629 0:2.2509158112076997 
null 2:6.5374971417645735 3:4.078577776193825 5:2.599660056815087 
null 2:6.18063619707891 3:4.061218461475616 8:2.053836135530817 
null 2:7.902602914991039 3:4.502759009308111 8:2.3805820368103907 
null 2:7.381032083973527 3:3.8880521741025715 8:1.3649985335695483 
null 2:6.983129255656178 3:5.493957723346705 5:2.0431585996004036 
null 2:7.193278421887663 3:4.452912248932154 5:1.4364843112103407 
null 2:5.5566285645745515 3:4.90200021361703 0:2.5800635694353073 
null 2:7.056634291535013 3:4.332242771375471 8:1.988243136375817 
null 2:6.508544979062732 3:4.888732182215632 8:2.8470373667423643 
null 2:7.390956893559022 8:2.6758536134415607 0:1.1601763911613636 
null 2:7.516684776785615 8:2.7244326570868944 3:2.692271893677995 
null 2:6.490083353397382 3:2.872247720799442 8:1.5627709890817074 
null 2:8.770847449715928 3:4.0063842680170385 8:2.265290227864343 
null 2:7.379737925470668 3:3.4769946747334664 8:0.960661164625632 
null 2:9.979264337161025 3:5.850967251392443 8:3.293462896688641 
null 2:8.624184389024782 3:4.512663112140876 8:2.9950297002018704 
null 2:7.575522573305028 3:3.1957316286400057 8:1.9436565021067347 
null 2:7.937406922486745 3:4.225195175796875 8:1.6828224400473542 
null 2:7.90091737442765 3:3.4761688058432347 8:1.8162721166168296 
null 2:9.714479070189208 3:3.8641978657393263 0:3.05315727786859 
null 2:9.194860442624812 3:3.6735969684305516 8:2.638720930048467 
null 2:9.340717345395719 3:5.493552164639736 8:2.1479959611596877 
null 2:7.102760801839399 3:2.356213470248819 8:2.016997525709897 
null 2:7.2470525196038 8:2.7300674630143598 3:2.1610398411044844 
null 2:7.803632715178318 3:4.3219349175493225 8:1.9873850466922796 
null 2:9.43460523786722 3:3.8808813822396293 8:2.8915629768706244 
null 2:7.957130992580249 3:2.0611585436772164 0:2.0335386205044075 
null 2:7.048197116878419 3:3.11646140721303 8:1.9405788772142287 
null 2:8.191956014539548 3:3.971280400229903 8:2.124901086381175 
null 2:5.6181182766626545 3:3.354695675133663 0:1.0755472877138288 
null 2:7.553586356148947 8:2.7686566203006326 3:2.0024993932457855 
null 2:9.983435017715335 3:5.878759617155124 8:2.186954734250471 
null 2:4.762664456821938 8:2.310677752756964 5:1.9982840692579162 
null 2:8.179593848834443 3:4.40998716736813 8:2.241019962429437 
null 2:7.138812446010044 3:3.9250539836995086 5:1.299337148010603 
null 2:6.407224148823233 3:3.5325514943853396 5:1.5010579154836112 
null 2:7.471129633782224 3:3.648365742869544 8:2.19104749440027 
null 2:7.08158148806586 3:3.7575529762545523 8:1.715149281884368 
null 2:8.058904376868291 3:4.722475656457259 8:2.6985229607825745 
null 2:6.136047982810066 3:3.358951998881299 0:2.048007092214372 
null 2:6.979729606583144 3:2.79909231322901 8:2.18571832920718 
null 2:6.175583762474137 3:4.973458432668923 8:4.17471886619756 
null 8:5.270858085645157 2:3.688727796045826 5:2.9064288191425853 
null 2:5.920452652933597 3:2.3316264306803833 8:2.0160893999010154 
null 2:6.853712132804242 3:6.176066996375424 8:3.6161921285349994 
null 2:5.424664630393273 3:4.741301585830689 8:4.544914184287777 
null 8:4.48678237350767 3:3.9402314612598657 2:3.905290641691373 
null 2:8.657975119349835 3:4.417873441705342 1:2.0031010872997164 
null 2:3.674048915725576 8:3.19152421541075 3:1.4194023019398492 
null 2:9.389339415080563 3:5.92470458666773 8:4.451254651228697 
null 2:6.022658129319644 3:5.282242255161505 1:3.8340306345424486 
null 2:6.998448441407589 3:4.381828936426028 8:3.6969163043031705 
null 2:11.068057413723206 3:6.906794870395383 8:5.55131372359411 
null 2:6.870478034733692 8:4.366694795412172 3:3.5300531436626064 
null 2:8.69276427048804 8:5.694932465467002 3:5.678560203771522 
null 2:10.499701905882048 3:6.219520356592733 8:5.630094551629015 
null 2:8.569388683995038 8:4.067860586679232 3:3.4913763881230166 
null 2:11.731994209178904 3:6.589047123328203 8:4.140215463457602 
null 2:7.33504805455483 3:4.3583792608582055 1:3.818134291535395 
null 2:9.204354305418265 3:5.838055597505958 8:4.350372110229027 
null 2:4.19165179610443 3:4.05766982377464 1:3.758612025110153 
null 2:8.01158298776577 3:5.3868847028781435 8:3.550198507540029 
null 2:7.307236291543078 3:4.812743042627104 8:3.2562561807182226 
null 2:8.16743346701647 3:6.011333426573524 8:4.385474035069999 
null 8:3.377476474646378 2:2.9647674080484094 5:1.5603947155448623 
null 2:5.53311789280724 8:4.18370021522932 3:2.048568194251901 
null 2:5.824734215865284 8:3.4476252431043664 3:2.352743562618058 
null 2:7.518927915300333 3:4.526996800932735 8:3.3065830373167655 
null 2:6.68949595781788 3:5.564868365722723 8:3.685703115348564 
null 2:4.465398609636911 3:3.3561576056041877 6:2.5078791890194116 
null 2:3.2848926987759324 3:2.7290869174382157 8:1.5557001729517248 
null 2:4.638147105312076 3:2.648017881492012 6:2.0768968136036183 
null 2:2.7172529935641223 3:2.578400998966851 6:1.3697867561498365 
null 2:4.585627110710949 6:2.450955946871385 3:1.8194329990268148 
null 2:4.573229929517406 3:2.7476352107044892 6:2.0982989021517913 
null 2:4.859422504610454 8:2.573179796730352 6:2.4309889542124044 
null 2:4.006349396248621 6:2.721395879485364 3:2.060029165560031 
null 2:5.924896407457355 6:3.354108892715134 3:2.5872782025272545 
null 2:5.401962099286725 8:1.2924104559383207 3:0.8257956682687488 
null 2:8.28197149021951 3:3.453051601179785 5:2.2758233604400453 
null 2:10.781045055051717 3:4.55732911708902 8:2.0786843423948986 
null 2:6.860201790803775 6:4.689453464349099 0:2.1260538280755523 
null 2:6.8672872069477515 0:4.757010816816555 3:3.0409184866668015 
null 2:4.109436222186814 4:1.5955268997219223 8:1.017861138072831 
null 6:1.8906996627291706 8:1.5734599452951454 9:1.2732756755809322 
null 7:2.724783039952994 2:2.53976355306169 4:1.2714164340245289 
null 2:5.51720766882193 3:2.442414293722442 5:1.3863260473618104 
null 2:7.562817744933736 8:2.5525241767679296 3:2.21635643081786 
null 2:4.859598124727803 9:1.7242671988395164 4:1.5845068750800047 
null 2:10.629144545841966 3:5.734554826301491 8:3.1854962305886527 
null 2:7.413299605321824 6:6.193524136951637 8:1.803916092328568 
null 2:6.664711064717004 3:5.524616887054923 8:3.359743934889137 
null 2:6.895238170211208 3:6.038446874551982 7:1.7001712430135543 
null 2:7.3890188517077116 3:2.926034513325005 8:2.665264759357022 
null 2:6.878676101209859 3:2.778637017922543 8:2.738792891770608 
null 2:5.257396095796631 3:2.852865480224791 5:1.986954620103823 
null 2:6.097857363554176 3:3.2667151914462287 8:1.3786333230444088 
null 2:7.750959126076369 3:4.523884589146526 8:2.4849119229405905 
null 2:7.470054080488472 3:4.54700048834586 8:3.684219583737925 
null 2:7.33794244449798 8:3.2143110060451705 3:3.1093584602087425 
null 8:2.4444965405485903 5:2.3107397915837593 2:2.103931549790986 
null 2:8.3317299096871 8:3.738708431250989 3:3.540073504887379 
null 2:6.622631725757011 3:3.625164351653123 8:2.99013802019671 
null 2:4.119253268541516 1:2.482015310482782 3:2.1774714561509914 
null 2:5.873093278512869 3:2.3048001983333912 8:1.9527985638199 
null 2:7.411728640326199 3:4.226958339117855 8:2.364185947006147 
null 7:3.355201325376512 2:2.9389077429747545 9:1.3125115037590702 
null 2:3.9199208429061776 8:3.0973117371218186 3:2.4456980967660624 
null 2:5.812883254125107 1:5.665551328026174 3:3.9483511158598916 
null 8:2.4209602193788964 1:2.067107031770531 6:1.6780169151811717 
null 2:4.7354123592233845 8:3.551117928143493 1:3.4283248538038946 
null 2:7.530019101214185 0:4.2656829099615825 5:3.8267023307772194 
null 5:5.717232588572078 0:5.136719595039518 3:4.109188613011815 
null 2:5.336812195222723 0:4.549984980100712 3:3.775798067852958 
null 2:5.8801458464533924 0:3.820696651901913 8:2.5277911395250237 
null 2:3.8360432617713154 0:3.356354359260737 5:1.3392886550413463 
null 0:2.9112754836105803 5:2.6059094501042033 3:1.2549854257083928 
null 0:4.962419964415898 5:3.7454915899232586 8:3.2743001282388278 
null 2:5.654295993511926 0:2.398952611134526 8:1.1102770888035935 
null 2:5.359884136626198 8:4.176843093697275 3:3.5482381928137423 
null 8:3.305350008758509 3:2.4846801196411956 2:2.29953222899176 
null 2:5.290858904169681 8:3.656167795988831 3:3.373812786305286 
null 2:3.7398272730840256 8:3.6729496800739176 3:2.855910976205346 
null 7:3.0164175386178718 3:2.1551719872962765 8:2.0577304198394963 
null 2:2.2493159536538103 3:2.1466545446656817 8:1.5755508311926667 
null 2:3.6890868022830388 8:2.928238919512256 3:2.7923926933552345 
null 2:3.8779066856353994 3:3.3275521256656253 8:3.221764363062407 
null 8:2.915764650003783 2:1.9283399712168734 5:1.3150738076027968 
null 2:2.6031486355095246 8:2.2108038659271396 3:1.9872598948263878 
null 2:3.9946226183444984 8:2.943231022092186 3:1.8357293409794426 
null 8:3.2537088196215103 2:2.1520376332504765 5:1.655347197525268 
null 2:3.452074818075518 0:2.0696757030767245 5:0.7388654372969223 
null 2:4.878774941034867 8:3.789134315249936 3:1.2799398792828398 
null 2:6.0049719994192 3:2.1008020324326884 5:1.8033997642711195 
null 2:4.579614621012802 3:3.0493716683703185 5:1.6015011137606838 
null 2:4.791922509008294 3:2.4007204776569724 8:2.0944685351736365 
null 2:4.659398788938032 3:1.3085347937737022 8:1.2413188128409445 
null 3:5.458113558387379 2:5.440832702008606 8:3.1934806854817395 
null 2:4.3542850877604575 8:2.545274689362658 3:2.3395573018181723 
null 2:7.947433022442702 3:4.745516840252914 8:3.868047425512219 
null 3:3.3116206005485536 2:2.5585656663678766 8:1.7642356545968674 
null 3:5.128511970908115 9:2.4244039321114705 5:2.298479659363615 
null 3:5.207093790326573 5:3.6598003538513373 8:2.695762358325364 
null 3:3.1809931942191843 5:2.115898243137269 8:1.802679380966832 
null 3:5.5935660960046185 2:1.314799652372207 5:1.2020086333620248 
null 2:3.628725044381593 3:3.4369034082087184 8:2.229312836605514 
null 3:5.554389165329713 5:2.8965249130595097 8:2.855522899460312 
null 3:3.365099521008443 5:2.183737543423098 8:1.8039148852683886 
null 3:3.802987821625805 5:2.9006955193406077 8:0.8120299954582281 
null 3:5.212149753639621 5:1.8948050774519276 8:1.7619070952596183 
null 3:4.929646387008418 5:2.6873032314158336 8:1.807237178840149 
null 3:3.511357401928773 5:2.4723851473977208 8:2.091266072483955 
null 3:4.882384629854794 2:2.6775255802397795 8:2.4338150958928573 
null 3:5.141905342095842 2:4.0349822795561705 0:1.728694559431658 
null 3:3.200531503466176 5:1.631272201942151 8:1.1118986890876423 
null 8:2.261598376642476 3:1.8742156388525617 5:1.6356552509282827 
null 3:8.885414981392044 2:5.431077642257111 5:5.049829574795127 
null 3:3.592073098433066 8:1.7891440227497692 5:1.3951718752233349 
null 3:3.01182797764157 8:1.5304154518858886 9:1.4368148571254937 
null 3:4.511785741576682 9:1.9516868544036265 2:0.9855016108048219 
null 3:3.60449898157579 5:1.3501880753714421 7:1.345885100960986 
null 3:3.192807729411887 8:2.2118627457543436 5:1.3076186985443228 
null 3:2.4505107590559345 5:2.2829799691327404 6:1.672836536375577 
null 3:4.7754214890344135 5:3.713459706839392 8:2.9688507056811404 
null 3:4.63660485577123 2:2.540174674244639 8:1.3572072689785484 
null 3:3.3262296558813786 8:1.6209311985198824 5:1.3203701030051471 
null 3:2.8988282777842698 5:2.494642778884871 4:1.8819017986139748 
null 3:4.096121715092672 8:2.3483574458289875 5:1.4014146760472181 
null 3:4.7254279703527065 8:1.8244401861631117 5:1.5065646737876495 
null 3:3.373624117503632 2:1.9459735344550186 8:1.7405679685467406 
null 3:5.176849400267417 5:3.3325825028610905 8:2.168589245596927 
null 3:4.412814525069484 7:2.5189456591579216 9:2.2680611691356436 
null 3:3.8157509676690684 5:1.8259891840352633 8:1.6904640390913734 
null 3:3.8818249790671437 7:3.5910898839841203 2:0.8445799813246947 
null 3:4.426224940036413 5:2.8697082096636013 8:1.9205715730863506 
null 3:5.001343032240705 5:3.5818920564567804 2:1.3893349351476383 
null 3:4.730630654270472 8:2.4563354570619857 2:2.3559117588160445 
null 3:8.536394697112746 5:4.721626535606286 8:4.549360304605838 
null 3:5.756713823192595 5:2.990509433699824 8:1.8543154037750682 
null 5:4.857976035856868 3:4.78161351450648 2:2.692132083274545 
null 3:4.242762396203283 5:4.231135509319502 8:2.770833978550437 
null 3:6.2048680519385115 2:2.919134874049171 8:2.679056013750588 
null 3:6.729930474678624 2:4.8469380578173675 5:2.1747922079907887 
null 3:3.7423160163026763 7:2.9958821268066824 9:2.8507590593600094 
null 3:8.792773745022165 2:4.5096404498337614 8:3.8116133181808687 
null 3:6.724633367313817 7:1.4633260151606324 8:1.3905343347124446 
null 3:5.238619770337725 8:3.1247888729948747 2:3.0090391488382218 
null 5:3.110801903875729 8:2.4020234900484247 3:1.6853548117365604 
null 3:1.9900783175905534 2:1.5111374389907175 8:1.3417988459387642 
null 3:3.8308070686875864 5:2.5200530033437754 2:2.3606823678572617 
null 3:5.403633467285446 5:2.8118756013470048 7:2.6055693929724275 
null 3:3.451132697539647 2:3.017901325827536 8:1.735476350322004 
null 6:3.6120652980623755 3:2.948706441430385 2:2.4382667354095 
null 3:3.2614388506527843 5:2.2809849134645432 8:1.3077126810502997 
null 5:3.0447799344805153 3:2.7968564075075166 4:2.6627782953690056 
null 3:6.020267455101012 5:1.8889932749849156 8:1.3773752094200855 
null 3:5.101403711191977 8:2.2600024246226975 5:2.1493323721113096 
null 3:6.0485150524646425 5:2.7209124724088856 8:2.145123234862228 
null 3:4.838513682181354 8:2.0716341636741573 9:1.7230841808867812 
null 2:2.946125077622837 8:2.937344368256846 9:2.272535626967168 
null 3:7.355743292649889 5:4.54167802085683 8:2.8218010775355555 
null 3:3.8258673386026025 5:2.706827383551961 8:1.5158568920644715 
null 3:2.3289834465331727 8:1.8551082502801342 1:1.4661899742259152 
null 3:3.011381946760718 9:2.4010800647467616 8:1.6873762019275553 
